Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,1
Sample Interval,0.01
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
8.840e+00,0.892
8.850e+00,0.908
8.860e+00,0.908
8.870e+00,0.908
8.880e+00,0.908
8.890e+00,0.892
8.900e+00,0.908
8.910e+00,0.9
8.920e+00,0.908
8.930e+00,0.892
8.940e+00,0.908
8.950e+00,0.9
8.960e+00,0.916
8.970e+00,0.908
8.980e+00,0.9
8.990e+00,0.908
9.000e+00,0.908
9.010e+00,0.884
9.020e+00,0.908
9.030e+00,0.908
9.040e+00,0.908
9.050e+00,0.9
9.060e+00,0.908
9.070e+00,0.9
9.080e+00,0.9
9.090e+00,0.908
9.100e+00,0.9
9.110e+00,0.908
9.120e+00,0.916
9.130e+00,0.892
9.140e+00,0.9
9.150e+00,0.908
9.160e+00,0.9
9.170e+00,0.908
9.180e+00,0.908
9.190e+00,0.908
9.200e+00,0.9
9.210e+00,0.9
9.220e+00,0.908
9.230e+00,0.908
9.240e+00,0.908
9.250e+00,0.908
9.260e+00,0.9
9.270e+00,0.908
9.280e+00,0.908
9.290e+00,0.892
9.300e+00,0.908
9.310e+00,0.908
9.320e+00,0.9
9.330e+00,0.9
9.340e+00,0.9
9.350e+00,0.892
9.360e+00,0.908
9.370e+00,0.9
9.380e+00,0.9
9.390e+00,0.908
9.400e+00,0.892
9.410e+00,0.9
9.420e+00,0.892
9.430e+00,0.9
9.440e+00,0.908
9.450e+00,0.9
9.460e+00,0.908
9.470e+00,0.892
9.480e+00,0.9
9.490e+00,0.9
9.500e+00,0.9
9.510e+00,0.876
9.520e+00,0.868
9.530e+00,0.844
9.540e+00,0.836
9.550e+00,0.82
9.560e+00,0.796
9.570e+00,0.772
9.580e+00,0.748
9.590e+00,0.732
9.600e+00,0.716
9.610e+00,0.7
9.620e+00,0.668
9.630e+00,0.668
9.640e+00,0.644
9.650e+00,0.628
9.660e+00,0.612
9.670e+00,0.588
9.680e+00,0.572
9.690e+00,0.548
9.700e+00,0.524
9.710e+00,0.508
9.720e+00,0.508
9.730e+00,0.484
9.740e+00,0.452
9.750e+00,0.436
9.760e+00,0.428
9.770e+00,0.404
9.780e+00,0.388
9.790e+00,0.38
9.800e+00,0.356
9.810e+00,0.348
9.820e+00,0.316
9.830e+00,0.292
9.840e+00,0.284
9.850e+00,0.276
9.860e+00,0.252
9.870e+00,0.228
9.880e+00,0.204
9.890e+00,0.188
9.900e+00,0.172
9.910e+00,0.164
9.920e+00,0.14
9.930e+00,0.132
9.940e+00,0.116
9.950e+00,0.076

