Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,Vac (mV),Vdc (mV),V_Arduino (V),P,I,D
10.790098E+3,104.747845E+0,108.660000E+0,583.356560E-3,0.000000E+0,788.321000E+3,-23.225160E+0,1.802124E+3,-89.534820E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
10.834991E+3,106.244030E+0,107.110000E+0,-961.819439E-3,0.000000E+0,829.096800E+3,-25.150280E+0,1.801796E+3,-89.528440E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
10.879885E+3,107.740449E+0,105.660000E+0,-2.140020E+0,31.000000E+0,759.414000E+3,13.595980E+0,1.801744E+3,-89.542720E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
10.924780E+3,109.236935E+0,105.350000E+0,-2.405112E+0,0.000000E+0,911.479000E+3,9.220620E+0,1.801890E+3,-89.556440E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
10.969683E+3,110.733421E+0,108.290000E+0,-2.202828E+0,19.000000E+0,581.187800E+3,-5.452207E+0,1.800982E+3,-89.542380E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.014588E+3,112.230206E+0,109.310000E+0,-1.788739E+0,4.000000E+0,617.753000E+3,-14.396784E+0,1.801758E+3,-89.543100E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.059481E+3,113.727025E+0,111.310000E+0,-474.518529E-3,18.000000E+0,573.131800E+3,-8.362646E+0,1.802034E+3,-89.537320E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.104383E+3,112.230606E+0,112.590000E+0,1.075609E+0,10.000000E+0,672.996800E+3,12.721220E+0,1.801536E+3,-89.537300E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.149287E+3,110.733854E+0,114.290000E+0,2.140266E+0,0.000000E+0,736.779800E+3,2.018072E+0,1.802128E+3,-89.546180E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.194183E+3,109.237068E+0,114.250000E+0,2.285059E+0,0.000000E+0,780.722600E+3,-17.519858E+0,1.801562E+3,-89.530480E+0,200.000000E+0,0.000000E+0,1.947500E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.239080E+3,107.740516E+0,112.310000E+0,2.066831E+0,0.000000E+0,687.155400E+3,-13.366524E+0,1.801880E+3,-89.515780E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.283973E+3,106.243964E+0,110.380000E+0,1.763913E+0,0.000000E+0,757.723000E+3,-1.233290E+0,1.801512E+3,-89.541200E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.328884E+3,104.747512E+0,108.700000E+0,592.347998E-3,0.000000E+0,763.997800E+3,-2.748110E+0,1.802648E+3,-89.527260E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.373792E+3,106.244530E+0,107.170000E+0,-933.313819E-3,0.000000E+0,868.844000E+3,-2.923852E+0,1.802572E+3,-89.551920E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.418690E+3,107.741449E+0,105.740000E+0,-2.106996E+0,32.000000E+0,866.284800E+3,-11.177818E+0,1.802432E+3,-89.554900E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.463577E+3,109.238068E+0,105.330000E+0,-2.380760E+0,0.000000E+0,930.756800E+3,-7.011004E+0,1.801756E+3,-89.528600E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.508475E+3,110.734287E+0,108.290000E+0,-2.177947E+0,20.000000E+0,860.039000E+3,-13.912638E+0,1.802480E+3,-89.550720E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.553366E+3,112.230906E+0,109.270000E+0,-1.783843E+0,4.000000E+0,666.896400E+3,-23.257240E+0,1.802078E+3,-89.533400E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.598263E+3,113.727258E+0,111.310000E+0,-501.042362E-3,18.000000E+0,624.397600E+3,10.490972E+0,1.802238E+3,-89.537860E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.643168E+3,112.230673E+0,112.590000E+0,1.035767E+0,12.000000E+0,611.811800E+3,8.515644E+0,1.802094E+3,-89.535240E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.688072E+3,110.733854E+0,114.340000E+0,2.118329E+0,0.000000E+0,600.289400E+3,-18.674160E+0,1.801684E+3,-89.510260E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.732970E+3,109.237068E+0,114.270000E+0,2.289710E+0,0.000000E+0,857.219000E+3,-12.167472E+0,1.802414E+3,-89.535120E+0,200.000000E+0,0.000000E+0,2.064000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.777876E+3,107.740449E+0,112.310000E+0,2.086870E+0,0.000000E+0,694.867800E+3,10.975326E+0,1.801756E+3,-89.560060E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.822766E+3,106.243597E+0,110.430000E+0,1.788331E+0,0.000000E+0,613.820000E+3,-15.210996E+0,1.802460E+3,-89.540500E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.867680E+3,104.747245E+0,108.700000E+0,596.832746E-3,0.000000E+0,873.252800E+3,-1.312158E+0,1.801702E+3,-89.512240E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.912588E+3,106.244364E+0,107.130000E+0,-933.209728E-3,0.000000E+0,728.465600E+3,-16.021956E+0,1.802078E+3,-89.544320E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
11.957515E+3,107.741316E+0,105.720000E+0,-2.111338E+0,31.000000E+0,992.193000E+3,-13.226778E+0,1.801686E+3,-89.552740E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.002388E+3,109.238868E+0,105.330000E+0,-2.394028E+0,0.000000E+0,986.363400E+3,6.142560E+0,1.801808E+3,-89.554820E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.047294E+3,110.734654E+0,108.390000E+0,-2.202195E+0,21.000000E+0,600.446400E+3,-2.944529E+0,1.802182E+3,-89.532160E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.092181E+3,112.231506E+0,109.250000E+0,-1.799113E+0,4.000000E+0,970.890200E+3,-9.283620E+0,1.801938E+3,-89.557620E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.137112E+3,113.727725E+0,111.330000E+0,-469.534779E-3,18.000000E+0,692.476800E+3,-21.687880E+0,1.802436E+3,-89.531060E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.181989E+3,112.230006E+0,112.620000E+0,1.067030E+0,11.000000E+0,581.823600E+3,-11.963212E+0,1.801792E+3,-89.537880E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.226895E+3,110.734121E+0,114.340000E+0,2.122577E+0,0.000000E+0,569.305400E+3,-15.113500E+0,1.801810E+3,-89.525560E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.271787E+3,109.237235E+0,114.310000E+0,2.278273E+0,0.000000E+0,595.337600E+3,-13.359670E+0,1.801712E+3,-89.498320E+0,200.000000E+0,0.000000E+0,2.005750E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.316672E+3,107.740849E+0,112.350000E+0,2.075650E+0,0.000000E+0,669.631800E+3,-12.311656E+0,1.801920E+3,-89.530080E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.361574E+3,106.244664E+0,110.450000E+0,1.797393E+0,0.000000E+0,586.280800E+3,-9.045744E+0,1.803084E+3,-89.538980E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.406471E+3,104.747945E+0,108.700000E+0,603.584329E-3,0.000000E+0,573.884400E+3,-3.208506E+0,1.803154E+3,-89.567160E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.451377E+3,106.244497E+0,107.170000E+0,-926.731581E-3,0.000000E+0,673.881600E+3,10.830788E+0,1.802532E+3,-89.559840E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.496267E+3,107.741383E+0,105.720000E+0,-2.116066E+0,31.000000E+0,844.613800E+3,-14.126462E+0,1.802298E+3,-89.517200E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.541201E+3,109.237702E+0,105.330000E+0,-2.403233E+0,0.000000E+0,687.278000E+3,-19.455130E+0,1.801400E+3,-89.543100E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.586062E+3,110.735521E+0,108.370000E+0,-2.207147E+0,21.000000E+0,597.696800E+3,-11.208920E+0,1.802854E+3,-89.545760E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.630975E+3,112.230873E+0,109.270000E+0,-1.803902E+0,4.000000E+0,680.625000E+3,4.867562E+0,1.801938E+3,-89.514380E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.675875E+3,113.727992E+0,111.360000E+0,-483.182682E-3,19.000000E+0,673.668800E+3,14.243120E+0,1.801882E+3,-89.572500E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.720748E+3,112.231340E+0,112.590000E+0,1.058301E+0,11.000000E+0,711.805400E+3,-4.900660E+0,1.801078E+3,-89.537940E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.765651E+3,110.735587E+0,114.360000E+0,2.133818E+0,0.000000E+0,820.156000E+3,8.822918E+0,1.801958E+3,-89.522480E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.810590E+3,109.238802E+0,114.270000E+0,2.283236E+0,0.000000E+0,608.451400E+3,-17.709916E+0,1.801844E+3,-89.517060E+0,200.000000E+0,0.000000E+0,2.005750E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.855460E+3,107.740849E+0,112.350000E+0,2.073806E+0,0.000000E+0,738.654600E+3,-23.625020E+0,1.802274E+3,-89.530840E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.900359E+3,106.245164E+0,110.400000E+0,1.781969E+0,0.000000E+0,622.478400E+3,-19.819460E+0,1.802792E+3,-89.529500E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.945276E+3,104.748545E+0,108.700000E+0,594.702450E-3,0.000000E+0,581.416200E+3,-4.080273E+0,1.802838E+3,-89.542840E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
12.990163E+3,106.245797E+0,107.150000E+0,-935.838332E-3,0.000000E+0,637.800600E+3,686.866000E-3,1.803532E+3,-89.514800E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.035066E+3,107.742016E+0,105.740000E+0,-2.122599E+0,31.000000E+0,673.557000E+3,-20.435040E+0,1.802370E+3,-89.559940E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.079967E+3,109.238768E+0,105.370000E+0,-2.398781E+0,0.000000E+0,781.885400E+3,-22.049000E+0,1.802306E+3,-89.534840E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.124876E+3,110.735487E+0,108.310000E+0,-2.195891E+0,19.000000E+0,698.425600E+3,13.788172E+0,1.802664E+3,-89.539400E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.169781E+3,112.232440E+0,109.290000E+0,-1.779538E+0,4.000000E+0,861.027200E+3,10.451992E+0,1.802458E+3,-89.537700E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.214687E+3,113.729292E+0,111.290000E+0,-483.422325E-3,18.000000E+0,771.318600E+3,-15.423134E+0,1.802230E+3,-89.546000E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.259578E+3,112.232440E+0,112.640000E+0,1.048814E+0,11.000000E+0,781.180000E+3,-8.801472E+0,1.802492E+3,-89.544320E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.304490E+3,110.736054E+0,114.310000E+0,2.108847E+0,0.000000E+0,687.956600E+3,-262.704200E-3,1.802798E+3,-89.544720E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.349383E+3,109.239002E+0,114.270000E+0,2.282655E+0,0.000000E+0,710.177800E+3,-6.861816E+0,1.802722E+3,-89.528200E+0,200.000000E+0,0.000000E+0,2.005750E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.394289E+3,107.742583E+0,112.280000E+0,2.082323E+0,0.000000E+0,689.314400E+3,-4.444964E+0,1.802106E+3,-89.522420E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.439194E+3,106.245697E+0,110.380000E+0,1.781721E+0,0.000000E+0,733.074600E+3,-4.052124E+0,1.802532E+3,-89.535600E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.484095E+3,104.748878E+0,108.660000E+0,583.474370E-3,0.000000E+0,693.689200E+3,-3.171602E+0,1.802624E+3,-89.541680E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.528995E+3,106.245597E+0,107.130000E+0,-955.370209E-3,0.000000E+0,775.623400E+3,-4.885883E+0,1.802522E+3,-89.545340E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.573894E+3,107.742249E+0,105.720000E+0,-2.124563E+0,31.000000E+0,769.218800E+3,-16.703994E+0,1.802328E+3,-89.547280E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.618797E+3,109.238902E+0,105.350000E+0,-2.396265E+0,0.000000E+0,985.672000E+3,6.297080E+0,1.802582E+3,-89.544700E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.663748E+3,110.735654E+0,108.330000E+0,-2.184797E+0,20.000000E+0,913.500200E+3,-20.859638E+0,1.802442E+3,-89.537380E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.708634E+3,112.234006E+0,109.290000E+0,-1.775043E+0,5.000000E+0,752.677800E+3,-7.554672E+0,1.802502E+3,-89.537140E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.753503E+3,113.730225E+0,111.330000E+0,-470.273830E-3,18.000000E+0,827.678800E+3,-3.470255E+0,1.802442E+3,-89.528580E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.798398E+3,112.234606E+0,112.620000E+0,1.061664E+0,10.000000E+0,775.262800E+3,-10.907926E+0,1.802068E+3,-89.537120E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.843299E+3,110.738087E+0,114.390000E+0,2.126576E+0,0.000000E+0,551.531400E+3,-9.112858E+0,1.802820E+3,-89.516460E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.888198E+3,109.241402E+0,114.250000E+0,2.287573E+0,0.000000E+0,884.064800E+3,120.658000E-3,1.801932E+3,-89.556640E+0,200.000000E+0,0.000000E+0,1.947500E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.933098E+3,107.744750E+0,112.310000E+0,2.091974E+0,0.000000E+0,633.338400E+3,6.616635E+0,1.802474E+3,-89.525940E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
13.978026E+3,106.248097E+0,110.400000E+0,1.786517E+0,0.000000E+0,604.846000E+3,-11.065442E+0,1.802202E+3,-89.507840E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.022903E+3,104.750478E+0,108.680000E+0,581.316080E-3,0.000000E+0,809.927800E+3,11.291256E+0,1.802834E+3,-89.528880E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.067804E+3,106.246364E+0,107.130000E+0,-957.420156E-3,0.000000E+0,738.528800E+3,-22.045160E+0,1.802384E+3,-89.556540E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.112710E+3,107.743049E+0,105.720000E+0,-2.128866E+0,30.000000E+0,627.523800E+3,7.797526E+0,1.802938E+3,-89.542800E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.157613E+3,109.239935E+0,105.370000E+0,-2.394080E+0,0.000000E+0,1.043398E+6,-15.481860E+0,1.803000E+3,-89.572880E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.202518E+3,110.736687E+0,108.310000E+0,-2.196078E+0,19.000000E+0,890.557400E+3,-17.593364E+0,1.803054E+3,-89.530480E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.247433E+3,112.233540E+0,109.290000E+0,-1.779603E+0,4.000000E+0,883.407000E+3,-4.965882E+0,1.801802E+3,-89.513400E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.292321E+3,113.730692E+0,111.310000E+0,-474.347526E-3,19.000000E+0,974.016800E+3,3.961774E+0,1.803122E+3,-89.534860E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.337227E+3,112.234406E+0,112.590000E+0,1.057698E+0,11.000000E+0,742.649200E+3,-10.090438E+0,1.801994E+3,-89.515940E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.382129E+3,110.737554E+0,114.340000E+0,2.117769E+0,0.000000E+0,777.034600E+3,-15.414670E+0,1.801592E+3,-89.493580E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.427050E+3,109.240835E+0,114.270000E+0,2.275998E+0,0.000000E+0,619.780200E+3,6.768994E+0,1.802394E+3,-89.537380E+0,200.000000E+0,0.000000E+0,2.005750E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.471933E+3,107.743450E+0,112.330000E+0,2.077922E+0,0.000000E+0,685.962400E+3,-16.812964E+0,1.802572E+3,-89.541900E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.516838E+3,106.247364E+0,110.400000E+0,1.783862E+0,0.000000E+0,684.264400E+3,-21.789080E+0,1.802352E+3,-89.538320E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.561747E+3,104.750512E+0,108.700000E+0,601.206912E-3,0.000000E+0,920.334200E+3,-1.685030E+0,1.802344E+3,-89.544900E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.606646E+3,106.247464E+0,107.150000E+0,-935.601676E-3,0.000000E+0,656.762000E+3,3.134192E+0,1.802444E+3,-89.585000E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.651557E+3,107.744116E+0,105.720000E+0,-2.118006E+0,31.000000E+0,753.506400E+3,-23.637640E+0,1.802778E+3,-89.527780E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.696468E+3,109.241135E+0,105.370000E+0,-2.394130E+0,0.000000E+0,827.812400E+3,-23.907040E+0,1.803012E+3,-89.534640E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.741377E+3,110.738154E+0,108.330000E+0,-2.195723E+0,19.000000E+0,901.908200E+3,182.448000E-3,1.802028E+3,-89.520340E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.786259E+3,112.235140E+0,109.290000E+0,-1.783731E+0,4.000000E+0,817.547800E+3,-1.782958E+0,1.802206E+3,-89.547840E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.831164E+3,113.731192E+0,111.330000E+0,-478.803992E-3,18.000000E+0,633.104800E+3,-1.385264E+0,1.802912E+3,-89.522900E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.876069E+3,112.234340E+0,112.640000E+0,1.057956E+0,11.000000E+0,794.848200E+3,-22.959640E+0,1.802948E+3,-89.525240E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.921007E+3,110.737521E+0,114.360000E+0,2.122546E+0,0.000000E+0,598.108200E+3,10.875080E+0,1.802194E+3,-89.539140E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
14.965924E+3,109.239568E+0,114.200000E+0,2.287403E+0,0.000000E+0,628.992400E+3,-21.477480E+0,1.802540E+3,-89.531780E+0,200.000000E+0,0.000000E+0,2.005750E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.010808E+3,107.742349E+0,112.280000E+0,2.088774E+0,0.000000E+0,815.638600E+3,3.979460E+0,1.803526E+3,-89.556760E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.055689E+3,106.246231E+0,110.360000E+0,1.767753E+0,0.000000E+0,635.840800E+3,12.339862E+0,1.802746E+3,-89.529760E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.100587E+3,104.750178E+0,108.640000E+0,558.483515E-3,0.000000E+0,859.259800E+3,-20.902140E+0,1.802440E+3,-89.522100E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.145501E+3,106.246764E+0,107.090000E+0,-971.591456E-3,0.000000E+0,834.153800E+3,-20.880500E+0,1.803048E+3,-89.543760E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.190430E+3,107.743916E+0,105.700000E+0,-2.129696E+0,31.000000E+0,808.227400E+3,-26.180680E+0,1.803142E+3,-89.543080E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.235303E+3,109.241535E+0,105.390000E+0,-2.394632E+0,0.000000E+0,815.395200E+3,3.863774E+0,1.803118E+3,-89.541580E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.280200E+3,110.737321E+0,108.310000E+0,-2.193540E+0,19.000000E+0,802.447000E+3,-21.813540E+0,1.802966E+3,-89.558780E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.325107E+3,112.233873E+0,109.290000E+0,-1.761271E+0,4.000000E+0,884.162400E+3,4.678006E+0,1.802516E+3,-89.523240E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.370017E+3,113.730759E+0,111.310000E+0,-451.599016E-3,18.000000E+0,584.987400E+3,8.227304E+0,1.802512E+3,-89.539080E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.414907E+3,112.233740E+0,112.640000E+0,1.071442E+0,11.000000E+0,558.464400E+3,407.713716E-3,1.802276E+3,-89.533440E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.459814E+3,110.737421E+0,114.310000E+0,2.118076E+0,0.000000E+0,609.384600E+3,9.699774E+0,1.801396E+3,-89.548000E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.504722E+3,109.240502E+0,114.270000E+0,2.282692E+0,0.000000E+0,593.424600E+3,-12.764244E+0,1.802878E+3,-89.527220E+0,200.000000E+0,0.000000E+0,2.005750E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.549632E+3,107.743583E+0,112.310000E+0,2.082298E+0,0.000000E+0,679.432400E+3,-21.801220E+0,1.803524E+3,-89.519080E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.594535E+3,106.246564E+0,110.380000E+0,1.777242E+0,0.000000E+0,819.435800E+3,9.228812E+0,1.802778E+3,-89.505700E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.639443E+3,104.749812E+0,108.660000E+0,585.796175E-3,0.000000E+0,879.085200E+3,-6.531106E+0,1.803638E+3,-89.561440E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.684334E+3,106.246731E+0,107.130000E+0,-948.619566E-3,0.000000E+0,795.121600E+3,12.433168E+0,1.802418E+3,-89.527880E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.729247E+3,107.743116E+0,105.720000E+0,-2.124413E+0,30.000000E+0,639.218200E+3,10.888194E+0,1.802784E+3,-89.555560E+0,200.000000E+0,0.000000E+0,1.365000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.774148E+3,109.240202E+0,105.370000E+0,-2.402907E+0,0.000000E+0,605.380800E+3,-10.586825E+0,1.802788E+3,-89.558000E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
15.819068E+3,110.736921E+0,108.310000E+0,-2.191422E+0,20.000000E+0,964.709400E+3,-378.422600E-3,1.803064E+3,-89.539920E+0,200.000000E+0,0.000000E+0,2.650000E+0,30.000000E+0,5.000000E+0,1.000000E+0
