Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS
1717118962,,1.00E+03,3.03E+01,1.71E-04,1.98E-08,5.64E-03,1.38E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.54E-01,0,,0
1717118980,,1.00E+03,2.96E+01,1.71E-04,6.59E-10,5.55E-03,2.71E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.68E-01,0,,0
1717119000,,1.00E+03,2.89E+01,1.71E-04,1.78E-08,5.74E-03,7.72E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.39E-01,0,,0
1717119018,,1.00E+03,2.83E+01,1.71E-04,3.62E-08,5.98E-03,8.14E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.77E-01,0,,0
1717119036,,1.00E+03,2.77E+01,1.71E-04,6.46E-08,6.05E-03,1.88E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.97E-01,0,,0
1717119055,,1.00E+03,2.70E+01,1.71E-04,2.59E-08,6.13E-03,1.70E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.08E-01,0,,0
1717119074,,1.00E+03,2.64E+01,1.71E-04,1.24E-08,6.28E-03,1.52E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.52E-01,0,,0
1717119092,,1.00E+03,2.57E+01,1.72E-04,4.42E-08,6.24E-03,1.02E-04,3,9.89E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.45E-01,0,,0
1717119111,,1.00E+03,2.51E+01,1.72E-04,1.25E-08,6.34E-03,1.65E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.99E-01,0,,0
1717119129,,1.00E+03,2.42E+01,1.72E-04,2.34E-08,6.35E-03,1.31E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.12E+00,0,,0
1717119149,,1.00E+03,2.35E+01,1.72E-04,1.11E-08,6.51E-03,1.19E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.35E-01,0,,0
1717119166,,1.00E+03,2.33E+01,1.72E-04,5.98E-08,6.56E-03,1.29E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.72E-01,0,,0
1717119184,,1.00E+03,2.28E+01,1.72E-04,8.48E-09,6.54E-03,1.70E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.68E-01,0,,0
1717119203,,1.00E+03,2.21E+01,1.72E-04,5.67E-08,6.80E-03,8.65E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.04E-01,0,,0
1717119221,,1.00E+03,2.16E+01,1.72E-04,2.33E-08,6.81E-03,1.02E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.61E-01,0,,0
1717119241,,1.00E+03,2.10E+01,1.72E-04,3.59E-09,6.94E-03,3.40E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.41E-01,0,,0
1717119258,,1.00E+03,2.03E+01,1.72E-04,2.31E-08,7.12E-03,1.75E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.93E-01,0,,0
1717119277,,1.00E+03,1.98E+01,1.72E-04,2.64E-08,7.15E-03,6.14E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.10E-01,0,,0
1717119295,,1.00E+03,1.92E+01,1.72E-04,1.89E-08,7.32E-03,4.60E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.87E-01,0,,0
1717119314,,1.00E+03,1.86E+01,1.72E-04,5.60E-08,7.46E-03,1.18E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.60E-01,0,,0
1717119332,,1.00E+03,1.80E+01,1.73E-04,2.81E-08,7.74E-03,1.94E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.22E-01,0,,0
1717119350,,1.00E+03,1.74E+01,1.73E-04,2.51E-08,7.73E-03,5.30E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.44E-01,0,,0
1717119369,,1.00E+03,1.68E+01,1.73E-04,3.28E-08,8.05E-03,4.92E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.04E-01,0,,0
1717119388,,1.00E+03,1.62E+01,1.73E-04,2.28E-08,8.11E-03,1.21E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.56E-01,0,,0
1717119407,,1.00E+03,1.55E+01,1.73E-04,4.58E-09,8.36E-03,1.42E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.26E-01,0,,0
1717119426,,1.00E+03,1.49E+01,1.73E-04,7.40E-09,8.73E-03,1.11E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.12E-01,0,,0
1717119443,,1.00E+03,1.44E+01,1.73E-04,3.33E-09,8.78E-03,4.76E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.27E-01,0,,0
1717119462,,1.00E+03,1.37E+01,1.73E-04,2.03E-09,9.15E-03,1.30E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.04E-01,0,,0
1717119481,,1.00E+03,1.31E+01,1.73E-04,3.93E-08,9.49E-03,1.27E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.56E-01,0,,0
1717119499,,1.00E+03,1.25E+01,1.73E-04,5.03E-08,9.72E-03,9.15E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.87E-01,0,,0
1717119518,,1.00E+03,1.19E+01,1.73E-04,4.11E-09,1.01E-02,8.07E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.93E-01,0,,0
1717119538,,1.00E+03,1.13E+01,1.73E-04,6.52E-08,1.05E-02,1.44E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.68E-01,0,,0
1717119556,,1.00E+03,1.08E+01,1.72E-04,1.77E-09,1.09E-02,1.39E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.48E-01,0,,0
1717119574,,1.00E+03,1.02E+01,1.72E-04,3.26E-08,1.16E-02,2.98E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.00E-01,0,,0
1717119993,,1.00E+03,1.00E+01,1.72E-04,2.08E-08,1.15E-02,7.16E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,5.26E-03,0,,0
1717120023,,1.00E+03,1.00E+01,1.72E-04,1.41E-08,1.16E-02,9.82E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.00E-03,0,,0
1717120040,,1.00E+03,1.00E+01,1.72E-04,1.33E-08,1.16E-02,6.48E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.31E-03,0,,0
1717120058,,1.00E+03,1.00E+01,1.72E-04,3.81E-08,1.15E-02,7.51E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.73E-03,0,,0
1717120075,,1.00E+03,1.00E+01,1.72E-04,5.94E-08,1.16E-02,1.12E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,3.97E-03,0,,0
1717120093,,1.00E+03,1.00E+01,1.72E-04,6.01E-09,1.15E-02,5.47E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.21E-04,0,,0
1717120110,,1.00E+03,1.00E+01,1.72E-04,1.20E-08,1.16E-02,2.05E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.57E-03,0,,0
1717120127,,1.00E+03,1.00E+01,1.72E-04,9.86E-09,1.16E-02,2.06E-06,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.29E-04,0,,0
1717120145,,1.00E+03,1.00E+01,1.72E-04,6.72E-09,1.17E-02,1.25E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.01E-03,0,,0
1717120162,,1.00E+03,1.00E+01,1.72E-04,4.24E-09,1.16E-02,7.78E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.25E-03,0,,0
1717120180,,1.00E+03,1.00E+01,1.72E-04,8.89E-09,1.16E-02,4.09E-06,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.05E-03,0,,0
1717120197,,1.00E+03,1.00E+01,1.72E-04,9.48E-09,1.17E-02,1.45E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.21E-04,0,,0
1717120215,,1.00E+03,1.00E+01,1.72E-04,7.44E-09,1.16E-02,7.93E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.25E-03,0,,0
1717120233,,1.00E+03,1.00E+01,1.72E-04,3.61E-08,1.16E-02,2.50E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.43E-03,0,,0
1717120250,,1.00E+03,1.00E+01,1.72E-04,4.62E-09,1.16E-02,7.96E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.66E-03,0,,0
1717120268,,1.00E+03,1.00E+01,1.72E-04,3.18E-08,1.16E-02,2.95E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.80E-03,0,,0
1717120285,,1.00E+03,1.00E+01,1.72E-04,2.36E-08,1.17E-02,9.86E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.52E-03,0,,0
1717120303,,1.00E+03,1.00E+01,1.72E-04,1.26E-08,1.18E-02,2.50E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.30E-04,0,,0
1717120320,,1.00E+03,1.00E+01,1.72E-04,1.53E-08,1.16E-02,1.77E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.40E-04,0,,0
1717120337,,1.00E+03,1.00E+01,1.72E-04,4.80E-08,1.17E-02,1.56E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.21E-04,0,,0
1717120355,,1.00E+03,1.00E+01,1.72E-04,2.09E-09,1.17E-02,2.32E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.09E-04,0,,0
1717120372,,1.00E+03,1.00E+01,1.72E-04,7.38E-09,1.16E-02,7.35E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.17E-03,0,,0
1717120390,,1.00E+03,1.00E+01,1.72E-04,5.35E-10,1.17E-02,2.31E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.30E-04,0,,0
1717120407,,1.00E+03,1.00E+01,1.72E-04,1.88E-08,1.16E-02,3.66E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.73E-03,0,,0
1717120425,,1.00E+03,1.00E+01,1.72E-04,6.79E-10,1.18E-02,1.84E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.96E-03,0,,0
1717120442,,1.00E+03,1.00E+01,1.72E-04,3.72E-08,1.16E-02,1.62E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.04E-03,0,,0
1717120460,,1.00E+03,1.00E+01,1.72E-04,1.60E-08,1.16E-02,4.10E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.04E-03,0,,0
1717120478,,1.00E+03,1.00E+01,1.72E-04,1.07E-08,1.15E-02,3.81E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.66E-03,0,,0
1717120495,,1.00E+03,1.00E+01,1.72E-04,2.22E-08,1.16E-02,3.04E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.04E-03,0,,0
1717120512,,1.00E+03,1.00E+01,1.72E-04,2.59E-08,1.16E-02,1.11E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.10E-04,0,,0
1717120544,,1.00E+03,1.00E+01,1.72E-04,3.27E-08,1.17E-02,2.04E-04,3,9.89E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.04E-03,0,,0
1717120561,,1.00E+03,1.00E+01,1.72E-04,4.60E-08,1.16E-02,7.91E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.39E-04,0,,0
1717120578,,1.00E+03,1.00E+01,1.72E-04,1.21E-08,1.17E-02,1.18E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.20E-04,0,,0
1717120595,,1.00E+03,1.00E+01,1.72E-04,3.06E-08,1.16E-02,5.57E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.76E-03,0,,0
1717120614,,1.00E+03,1.00E+01,1.72E-04,3.33E-08,1.15E-02,4.86E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.35E-03,0,,0
1717120632,,1.00E+03,1.00E+01,1.72E-04,2.95E-08,1.16E-02,9.41E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.42E-03,0,,0
1717120649,,1.00E+03,1.00E+01,1.77E-04,7.03E-06,2.38E-02,1.70E-02,3,9.39E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.39E-04,0,,0
1717120666,,1.00E+03,1.00E+01,1.73E-04,1.07E-06,1.73E-02,8.23E-03,3,9.26E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.29E-04,0,,0
1717120683,,1.00E+03,1.00E+01,1.72E-04,4.72E-08,1.15E-02,7.82E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.29E-04,0,,0
1717120712,,1.00E+03,1.00E+01,1.72E-04,2.25E-09,1.14E-02,4.01E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.48E-03,0,,0
1717120741,,1.00E+03,1.00E+01,1.72E-04,5.93E-08,1.15E-02,1.34E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.29E-04,0,,0
1717120759,,1.00E+03,1.00E+01,1.72E-04,3.24E-08,1.16E-02,2.09E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.31E-04,0,,0
1717120820,,1.00E+03,1.00E+01,1.72E-04,4.28E-08,1.17E-02,1.13E-04,3,9.89E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.30E-04,0,,0
1717120838,,1.00E+03,1.00E+01,1.76E-04,4.43E-06,2.04E-02,1.24E-02,3,9.60E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.17E-03,0,,0
1717120866,,1.00E+03,1.00E+01,1.72E-04,2.86E-08,1.16E-02,9.30E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.04E-03,0,,0
1717120905,,1.00E+03,1.00E+01,1.72E-04,8.34E-10,1.16E-02,1.98E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.17E-03,0,,0
1717120939,,1.00E+03,1.00E+01,1.72E-04,3.92E-09,1.16E-02,8.28E-06,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.29E-04,0,,0
1717120957,,1.00E+03,1.00E+01,1.72E-04,2.49E-08,1.15E-02,4.52E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.63E-03,0,,0
1717120974,,1.00E+03,1.00E+01,1.72E-04,2.65E-08,1.17E-02,2.40E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.20E-04,0,,0
1717120991,,1.00E+03,1.00E+01,1.72E-04,6.20E-09,1.14E-02,4.10E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.30E-04,0,,0
1717121008,,1.00E+03,1.00E+01,1.72E-04,8.82E-09,1.15E-02,2.81E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.30E-04,0,,0
1717121025,,1.00E+03,1.00E+01,1.72E-04,3.37E-08,1.16E-02,9.65E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.93E-03,0,,0
1717121043,,1.00E+03,1.00E+01,1.72E-04,1.14E-08,1.16E-02,7.74E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.20E-04,0,,0
1717121060,,1.00E+03,1.00E+01,1.72E-04,2.93E-08,1.17E-02,1.77E-04,3,9.89E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.04E-03,0,,0
1717121077,,1.00E+03,1.00E+01,1.72E-04,8.00E-09,1.15E-02,4.62E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.20E-04,0,,0
1717121094,,1.00E+03,1.00E+01,1.72E-04,1.36E-08,1.15E-02,1.18E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.21E-03,0,,0
1717121111,,1.00E+03,1.00E+01,1.72E-04,9.67E-10,1.16E-02,1.91E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.20E-04,0,,0
1717121127,,1.00E+03,1.00E+01,1.71E-04,1.95E-06,2.83E-02,2.35E-02,3,9.36E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.10E-04,0,,0
1717121144,,1.00E+03,1.00E+01,1.72E-04,2.06E-08,1.16E-02,2.86E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,2.24E-03,0,,0
1717121161,,1.00E+03,1.00E+01,1.72E-04,8.89E-09,1.16E-02,4.69E-06,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.31E-04,0,,0
1717121179,,1.00E+03,1.00E+01,1.79E-04,9.06E-06,1.53E-03,1.42E-02,3,9.45E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.30E-04,0,,0
1717121196,,1.00E+03,1.00E+01,1.72E-04,1.60E-08,1.16E-02,2.44E-04,3,9.89E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.04E-03,0,,0
1717121213,,1.00E+03,1.00E+01,1.72E-04,5.54E-09,1.16E-02,5.08E-06,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.29E-04,0,,0
1717121231,,1.00E+03,1.00E+01,1.72E-04,2.75E-09,1.16E-02,2.11E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.20E-04,0,,0
1717121248,,1.00E+03,1.00E+01,1.72E-04,1.50E-08,1.16E-02,6.30E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.30E-04,0,,0
1717121265,,1.00E+03,1.00E+01,1.72E-04,2.26E-08,1.16E-02,1.60E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.25E-03,0,,0
1717121282,,1.00E+03,1.00E+01,1.72E-04,4.01E-08,1.16E-02,1.11E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.20E-04,0,,0
1717121300,,1.00E+03,1.00E+01,1.72E-04,1.42E-08,1.16E-02,8.64E-06,3,9.89E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.20E-04,0,,0
1717121330,,1.00E+03,1.00E+01,1.72E-04,1.08E-08,1.16E-02,7.52E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.66E-03,0,,0
1717121348,,1.00E+03,1.00E+01,1.74E-04,2.71E-06,1.28E-02,1.73E-03,3,9.68E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.25E-03,0,,0
1717121394,,1.00E+03,1.00E+01,1.72E-04,1.04E-08,1.16E-02,4.57E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,1.24E-03,0,,0
1717121411,,1.00E+03,1.00E+01,1.72E-04,2.57E-08,1.16E-02,1.68E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,6.20E-04,0,,0
1717121429,,1.00E+03,1.00E+01,1.72E-04,2.18E-08,1.15E-02,1.64E-05,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,8.30E-04,0,,0
1717121445,,1.00E+03,1.00E+01,1.72E-04,2.49E-09,1.15E-02,1.34E-04,3,9.90E-01,1.80E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.00E+00,4,2,4.20E-04,0,,0
