[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1717111006.244000 5/30/2024, 8:16:46 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, SIO1
INFO, WEIGHT, 0.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: MdeT1000GZFC_FCC_SIO.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1717114646.254,,1.000000e+003,1.730739e+002,1.934572e-004,6.298361e-008,-2.606018e-002,5.228860e-007,3,9.894639e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.866028e-001,0,,0,
1717114665.254,,1.000000e+003,1.724705e+002,1.936427e-004,5.942335e-008,-2.594567e-002,1.200434e-004,3,9.897532e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.154114e-001,0,,0,
1717114683.039,,1.000000e+003,1.719046e+002,1.938129e-004,2.456165e-008,-2.568715e-002,3.992755e-005,3,9.895102e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.279999e-001,0,,0,
1717114702.349,,1.000000e+003,1.713012e+002,1.939150e-004,3.114710e-008,-2.557149e-002,3.242937e-005,3,9.895188e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.185028e-001,0,,0,
1717114720.844,,1.000000e+003,1.707128e+002,1.940442e-004,4.098411e-008,-2.547999e-002,3.075403e-005,3,9.895961e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.891968e-001,0,,0,
1717114738.634,,1.000000e+003,1.701650e+002,1.940931e-004,2.966537e-008,-2.532286e-002,1.297978e-004,3,9.896837e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.276947e-001,0,,0,
1717114756.914,,1.000000e+003,1.695585e+002,1.941846e-004,9.209339e-009,-2.515533e-002,2.368231e-004,3,9.893940e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.032959e-001,0,,0,
1717114776.214,,1.000000e+003,1.689602e+002,1.942396e-004,1.789389e-008,-2.509744e-002,7.384128e-005,3,9.897369e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.842072e-001,0,,0,
1717114793.704,,1.000000e+003,1.683852e+002,1.942574e-004,2.133067e-008,-2.493072e-002,7.786103e-005,3,9.897858e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.806976e-001,0,,0,
1717114812.229,,1.000000e+003,1.678194e+002,1.942935e-004,7.161672e-009,-2.468767e-002,1.547079e-004,3,9.894856e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.978027e-001,0,,0,
1717114830.469,,1.000000e+003,1.672283e+002,1.942601e-004,9.260782e-010,-2.466467e-002,2.816990e-005,3,9.896736e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.397949e-001,0,,0,
1717114849.504,,1.000000e+003,1.666427e+002,1.942738e-004,4.023308e-009,-2.450200e-002,1.853276e-005,3,9.895804e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.361023e-001,0,,0,
1717114867.784,,1.000000e+003,1.660350e+002,1.942218e-004,1.368576e-009,-2.437421e-002,9.890021e-006,3,9.894599e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.070953e-001,0,,0,
1717114885.779,,1.000000e+003,1.654615e+002,1.941589e-004,3.565401e-008,-2.413885e-002,2.459006e-006,3,9.895339e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.084991e-001,0,,0,
1717114904.269,,1.000000e+003,1.648650e+002,1.940484e-004,3.333881e-008,-2.396249e-002,8.706222e-005,3,9.896318e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.391998e-001,0,,0,
1717114924.074,,1.000000e+003,1.642254e+002,1.939552e-004,2.537454e-008,-2.391797e-002,8.287256e-005,3,9.895144e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.058136e-001,0,,0,
1717114941.604,,1.000000e+003,1.636620e+002,1.938862e-004,5.885742e-008,-2.377263e-002,7.471846e-005,3,9.896709e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.070953e-001,0,,0,
1717114958.894,,1.000000e+003,1.630941e+002,1.937444e-004,3.111623e-008,-2.359562e-002,4.993216e-005,3,9.894923e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.034943e-001,0,,0,
1717114976.454,,1.000000e+003,1.625408e+002,1.936559e-004,4.597464e-008,-2.348560e-002,5.647941e-005,3,9.895964e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.143890e-001,0,,0,
1717114996.504,,1.000000e+003,1.618894e+002,1.934787e-004,4.757984e-008,-2.333295e-002,1.267593e-004,3,9.896505e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.976044e-001,0,,0,
1717115014.249,,1.000000e+003,1.613281e+002,1.933519e-004,2.679453e-008,-2.308265e-002,2.358459e-004,3,9.894003e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.066986e-001,0,,0,
1717115032.514,,1.000000e+003,1.607473e+002,1.931774e-004,3.113681e-008,-2.309323e-002,9.439577e-006,3,9.895831e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.076904e-001,0,,0,
1717115050.264,,1.000000e+003,1.601868e+002,1.929996e-004,5.778728e-008,-2.291817e-002,1.118828e-004,3,9.895161e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.505066e-001,0,,0,
1717115069.509,,1.000000e+003,1.595579e+002,1.928146e-004,6.949703e-008,-2.271208e-002,1.352255e-004,3,9.895152e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.370941e-001,0,,0,
1717115095.234,,1.000000e+003,1.587394e+002,1.925508e-004,3.228926e-008,-2.242333e-002,6.552781e-005,3,9.895888e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.087891e-001,0,,0,
1717115113.364,,1.000000e+003,1.581556e+002,1.923642e-004,3.757820e-008,-2.238833e-002,9.638457e-005,3,9.895827e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.410004e-001,0,,0,
1717115131.864,,1.000000e+003,1.575592e+002,1.921309e-004,8.297661e-008,-2.221372e-002,4.522752e-005,3,9.896502e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.698944e-001,0,,0,
1717115149.654,,1.000000e+003,1.569873e+002,1.919314e-004,6.997035e-008,-2.198615e-002,1.625973e-004,3,9.894722e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.420990e-001,0,,0,
1717115168.444,,1.000000e+003,1.563787e+002,1.916793e-004,7.073179e-008,-2.196158e-002,1.345670e-005,3,9.895687e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.070038e-001,0,,0,
1717115186.729,,1.000000e+003,1.557945e+002,1.914428e-004,4.006832e-008,-2.183992e-002,7.430358e-005,3,9.895737e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.120087e-001,0,,0,
1717115205.994,,1.000000e+003,1.551766e+002,1.912558e-004,8.523006e-008,-2.152103e-002,1.831702e-004,3,9.892665e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.079041e-001,0,,0,
1717115224.274,,1.000000e+003,1.546035e+002,1.909678e-004,7.426118e-008,-2.154489e-002,6.432794e-005,3,9.895245e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.698029e-001,0,,0,
1717115242.259,,1.000000e+003,1.540175e+002,1.907232e-004,7.057745e-008,-2.133842e-002,6.462956e-006,3,9.894688e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.431976e-001,0,,0,
1717115260.569,,1.000000e+003,1.534252e+002,1.904547e-004,8.790540e-008,-2.122371e-002,4.717944e-005,3,9.893467e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.050964e-001,0,,0,
1717115279.094,,1.000000e+003,1.528354e+002,1.902216e-004,6.575155e-008,-2.092915e-002,2.002871e-004,3,9.893436e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.011902e-001,0,,0,
1717115297.384,,1.000000e+003,1.522604e+002,1.899645e-004,9.821574e-008,-2.088334e-002,1.070859e-004,3,9.894874e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.723969e-001,0,,0,
1717115315.134,,1.000000e+003,1.516961e+002,1.897048e-004,8.973698e-008,-2.070831e-002,8.850838e-007,3,9.895093e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.187073e-001,0,,0,
1717115333.134,,1.000000e+003,1.511266e+002,1.894495e-004,1.014159e-007,-2.064565e-002,8.150146e-005,3,9.894766e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.478058e-001,0,,0,
1717115352.414,,1.000000e+003,1.505092e+002,1.891715e-004,1.046571e-007,-2.039290e-002,1.549608e-004,3,9.895361e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.738922e-001,0,,0,
1717115371.179,,1.000000e+003,1.499122e+002,1.889089e-004,1.053260e-007,-2.024362e-002,9.678497e-005,3,9.893234e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.065918e-001,0,,0,
1717115388.949,,1.000000e+003,1.493610e+002,1.886438e-004,1.030622e-007,-2.005646e-002,7.036680e-005,3,9.894770e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.230103e-001,0,,0,
1717115406.639,,1.000000e+003,1.487948e+002,1.883879e-004,1.052539e-007,-2.012792e-002,5.169048e-005,3,9.895971e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.791870e-001,0,,0,
1717115425.794,,1.000000e+003,1.481794e+002,1.880680e-004,1.020435e-007,-1.976742e-002,6.957391e-005,3,9.894522e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.187988e-001,0,,0,
1717115443.294,,1.000000e+003,1.476261e+002,1.878371e-004,7.742014e-008,-1.965098e-002,4.063351e-005,3,9.895894e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.267944e-001,0,,0,
1717115461.789,,1.000000e+003,1.470349e+002,1.875086e-004,1.016628e-007,-1.946333e-002,1.217688e-004,3,9.894778e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.226135e-001,0,,0,
1717115479.739,,1.000000e+003,1.464475e+002,1.872271e-004,8.795685e-008,-1.942857e-002,1.031808e-004,3,9.895308e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.261078e-001,0,,0,
1717115498.799,,1.000000e+003,1.458494e+002,1.869609e-004,8.642368e-008,-1.914228e-002,1.896608e-004,3,9.894073e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.294037e-001,0,,0,
1717115516.439,,1.000000e+003,1.452656e+002,1.866322e-004,5.966002e-008,-1.906727e-002,5.286268e-005,3,9.895219e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.987030e-001,0,,0,
1717115535.189,,1.000000e+003,1.446629e+002,1.863279e-004,1.005618e-007,-1.895707e-002,3.949160e-005,3,9.896271e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.020905e-001,0,,0,
1717115553.439,,1.000000e+003,1.440849e+002,1.860373e-004,8.823467e-008,-1.874966e-002,1.991123e-004,3,9.894603e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.317993e-001,0,,0,
1717115573.509,,1.000000e+003,1.434479e+002,1.856985e-004,1.248765e-007,-1.857164e-002,7.694829e-005,3,9.895528e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.393982e-001,0,,0,
1717115591.749,,1.000000e+003,1.428326e+002,1.853540e-004,8.643396e-008,-1.835062e-002,7.337108e-005,3,9.893890e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.373993e-001,0,,0,
1717115609.534,,1.000000e+003,1.422534e+002,1.850104e-004,1.166653e-007,-1.836902e-002,4.226539e-006,3,9.895591e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.037994e-001,0,,0,
1717115628.529,,1.000000e+003,1.416418e+002,1.846834e-004,1.249485e-007,-1.808406e-002,1.369298e-004,3,9.894812e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.068054e-001,0,,0,
1717115647.539,,1.000000e+003,1.410308e+002,1.843318e-004,1.100490e-007,-1.801289e-002,8.648797e-005,3,9.895445e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.990082e-001,0,,0,
1717115665.539,,1.000000e+003,1.404563e+002,1.839661e-004,1.077029e-007,-1.784533e-002,4.608363e-005,3,9.895678e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.446930e-001,0,,0,
1717115683.859,,1.000000e+003,1.398607e+002,1.836267e-004,1.138356e-007,-1.766529e-002,1.205374e-004,3,9.896025e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.049133e-001,0,,0,
1717115702.349,,1.000000e+003,1.392701e+002,1.832601e-004,1.104091e-007,-1.751292e-002,1.665630e-004,3,9.893382e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.110016e-001,0,,0,
1717115721.594,,1.000000e+003,1.386220e+002,1.828463e-004,1.368332e-007,-1.745489e-002,1.466710e-005,3,9.897045e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.994965e-001,0,,0,
1717115741.354,,1.000000e+003,1.379935e+002,1.824405e-004,1.290336e-007,-1.724781e-002,1.305815e-004,3,9.897649e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.947968e-001,0,,0,
1717115760.034,,1.000000e+003,1.373938e+002,1.820454e-004,1.128786e-007,-1.709965e-002,2.721106e-006,3,9.897041e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.316010e-001,0,,0,
1717115779.194,,1.000000e+003,1.367890e+002,1.816458e-004,1.205548e-007,-1.690631e-002,3.217385e-005,3,9.895211e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.336914e-001,0,,0,
1717115798.444,,1.000000e+003,1.361644e+002,1.812630e-004,1.090406e-007,-1.671883e-002,5.969838e-005,3,9.895398e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.390015e-001,0,,0,
1717115815.984,,1.000000e+003,1.355918e+002,1.808891e-004,1.420604e-007,-1.664608e-002,6.635363e-005,3,9.894809e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.647980e-001,0,,0,
1717115833.794,,1.000000e+003,1.350217e+002,1.804970e-004,1.295069e-007,-1.648965e-002,6.670397e-005,3,9.895892e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.399933e-001,0,,0,
1717115851.789,,1.000000e+003,1.344422e+002,1.801251e-004,1.408874e-007,-1.627159e-002,2.211129e-005,3,9.894580e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.059052e-001,0,,0,
1717115870.279,,1.000000e+003,1.338450e+002,1.797248e-004,1.152762e-007,-1.619913e-002,1.919921e-005,3,9.896268e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.144958e-001,0,,0,
1717115889.024,,1.000000e+003,1.332597e+002,1.793571e-004,1.224790e-007,-1.597005e-002,4.133025e-005,3,9.893266e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.870972e-001,0,,0,
1717115907.274,,1.000000e+003,1.326418e+002,1.789473e-004,1.183940e-007,-1.590760e-002,1.382970e-004,3,9.897730e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.433960e-001,0,,0,
1717115925.519,,1.000000e+003,1.320430e+002,1.786096e-004,1.161817e-007,-1.565764e-002,5.392821e-005,3,9.894730e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.101929e-001,0,,0,
1717115945.079,,1.000000e+003,1.314169e+002,1.782145e-004,1.345283e-007,-1.547278e-002,4.493315e-005,3,9.894187e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.209961e-001,0,,0,
1717115963.369,,1.000000e+003,1.308081e+002,1.778302e-004,1.232301e-007,-1.537579e-002,6.726044e-005,3,9.894887e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.915009e-001,0,,0,
1717115981.549,,1.000000e+003,1.302364e+002,1.774635e-004,1.235800e-007,-1.514363e-002,1.326908e-004,3,9.893863e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.272064e-001,0,,0,
1717115999.419,,1.000000e+003,1.296414e+002,1.771160e-004,1.169328e-007,-1.510773e-002,2.344221e-005,3,9.896691e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.223999e-001,0,,0,
1717116018.169,,1.000000e+003,1.290248e+002,1.767603e-004,1.273975e-007,-1.491637e-002,7.782943e-005,3,9.895745e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.175018e-001,0,,0,
1717116036.919,,1.000000e+003,1.284162e+002,1.764126e-004,1.011277e-007,-1.479598e-002,1.830556e-005,3,9.895908e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.857941e-001,0,,0,
1717116054.959,,1.000000e+003,1.278472e+002,1.760593e-004,1.257717e-007,-1.461199e-002,1.895403e-004,3,9.895516e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.672913e-001,0,,0,
1717116073.959,,1.000000e+003,1.272154e+002,1.757450e-004,9.178464e-008,-1.439238e-002,9.853801e-006,3,9.894413e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.074997e-001,0,,0,
1717116094.009,,1.000000e+003,1.265893e+002,1.754169e-004,8.743207e-008,-1.424186e-002,1.123760e-004,3,9.894894e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.807968e-001,0,,0,
1717116111.754,,1.000000e+003,1.260039e+002,1.750911e-004,9.070421e-008,-1.421442e-002,1.504379e-004,3,9.898148e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.455017e-001,0,,0,
1717116129.279,,1.000000e+003,1.254421e+002,1.748640e-004,8.767903e-008,-1.397903e-002,4.133882e-005,3,9.895520e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.121994e-001,0,,0,
1717116148.064,,1.000000e+003,1.248506e+002,1.746023e-004,7.768767e-008,-1.386921e-002,1.159967e-004,3,9.894826e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,6.010971e-001,0,,0,
1717116166.884,,1.000000e+003,1.242259e+002,1.743784e-004,5.806510e-008,-1.363515e-002,7.060190e-005,3,9.895915e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.888992e-001,0,,0,
1717116184.629,,1.000000e+003,1.236432e+002,1.741827e-004,8.705135e-008,-1.348899e-002,6.243595e-005,3,9.895580e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.288010e-001,0,,0,
1717116202.879,,1.000000e+003,1.230459e+002,1.739871e-004,5.913524e-008,-1.329251e-002,3.161672e-006,3,9.894236e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.266037e-001,0,,0,
1717116221.379,,1.000000e+003,1.224432e+002,1.738445e-004,5.742714e-008,-1.314802e-002,4.305827e-005,3,9.894546e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.862976e-001,0,,0,
1717116241.124,,1.000000e+003,1.218113e+002,1.737189e-004,3.211434e-008,-1.299658e-002,1.961804e-004,3,9.894413e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.381012e-001,0,,0,
1717116259.894,,1.000000e+003,1.212129e+002,1.736216e-004,1.850099e-008,-1.287429e-002,1.219229e-005,3,9.896094e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.329971e-001,0,,0,
1717116277.909,,1.000000e+003,1.206108e+002,1.735508e-004,4.074744e-009,-1.259738e-002,7.877246e-005,3,9.894656e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.385056e-001,0,,0,
1717116296.149,,1.000000e+003,1.200059e+002,1.735240e-004,1.270786e-008,-1.245943e-002,9.365095e-005,3,9.894325e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.307007e-001,0,,0,
1717116315.399,,1.000000e+003,1.193790e+002,1.735405e-004,2.266834e-008,-1.224512e-002,7.295883e-005,3,9.895965e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.944000e-001,0,,0,
1717116333.179,,1.000000e+003,1.188206e+002,1.736091e-004,2.477774e-008,-1.207296e-002,1.225676e-004,3,9.893492e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.334015e-001,0,,0,
1717116352.704,,1.000000e+003,1.181561e+002,1.736692e-004,3.344171e-008,-1.182687e-002,1.647922e-004,3,9.894301e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.327988e-001,0,,0,
1717116371.509,,1.000000e+003,1.175337e+002,1.737704e-004,2.687685e-008,-1.164961e-002,3.392163e-005,3,9.894571e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,4.972992e-001,0,,0,
1717116390.039,,1.000000e+003,1.169327e+002,1.738940e-004,4.064454e-008,-1.145482e-002,8.894236e-005,3,9.896345e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.372009e-001,0,,0,
1717116407.529,,1.000000e+003,1.163615e+002,1.740315e-004,5.585281e-008,-1.138732e-002,1.324340e-004,3,9.893486e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.395966e-001,0,,0,
1717116425.064,,1.000000e+003,1.157956e+002,1.741740e-004,5.881625e-008,-1.104857e-002,2.483832e-005,3,9.897810e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.762024e-001,0,,0,
1717116444.124,,1.000000e+003,1.151672e+002,1.743765e-004,6.817994e-008,-1.096289e-002,7.916495e-005,3,9.894946e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.436020e-001,0,,0,
1717116462.664,,1.000000e+003,1.145543e+002,1.745235e-004,7.141092e-008,-1.071241e-002,1.670398e-005,3,9.895995e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.380020e-001,0,,0,
1717116479.954,,1.000000e+003,1.139914e+002,1.746777e-004,6.363187e-008,-1.058586e-002,8.119854e-006,3,9.895563e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.046005e-001,0,,0,
1717116497.969,,1.000000e+003,1.133935e+002,1.748127e-004,4.143686e-008,-1.039803e-002,8.698121e-005,3,9.894897e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.018005e-001,0,,0,
1717116516.134,,1.000000e+003,1.128049e+002,1.748627e-004,1.192583e-008,-1.024866e-002,1.043530e-005,3,9.894823e-001,1.799000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,4,2,5.037994e-001,0,,0,
