Tiempo (min)	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	2W 1?	N	W	(Rrem-Ro)/Ro	t-tor	WR	S	T	U	V	W	X	Y
1855.7	300.00	0.30010	0.026100	11498	11266	0.026700	0.30080	0.0100000	60.000	100.00	10.000	1.0000	1791.0	11250	-0.059208	1692.8	11250							
1857.7	300.00	0.29870	0.026800	11146	11661	0.025700	0.29970	0.0100000	60.000	100.00	10.000	1.0000	1792.0	11174	-0.065577	1694.8	11174							
1859.7	300.00	0.29930	0.026700	11210	10888	0.027600	0.30050	0.0100000	60.000	100.00	10.000	1.0000	1793.0	11175	-0.065472	1696.8	11175							
1861.7	300.00	0.30070	0.026900	11178	10655	0.028100	0.29940	0.0100000	60.000	100.00	10.000	1.0000	1794.0	11212	-0.062379	1698.8	11212							
1863.7	300.00	0.29910	0.025200	11869	10920	0.027500	0.30030	0.0100000	60.000	100.00	10.000	1.0000	1795.0	11235	-0.060489	1700.8	11235							
1865.7	300.00	0.30020	0.025400	11819	11229	0.026600	0.29870	0.0100000	60.000	100.00	10.000	1.0000	1796.0	11270	-0.057526	1702.7	11270							
1867.7	300.00	0.29980	0.026800	11187	12586	0.023900	0.30080	0.0100000	60.000	100.00	10.000	1.0000	1797.0	11340	-0.051655	1704.7	11340							
1869.7	300.00	0.30040	0.028200	10652	12171	0.024600	0.29940	0.0100000	60.000	100.00	10.000	1.0000	1798.0	11331	-0.052423	1706.7	11331							
1871.7	300.00	0.30050	0.029500	10186	11000	0.027300	0.30030	0.0100000	60.000	100.00	10.000	1.0000	1799.0	11363	-0.049771	1708.7	11363							
1873.6	300.00	0.29990	0.026600	11274	11119	0.027000	0.30020	0.0100000	60.000	100.00	10.000	1.0000	1800.0	11370	-0.049187	1710.7	11370							
1875.6	300.00	0.29970	0.026900	11141	11051	0.027200	0.30060	0.0100000	60.000	100.00	10.000	1.0000	1801.0	11366	-0.049493	1712.7	11366							
1877.6	300.00	0.29990	0.026300	11403	10490	0.028600	0.30000	0.0100000	60.000	100.00	10.000	1.0000	1802.0	11398	-0.046855	1714.7	11398							
1879.6	300.00	0.29940	0.027400	10927	11144	0.027000	0.30090	0.0100000	60.000	100.00	10.000	1.0000	1803.0	11400	-0.046626	1716.7	11400							
1881.6	300.00	0.30030	0.027700	10841	11527	0.026000	0.29970	0.0100000	60.000	100.00	10.000	1.0000	1804.0	11430	-0.044180	1718.6	11430							
1883.6	300.00	0.29980	0.025800	11620	11416	0.026200	0.29910	0.0100000	60.000	100.00	10.000	1.0000	1805.0	11442	-0.043182	1720.6	11442							
1885.6	300.00	0.30090	0.027800	10824	11427	0.026200	0.29940	0.0100000	60.000	100.00	10.000	1.0000	1806.0	11543	-0.034691	1722.6	11543							
1887.6	300.00	0.30000	0.024000	12500	12500	0.024000	0.30000	0.0100000	60.000	100.00	10.000	1.0000	1807.0	11540	-0.034948	1724.6	11540							
1889.5	300.00	0.29950	0.024300	12325	11112	0.026900	0.29890	0.0100000	60.000	100.00	10.000	1.0000	1808.0	11447	-0.042773	1726.6	11447							
1891.5	300.00	0.30010	0.026000	11542	11699	0.025600	0.29950	0.0100000	60.000	100.00	10.000	1.0000	1809.0	11397	-0.046919	1728.6	11397							
1893.5	300.00	0.30020	0.025100	11960	11858	0.025300	0.30000	0.0100000	60.000	100.00	10.000	1.0000	1810.0	11388	-0.047707	1730.6	11388							
1895.5	300.00	0.30010	0.027500	10913	10971	0.027400	0.30060	0.0100000	60.000	100.00	10.000	1.0000	1811.0	11396	-0.046962	1732.6	11396							
1897.5	300.00	0.30030	0.027900	10763	11929	0.025200	0.30060	0.0100000	60.000	100.00	10.000	1.0000	1812.0	11411	-0.045779	1734.5	11411							
1899.5	300.00	0.30050	0.027300	11007	11719	0.025600	0.30000	0.0100000	60.000	100.00	10.000	1.0000	1813.0	11451	-0.042359	1736.5	11451							
1901.5	300.00	0.30050	0.025900	11602	11502	0.025900	0.29790	0.0100000	60.000	100.00	10.000	1.0000	1814.0	11445	-0.042905	1738.5	11445							
1903.5	300.00	0.29970	0.025400	11799	10905	0.027500	0.29990	0.0100000	60.000	100.00	10.000	1.0000	1815.0	11408	-0.045959	1740.5	11408							
1905.4	300.00	0.30080	0.027100	11100	13052	0.022900	0.29890	0.0100000	60.000	100.00	10.000	1.0000	1816.0	11431	-0.044076	1742.5	11431							
1907.4	300.00	0.29980	0.026900	11145	11165	0.026700	0.29810	0.0100000	60.000	100.00	10.000	1.0000	1817.0	11402	-0.046509	1744.5	11402							
1909.4	300.00	0.29910	0.025300	11822	10621	0.028200	0.29950	0.0100000	60.000	100.00	10.000	1.0000	1818.0	11385	-0.047952	1746.5	11385							
1911.4	300.00	0.29860	0.027900	10703	11130	0.027000	0.30050	0.0100000	60.000	100.00	10.000	1.0000	1819.0	11370	-0.049184	1748.5	11370							
1913.4	300.00	0.29950	0.026200	11431	10802	0.027800	0.30030	0.0100000	60.000	100.00	10.000	1.0000	1820.0	11349	-0.050939	1750.4	11349							
1915.4	300.00	0.30020	0.026200	11458	11306	0.026500	0.29960	0.0100000	60.000	100.00	10.000	1.0000	1821.0	11325	-0.052922	1752.4	11325							
1917.4	300.00	0.30030	0.026400	11375	11348	0.026400	0.29960	0.0100000	60.000	100.00	10.000	1.0000	1822.0	11359	-0.050063	1754.4	11359							
1919.4	300.00	0.29940	0.028100	10655	11348	0.026400	0.29960	0.0100000	60.000	100.00	10.000	1.0000	1823.0	11332	-0.052363	1756.4	11332							
1921.3	300.00	0.29920	0.027800	10763	11007	0.027200	0.29940	0.0100000	60.000	100.00	10.000	1.0000	1824.0	11305	-0.054601	1758.4	11305							
1923.3	300.00	0.30100	0.028500	10561	10760	0.027900	0.30020	0.0100000	60.000	100.00	10.000	1.0000	1825.0	11299	-0.055076	1760.4	11299							
1925.3	300.00	0.30090	0.029100	10340	11889	0.025200	0.29960	0.0100000	60.000	100.00	10.000	1.0000	1826.0	11364	-0.049661	1762.4	11364							
1927.3	300.00	0.29870	0.028800	10372	10817	0.027800	0.30070	0.0100000	60.000	100.00	10.000	1.0000	1827.0	11270	-0.057524	1764.4	11270							
1929.3	300.00	0.30090	0.027000	11144	12138	0.024700	0.29980	0.0100000	60.000	100.00	10.000	1.0000	1828.0	11310	-0.054230	1766.3	11310							
1931.3	300.00	0.30020	0.026600	11286	10802	0.027800	0.30030	0.0100000	60.000	100.00	10.000	1.0000	1829.0	11355	-0.050389	1768.3	11355							
1933.3	300.00	0.30030	0.026600	11289	11258	0.026700	0.30060	0.0100000	60.000	100.00	10.000	1.0000	1830.0	11357	-0.050283	1770.3	11357							
1935.3	300.00	0.29940	0.024700	12121	11360	0.026400	0.29990	0.0100000	60.000	100.00	10.000	1.0000	1831.0	11404	-0.046344	1772.3	11404							
1937.2	300.00	0.29940	0.026100	11471	11689	0.025700	0.30040	0.0100000	60.000	100.00	10.000	1.0000	1832.0	11424	-0.044683	1774.3	11424							
1939.2	300.00	0.30020	0.027300	10996	11351	0.026500	0.30080	0.0100000	60.000	100.00	10.000	1.0000	1833.0	11425	-0.044578	1776.3	11425							
1941.2	300.00	0.29990	0.025800	11624	11157	0.026800	0.29900	0.0100000	60.000	100.00	10.000	1.0000	1834.0	11391	-0.047378	1778.3	11391							
1943.2	300.00	0.29960	0.028200	10624	11383	0.026400	0.30050	0.0100000	60.000	100.00	10.000	1.0000	1835.0			1780.3	-0.30227							
1945.2	300.00	0.29930	0.027700	10805	12265	0.024500	0.30050	0.0100000	60.000	100.00	10.000	1.0000	1836.0			1782.2	-0.30241							
1947.2	300.00	0.29950	0.025500	11745	11078	0.027000	0.29910	0.0100000	60.000	100.00	10.000	1.0000	1837.0			1784.2	-0.30176							
1949.2	300.00	0.30100	0.026900	11190	11992	0.025100	0.30100	0.0100000	60.000	100.00	10.000	1.0000	1838.0			1786.2	-0.30373							
1951.2	300.00	0.30120	0.025700	11720	11585	0.025800	0.29890	0.0100000	60.000	100.00	10.000	1.0000	1839.0			1788.2	-0.30320							
1953.1	300.00	0.29920	0.024900	12016	11156	0.026900	0.30010	0.0100000	60.000	100.00	10.000	1.0000	1840.0			1790.2	-0.30182							
1955.1	300.00	0.30010	0.028000	10718	11791	0.025400	0.29950	0.0100000	60.000	100.00	10.000	1.0000	1841.0			1792.2	-0.30299							
1957.1	300.00	0.30010	0.026700	11240	11723	0.025600	0.30010	0.0100000	60.000	100.00	10.000	1.0000	1842.0			1794.2	-0.30337							
