Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
11.467398E+3	190.000000E+0	192.060000E+0	-1.812291E+0	5.000000E+0	66.933419E+3	3.316833E+42				
11.471180E+3	190.000000E+0	192.000000E+0	-1.845931E+0	1.000000E+0	67.180747E+3	3.330488E+42				
11.474957E+3	190.000000E+0	191.830000E+0	-1.818670E+0	2.000000E+0	66.497695E+3	3.294121E+42				
11.478741E+3	190.000000E+0	191.710000E+0	-1.662898E+0	2.000000E+0	65.775412E+3	3.256762E+42				
11.482518E+3	190.000000E+0	191.600000E+0	-1.693216E+0	3.000000E+0	67.186490E+3	3.354535E+42				
11.486342E+3	190.000000E+0	191.490000E+0	-1.851242E+0	4.000000E+0	66.392586E+3	3.286975E+42				
11.490121E+3	190.000000E+0	191.310000E+0	-1.982116E+0	5.000000E+0	69.427160E+3	3.419989E+42				
11.493906E+3	190.000000E+0	191.200000E+0	-1.955245E+0	7.000000E+0	67.002925E+3	3.327882E+42				
11.497691E+3	190.000000E+0	191.090000E+0	-1.956765E+0	9.000000E+0	66.091798E+3	3.314104E+42				
11.501475E+3	190.000000E+0	190.960000E+0	-2.115172E+0	11.000000E+0	69.718243E+3	3.464708E+42				
11.505250E+3	190.000000E+0	190.800000E+0	-2.113941E+0	12.000000E+0	66.728600E+3	3.299770E+42				
11.509028E+3	190.000000E+0	190.690000E+0	-1.981488E+0	16.000000E+0	69.005456E+3	3.404937E+42				
11.512815E+3	190.000000E+0	190.510000E+0	-1.982399E+0	18.000000E+0	67.067432E+3	3.318877E+42				
11.516600E+3	190.000000E+0	190.400000E+0	-2.114457E+0	22.000000E+0	67.570768E+3	3.334029E+42				
11.520382E+3	190.000000E+0	190.220000E+0	-2.245694E+0	26.000000E+0	66.974273E+3	3.315856E+42				
11.524163E+3	190.000000E+0	190.170000E+0	-2.245694E+0	27.000000E+0	66.522239E+3	3.310595E+42				
11.527966E+3	190.000000E+0	190.000000E+0	-2.299530E+0	31.000000E+0	69.819088E+3	3.445770E+42				
11.531752E+3	190.000000E+0	189.890000E+0	-2.138721E+0	36.000000E+0	66.814361E+3	3.341662E+42				
11.535533E+3	190.000000E+0	189.770000E+0	-1.950331E+0	39.000000E+0	69.492267E+3	3.439730E+42				
11.539313E+3	190.000000E+0	189.660000E+0	-1.922711E+0	44.000000E+0	70.825494E+3	3.478755E+42				
11.543093E+3	190.000000E+0	189.550000E+0	-1.925190E+0	42.000000E+0	69.899776E+3	3.435568E+42				
11.546873E+3	190.000000E+0	189.490000E+0	-1.954985E+0	43.000000E+0	71.351737E+3	3.539159E+42				
11.550673E+3	190.000000E+0	189.440000E+0	-1.797633E+0	48.000000E+0	67.468222E+3	3.342248E+42				
11.554455E+3	190.000000E+0	189.370000E+0	-1.639814E+0	50.000000E+0	71.341694E+3	3.528524E+42				
11.558237E+3	190.000000E+0	189.320000E+0	-1.322777E+0	51.000000E+0	71.129098E+3	3.495036E+42				
11.562014E+3	190.000000E+0	189.260000E+0	-1.058242E+0	54.000000E+0	69.204978E+3	3.443172E+42				
11.565800E+3	190.000000E+0	189.260000E+0	-925.880007E-3	51.000000E+0	71.461476E+3	3.538881E+42				
11.569576E+3	190.000000E+0	189.260000E+0	-925.841547E-3	52.000000E+0	67.291956E+3	3.335701E+42				
11.573371E+3	190.000000E+0	189.260000E+0	-767.183479E-3	51.000000E+0	64.686341E+3	3.256366E+42				
11.577148E+3	190.000000E+0	189.260000E+0	-449.657308E-3	48.000000E+0	66.722204E+3	3.308881E+42				
11.580925E+3	190.000000E+0	189.260000E+0	-158.784091E-3	47.000000E+0	69.229859E+3	3.450161E+42				
11.584711E+3	190.000000E+0	189.320000E+0	0.000000E+0	47.000000E+0	71.032757E+3	3.497343E+42				
11.588493E+3	190.000000E+0	189.370000E+0	0.000000E+0	48.000000E+0	68.916527E+3	3.445722E+42				
11.592271E+3	190.000000E+0	189.440000E+0	158.658118E-3	47.000000E+0	67.467612E+3	3.367095E+42				
11.596061E+3	190.000000E+0	189.550000E+0	449.608284E-3	45.000000E+0	67.866538E+3	3.372618E+42				
11.599842E+3	190.000000E+0	189.600000E+0	766.756786E-3	43.000000E+0	66.927684E+3	3.347735E+42				
11.603625E+3	190.000000E+0	189.710000E+0	1.081569E+0	40.000000E+0	70.978399E+3	3.524257E+42				
11.607400E+3	190.000000E+0	189.770000E+0	1.211647E+0	39.000000E+0	65.798265E+3	3.236098E+42				
11.611181E+3	190.000000E+0	189.820000E+0	1.317923E+0	38.000000E+0	66.782763E+3	3.325180E+42				
11.614961E+3	190.000000E+0	189.950000E+0	1.293746E+0	35.000000E+0	68.116644E+3	3.356785E+42				
11.618745E+3	190.000000E+0	190.000000E+0	1.163399E+0	33.000000E+0	71.036912E+3	3.519351E+42				
11.622529E+3	190.000000E+0	190.060000E+0	1.215886E+0	33.000000E+0	68.736657E+3	3.390492E+42				
11.626308E+3	190.000000E+0	190.110000E+0	1.242378E+0	31.000000E+0	69.460282E+3	3.420261E+42				
11.630086E+3	190.000000E+0	190.170000E+0	1.242724E+0	30.000000E+0	67.012883E+3	3.325693E+42				
11.633864E+3	190.000000E+0	190.220000E+0	1.057878E+0	29.000000E+0	67.844352E+3	3.357876E+42				
11.637645E+3	190.000000E+0	190.220000E+0	872.237122E-3	29.000000E+0	67.909578E+3	3.357114E+42				
11.641424E+3	190.000000E+0	190.290000E+0	871.737463E-3	30.000000E+0	71.581578E+3	3.527431E+42				
11.645211E+3	190.000000E+0	190.290000E+0	713.044426E-3	31.000000E+0	67.048943E+3	3.335802E+42				
11.649495E+3	190.000000E+0	190.340000E+0	608.001254E-3	32.000000E+0	66.856045E+3	3.345351E+42				
11.653280E+3	190.000000E+0	190.340000E+0	502.550427E-3	32.000000E+0	67.266671E+3	3.358081E+42				
11.657051E+3	190.000000E+0	190.340000E+0	502.427884E-3	32.000000E+0	68.908109E+3	3.406681E+42				
11.661328E+3	190.000000E+0	190.340000E+0	449.629316E-3	33.000000E+0	67.414332E+3	3.361270E+42				
11.665136E+3	190.000000E+0	190.340000E+0	264.552646E-3	36.000000E+0	67.906390E+3	3.369934E+42				
11.668914E+3	190.000000E+0	190.340000E+0	132.302571E-3	35.000000E+0	67.051283E+3	3.322092E+42				
11.672690E+3	190.000000E+0	190.340000E+0	0.000000E+0	35.000000E+0	68.256528E+3	3.363929E+42				
11.676473E+3	190.000000E+0	190.290000E+0	0.000000E+0	33.000000E+0	70.677350E+3	3.472064E+42				
11.680252E+3	190.000000E+0	190.290000E+0	0.000000E+0	37.000000E+0	71.006981E+3	3.522729E+42				
11.684030E+3	190.000000E+0	190.290000E+0	-132.180149E-3	38.000000E+0	67.300516E+3	3.316500E+42				
11.687810E+3	190.000000E+0	190.220000E+0	-264.342821E-3	39.000000E+0	68.266989E+3	3.378609E+42				
11.691593E+3	190.000000E+0	190.220000E+0	-264.342821E-3	39.000000E+0	68.006682E+3	3.378735E+42				
11.695372E+3	190.000000E+0	190.220000E+0	-316.508201E-3	41.000000E+0	68.692363E+3	3.392325E+42				
11.699157E+3	190.000000E+0	190.220000E+0	-368.739614E-3	40.000000E+0	70.543340E+3	3.464708E+42				
11.702937E+3	190.000000E+0	190.220000E+0	-368.739614E-3	41.000000E+0	67.015101E+3	3.325503E+42				
11.707223E+3	190.000000E+0	190.170000E+0	-184.394086E-3	39.000000E+0	70.989987E+3	3.526264E+42				
11.711016E+3	190.000000E+0	190.170000E+0	0.000000E+0	39.000000E+0	71.630647E+3	3.548855E+42				
11.714794E+3	190.000000E+0	190.170000E+0	-132.320076E-3	41.000000E+0	67.504143E+3	3.344730E+42				
11.718568E+3	190.000000E+0	190.170000E+0	-264.447826E-3	41.000000E+0	68.326498E+3	3.398305E+42				
11.722350E+3	190.000000E+0	190.220000E+0	-264.447826E-3	41.000000E+0	67.600568E+3	3.350010E+42				
11.726131E+3	190.000000E+0	190.170000E+0	-132.127750E-3	40.000000E+0	71.992489E+3	3.571532E+42				
11.729904E+3	190.000000E+0	190.170000E+0	132.267575E-3	38.000000E+0	67.745025E+3	3.354217E+42				
11.733682E+3	190.000000E+0	190.170000E+0	132.267575E-3	39.000000E+0	71.306690E+3	3.502460E+42				
11.737464E+3	190.000000E+0	190.170000E+0	34.994310E-6	42.000000E+0	71.570156E+3	3.535536E+42				
11.741249E+3	190.000000E+0	190.170000E+0	-132.232581E-3	36.000000E+0	71.828579E+3	3.542968E+42				
11.745043E+3	190.000000E+0	190.220000E+0	-132.232581E-3	37.000000E+0	68.811510E+3	3.394708E+42				
11.748826E+3	190.000000E+0	190.220000E+0	0.000000E+0	37.000000E+0	70.363136E+3	3.506798E+42				
11.752602E+3	190.000000E+0	190.220000E+0	131.935983E-3	36.000000E+0	70.140963E+3	3.449236E+42				
11.756380E+3	190.000000E+0	190.220000E+0	263.976492E-3	35.000000E+0	68.499137E+3	3.380660E+42				
11.760165E+3	190.000000E+0	190.220000E+0	263.976492E-3	36.000000E+0	67.667048E+3	3.350758E+42				
11.763939E+3	190.000000E+0	190.220000E+0	132.040509E-3	38.000000E+0	72.149173E+3	3.568034E+42				
12.726025E+3	190.274193E+0	190.400000E+0	0.000000E+0	38.000000E+0	51.437294E+3	2.553071E+42				
12.729826E+3	190.274193E+0	190.400000E+0	0.000000E+0	45.000000E+0	68.798082E+3	3.408110E+42				
12.733610E+3	190.147486E+0	190.400000E+0	0.000000E+0	52.000000E+0	71.401764E+3	3.515319E+42				
12.737383E+3	190.021345E+0	190.400000E+0	0.000000E+0	45.000000E+0	70.128998E+3	3.466295E+42				
12.741162E+3	189.895604E+0	190.400000E+0	0.000000E+0	44.000000E+0	69.392358E+3	3.454611E+42				
12.744945E+3	189.769631E+0	190.400000E+0	0.000000E+0	41.000000E+0	71.878006E+3	3.530837E+42				
12.748726E+3	189.643523E+0	190.400000E+0	0.000000E+0	35.000000E+0	68.781142E+3	3.405381E+42				
12.752506E+3	189.517483E+0	190.400000E+0	0.000000E+0	28.000000E+0	69.796277E+3	3.450521E+42				
12.756287E+3	189.391476E+0	190.400000E+0	0.000000E+0	23.000000E+0	72.639436E+3	3.582144E+42				
12.760101E+3	189.265468E+0	190.400000E+0	0.000000E+0	22.000000E+0	70.825383E+3	3.495085E+42				
12.763886E+3	189.138328E+0	190.400000E+0	0.000000E+0	18.000000E+0	68.469510E+3	3.390596E+42				
12.767667E+3	189.012154E+0	190.400000E+0	0.000000E+0	16.000000E+0	68.600254E+3	3.419317E+42				
12.771453E+3	188.886113E+0	190.400000E+0	0.000000E+0	14.000000E+0	70.151916E+3	3.500320E+42				
12.775237E+3	188.759906E+0	190.400000E+0	0.000000E+0	12.000000E+0	69.758520E+3	3.446729E+42				
12.779030E+3	188.633799E+0	190.400000E+0	0.000000E+0	12.000000E+0	73.071221E+3	3.592389E+42				
12.782805E+3	188.507358E+0	190.400000E+0	0.000000E+0	9.000000E+0	73.194571E+3	3.616881E+42				
12.786580E+3	188.381518E+0	190.400000E+0	0.000000E+0	8.000000E+0	68.671957E+3	3.407091E+42				
12.790360E+3	188.255677E+0	190.340000E+0	0.000000E+0	6.000000E+0	69.981470E+3	3.451687E+42				
12.794141E+3	188.129703E+0	190.340000E+0	0.000000E+0	6.000000E+0	70.419237E+3	3.521477E+42				
12.797963E+3	188.003663E+0	190.290000E+0	-158.406771E-3	5.000000E+0	71.391113E+3	3.545034E+42				
12.801740E+3	187.876256E+0	190.170000E+0	-316.230185E-3	6.000000E+0	69.928633E+3	3.487423E+42				
12.805519E+3	187.750348E+0	190.110000E+0	-447.922903E-3	5.000000E+0	70.067468E+3	3.496898E+42				
12.809301E+3	187.624375E+0	189.950000E+0	-739.166359E-3	4.000000E+0	71.087399E+3	3.542449E+42				
12.813109E+3	187.498334E+0	189.820000E+0	-1.057066E+0	4.000000E+0	72.958269E+3	3.618465E+42				
12.816884E+3	187.371393E+0	189.710000E+0	-1.506505E+0	4.000000E+0	70.386539E+3	3.483316E+42				
12.820658E+3	187.245553E+0	189.600000E+0	-1.818766E+0	4.000000E+0	73.601559E+3	3.583335E+42				
12.824436E+3	187.119746E+0	189.490000E+0	-1.973839E+0	2.000000E+0	70.899164E+3	3.506636E+42				
12.828219E+3	186.993839E+0	189.320000E+0	-1.973916E+0	3.000000E+0	74.309059E+3	3.670452E+42				
12.832012E+3	186.867731E+0	189.210000E+0	-1.792906E+0	4.000000E+0	71.203015E+3	3.536810E+42				
12.835793E+3	186.741291E+0	188.990000E+0	-1.900562E+0	3.000000E+0	69.613534E+3	3.446921E+42				
12.839577E+3	186.615250E+0	188.870000E+0	-2.057805E+0	3.000000E+0	71.863608E+3	3.531302E+42				
12.843360E+3	186.489110E+0	188.650000E+0	-2.348256E+0	3.000000E+0	71.757410E+3	3.562634E+42				
12.847181E+3	186.363036E+0	188.540000E+0	-2.508035E+0	4.000000E+0	68.747258E+3	3.451014E+42				
12.850959E+3	186.235662E+0	188.310000E+0	-2.668171E+0	4.000000E+0	71.678299E+3	3.583698E+42				
12.854733E+3	186.109721E+0	188.150000E+0	-2.669323E+0	5.000000E+0	71.496261E+3	3.543880E+42				
12.858511E+3	185.983914E+0	188.030000E+0	-2.667547E+0	5.000000E+0	70.948439E+3	3.515231E+42				
12.862289E+3	185.857974E+0	187.810000E+0	-2.796839E+0	5.000000E+0	73.451689E+3	3.643302E+42				
12.866068E+3	185.732066E+0	187.650000E+0	-2.664250E+0	6.000000E+0	70.463610E+3	3.482435E+42				
12.869897E+3	185.606092E+0	187.420000E+0	-2.667215E+0	6.000000E+0	72.044840E+3	3.564030E+42				
12.873680E+3	185.478452E+0	187.260000E+0	-2.644967E+0	6.000000E+0	72.452982E+3	3.566365E+42				
12.877462E+3	185.352345E+0	187.100000E+0	-2.935376E+0	6.000000E+0	70.529262E+3	3.484811E+42				
12.881243E+3	185.226304E+0	186.870000E+0	-3.066417E+0	6.000000E+0	72.155167E+3	3.573734E+42				
12.885025E+3	185.100264E+0	186.760000E+0	-2.906849E+0	7.000000E+0	71.482399E+3	3.522666E+42				
12.888810E+3	184.974190E+0	186.550000E+0	-2.903999E+0	6.000000E+0	70.439832E+3	3.517377E+42				
12.892596E+3	184.848016E+0	186.430000E+0	-2.769875E+0	8.000000E+0	71.892529E+3	3.561046E+42				
12.896380E+3	184.721809E+0	186.210000E+0	-2.770435E+0	7.000000E+0	73.036962E+3	3.633151E+42				
12.900179E+3	184.595701E+0	186.110000E+0	-2.616389E+0	7.000000E+0	69.689530E+3	3.475778E+42				
12.903958E+3	184.469061E+0	185.880000E+0	-2.618284E+0	8.000000E+0	70.653725E+3	3.509244E+42				
12.907735E+3	184.343087E+0	185.780000E+0	-2.616384E+0	6.000000E+0	71.142345E+3	3.523606E+42				
12.911555E+3	184.217180E+0	185.560000E+0	-2.615230E+0	8.000000E+0	74.219111E+3	3.664548E+42				
12.915338E+3	184.089839E+0	185.460000E+0	-2.535302E+0	9.000000E+0	72.927358E+3	3.635216E+42				
12.919121E+3	183.963765E+0	185.340000E+0	-2.484183E+0	9.000000E+0	76.790114E+3	3.785549E+42				
12.922904E+3	183.837658E+0	185.180000E+0	-2.456969E+0	9.000000E+0	75.380743E+3	3.733958E+42				
12.926687E+3	183.711551E+0	185.020000E+0	-2.219490E+0	9.000000E+0	76.773159E+3	3.803463E+42				
12.930464E+3	183.585444E+0	184.860000E+0	-2.165604E+0	10.000000E+0	72.866622E+3	3.621097E+42				
12.934254E+3	183.459570E+0	184.750000E+0	-2.166498E+0	8.000000E+0	73.343308E+3	3.634270E+42				
12.938041E+3	183.333229E+0	184.640000E+0	-2.431402E+0	9.000000E+0	69.802741E+3	3.463558E+42				
12.941820E+3	183.206989E+0	184.480000E+0	-2.405078E+0	8.000000E+0	70.127124E+3	3.516042E+42				
12.945606E+3	183.081015E+0	184.370000E+0	-2.139567E+0	9.000000E+0	74.391138E+3	3.669093E+42				
12.949392E+3	182.954807E+0	184.160000E+0	-2.007421E+0	8.000000E+0	72.483795E+3	3.588629E+42				
12.953174E+3	182.828634E+0	184.060000E+0	-2.009880E+0	8.000000E+0	73.714775E+3	3.653901E+42				
12.956951E+3	182.702560E+0	183.940000E+0	-2.276399E+0	7.000000E+0	73.557974E+3	3.646694E+42				
12.960732E+3	182.576653E+0	183.780000E+0	-2.383743E+0	6.000000E+0	74.237788E+3	3.675230E+42				
12.964518E+3	182.450612E+0	183.730000E+0	-2.250713E+0	8.000000E+0	69.810029E+3	3.514957E+42				
12.968297E+3	182.324438E+0	183.630000E+0	-2.146318E+0	8.000000E+0	77.880621E+3	3.850802E+42				
12.972076E+3	182.198464E+0	183.470000E+0	-1.884761E+0	6.000000E+0	73.651044E+3	3.656246E+42				
12.975859E+3	182.072490E+0	183.420000E+0	-1.701647E+0	6.000000E+0	75.996259E+3	3.737267E+42				
12.979671E+3	181.946383E+0	183.250000E+0	-1.650256E+0	6.000000E+0	73.935066E+3	3.674617E+42				
12.983448E+3	181.819309E+0	183.140000E+0	-1.611753E+0	5.000000E+0	77.463649E+3	3.837441E+42				
12.987228E+3	181.693435E+0	182.990000E+0	-1.756700E+0	5.000000E+0	75.324680E+3	3.704756E+42				
12.991004E+3	181.567428E+0	182.880000E+0	-1.810165E+0	7.000000E+0	77.609401E+3	3.805757E+42				
12.994785E+3	181.441554E+0	182.780000E+0	-1.982405E+0	5.000000E+0	70.921479E+3	3.578173E+42				
12.998578E+3	181.315514E+0	182.670000E+0	-2.127454E+0	4.000000E+0	75.440198E+3	3.738099E+42				
13.002362E+3	181.189073E+0	182.520000E+0	-1.940553E+0	4.000000E+0	78.133984E+3	3.834650E+42				
13.006139E+3	181.062966E+0	182.410000E+0	-1.804589E+0	5.000000E+0	74.199194E+3	3.682167E+42				
13.009917E+3	180.937059E+0	182.250000E+0	-1.801765E+0	5.000000E+0	77.699889E+3	3.857262E+42				
13.013730E+3	180.811118E+0	182.140000E+0	-1.928920E+0	5.000000E+0	75.781696E+3	3.749116E+42				
13.017516E+3	180.684011E+0	181.990000E+0	-2.084794E+0	4.000000E+0	74.588883E+3	3.696230E+42				
13.021316E+3	180.557837E+0	181.930000E+0	-2.069598E+0	5.000000E+0	78.984710E+3	3.921398E+42				
13.025095E+3	180.431163E+0	181.780000E+0	-2.029830E+0	4.000000E+0	74.388445E+3	3.718672E+42				
13.028871E+3	180.305189E+0	181.680000E+0	-1.872703E+0	5.000000E+0	77.483697E+3	3.830736E+42				
13.032651E+3	180.179315E+0	181.570000E+0	-1.723244E+0	4.000000E+0	73.852111E+3	3.644267E+42				
13.036427E+3	180.053308E+0	181.420000E+0	-1.699588E+0	4.000000E+0	73.162259E+3	3.689817E+42				
13.040202E+3	179.927468E+0	181.300000E+0	-1.700990E+0	5.000000E+0	74.242762E+3	3.680348E+42				
13.043985E+3	179.801627E+0	181.200000E+0	-1.869018E+0	4.000000E+0	76.144586E+3	3.783786E+42				
13.047764E+3	179.675520E+0	181.050000E+0	-1.962551E+0	4.000000E+0	76.382540E+3	3.790820E+42				
13.051601E+3	179.549546E+0	180.940000E+0	-1.950794E+0	4.000000E+0	76.300362E+3	3.779889E+42				
13.055382E+3	179.421672E+0	180.790000E+0	-1.881389E+0	5.000000E+0	77.743348E+3	3.833685E+42				
13.059166E+3	179.295632E+0	180.690000E+0	-1.855363E+0	4.000000E+0	77.331090E+3	3.806254E+42				
13.062951E+3	179.169491E+0	180.580000E+0	-1.993639E+0	4.000000E+0	76.923434E+3	3.833715E+42				
13.066729E+3	179.043317E+0	180.430000E+0	-1.990341E+0	4.000000E+0	79.499468E+3	3.967587E+42				
13.070508E+3	178.917377E+0	180.280000E+0	-1.823269E+0	3.000000E+0	77.996515E+3	3.854801E+42				
13.074282E+3	178.791436E+0	180.120000E+0	-1.828525E+0	4.000000E+0	79.404522E+3	3.904449E+42				
13.078068E+3	178.665629E+0	180.020000E+0	-2.005417E+0	3.000000E+0	77.595701E+3	3.845482E+42				
13.081844E+3	178.539422E+0	179.920000E+0	-2.252033E+0	4.000000E+0	81.138676E+3	4.017188E+42				
13.085631E+3	178.413548E+0	179.760000E+0	-2.207610E+0	4.000000E+0	73.521728E+3	3.682906E+42				
13.089414E+3	178.287307E+0	179.650000E+0	-1.908369E+0	4.000000E+0	81.618671E+3	4.036495E+42				
13.093194E+3	178.161233E+0	179.500000E+0	-1.783855E+0	4.000000E+0	78.153007E+3	3.871668E+42				
13.096982E+3	178.035226E+0	179.350000E+0	-1.853928E+0	4.000000E+0	78.232652E+3	3.883807E+42				
13.100762E+3	177.908952E+0	179.250000E+0	-2.047699E+0	4.000000E+0	75.940481E+3	3.768390E+42				
13.104546E+3	177.782945E+0	179.090000E+0	-2.198771E+0	4.000000E+0	80.454666E+3	3.978929E+42				
13.108363E+3	177.656838E+0	178.990000E+0	-2.144605E+0	2.000000E+0	77.830235E+3	3.857067E+42				
13.112142E+3	177.529597E+0	178.790000E+0	-2.142966E+0	3.000000E+0	78.207531E+3	3.876773E+42				
13.115971E+3	177.403623E+0	178.690000E+0	-1.993814E+0	4.000000E+0	78.052618E+3	3.878639E+42				
13.119764E+3	177.275983E+0	178.540000E+0	-2.077452E+0	4.000000E+0	79.486314E+3	3.933414E+42				
13.123571E+3	177.149542E+0	178.440000E+0	-2.182882E+0	3.000000E+0	78.847140E+3	3.909671E+42				
13.127358E+3	177.022668E+0	178.290000E+0	-2.198119E+0	3.000000E+0	79.704163E+3	3.940515E+42				
13.131140E+3	176.896428E+0	178.180000E+0	-2.115442E+0	3.000000E+0	84.097938E+3	4.136423E+42				
13.134925E+3	176.770354E+0	178.080000E+0	-1.984451E+0	3.000000E+0	79.313653E+3	3.928891E+42				
13.138708E+3	176.644180E+0	177.930000E+0	-2.011626E+0	3.000000E+0	84.807384E+3	4.201681E+42				
13.142534E+3	176.518073E+0	177.830000E+0	-1.904244E+0	3.000000E+0	79.493304E+3	4.004914E+42				
13.146310E+3	176.390565E+0	177.630000E+0	-1.861782E+0	3.000000E+0	78.170203E+3	3.874302E+42				
13.150079E+3	176.264691E+0	177.530000E+0	-1.794604E+0	4.000000E+0	80.312414E+3	4.001066E+42				
13.153859E+3	176.139051E+0	177.430000E+0	-2.036183E+0	4.000000E+0	84.183152E+3	4.170191E+42				
13.157628E+3	176.013044E+0	177.280000E+0	-2.212475E+0	3.000000E+0	80.586079E+3	3.991783E+42				
13.161406E+3	175.887437E+0	177.130000E+0	-2.118781E+0	3.000000E+0	85.120480E+3	4.190045E+42				
13.165193E+3	175.761496E+0	176.980000E+0	-1.982055E+0	3.000000E+0	81.365158E+3	4.010408E+42				
13.168972E+3	175.635255E+0	176.880000E+0	-1.978484E+0	3.000000E+0	79.667699E+3	3.930652E+42				
13.172780E+3	175.509282E+0	176.730000E+0	-2.193734E+0	4.000000E+0	82.550830E+3	4.098632E+42				
13.176567E+3	175.382341E+0	176.580000E+0	-2.154908E+0	4.000000E+0	82.768842E+3	4.096751E+42				
13.180349E+3	175.256134E+0	176.480000E+0	-2.024037E+0	4.000000E+0	86.273325E+3	4.275698E+42				
13.184132E+3	175.130060E+0	176.390000E+0	-2.074612E+0	3.000000E+0	84.350517E+3	4.194585E+42				
13.187911E+3	175.003953E+0	176.190000E+0	-2.115442E+0	4.000000E+0	80.253612E+3	3.976726E+42				
13.191693E+3	174.877979E+0	176.090000E+0	-1.957095E+0	5.000000E+0	84.209932E+3	4.147242E+42				
13.195470E+3	174.751938E+0	175.940000E+0	-1.932176E+0	4.000000E+0	80.612650E+3	4.012796E+42				
13.199247E+3	174.626031E+0	175.790000E+0	-2.065950E+0	4.000000E+0	84.911319E+3	4.168051E+42				
13.203023E+3	174.500124E+0	175.690000E+0	-2.221510E+0	4.000000E+0	81.805654E+3	4.064607E+42				
13.206810E+3	174.374250E+0	175.540000E+0	-2.242775E+0	4.000000E+0	79.935140E+3	4.027358E+42				
13.210593E+3	174.248009E+0	175.400000E+0	-2.109439E+0	4.000000E+0	85.592113E+3	4.203926E+42				
13.214371E+3	174.121936E+0	175.310000E+0	-2.113363E+0	4.000000E+0	81.324871E+3	4.065608E+42				
13.218148E+3	173.995995E+0	175.160000E+0	-2.092914E+0	4.000000E+0	87.631540E+3	4.312858E+42				
13.221934E+3	173.870088E+0	175.060000E+0	-2.036637E+0	4.000000E+0	88.594674E+3	4.396219E+42				
13.225717E+3	173.743881E+0	174.910000E+0	-2.005131E+0	4.000000E+0	83.602185E+3	4.110549E+42				
13.229503E+3	173.617773E+0	174.820000E+0	-1.897020E+0	3.000000E+0	88.366476E+3	4.359877E+42				
13.233307E+3	173.491600E+0	174.670000E+0	-1.952510E+0	4.000000E+0	82.702167E+3	4.093942E+42				
13.237093E+3	173.364792E+0	174.520000E+0	-1.956431E+0	3.000000E+0	82.742712E+3	4.093046E+42				
13.240870E+3	173.238585E+0	174.420000E+0	-1.926815E+0	4.000000E+0	82.941003E+3	4.110652E+42				
13.244660E+3	173.112678E+0	174.330000E+0	-2.055189E+0	3.000000E+0	80.504233E+3	4.045459E+42				
13.248442E+3	172.986371E+0	174.180000E+0	-2.081811E+0	3.000000E+0	82.665645E+3	4.128616E+42				
13.252226E+3	172.860297E+0	174.080000E+0	-1.921847E+0	3.000000E+0	82.365747E+3	4.109186E+42				
13.256027E+3	172.734156E+0	173.940000E+0	-1.728776E+0	4.000000E+0	86.409717E+3	4.280574E+42				
13.259812E+3	172.607449E+0	173.850000E+0	-1.729389E+0	3.000000E+0	88.870853E+3	4.371204E+42				
13.263592E+3	172.481275E+0	173.750000E+0	-1.892610E+0	3.000000E+0	85.390243E+3	4.200861E+42				
13.267371E+3	172.355301E+0	173.560000E+0	-1.905017E+0	3.000000E+0	82.909178E+3	4.181770E+42				
13.271151E+3	172.229327E+0	173.460000E+0	-1.744622E+0	4.000000E+0	91.002236E+3	4.467103E+42				
13.274953E+3	172.103320E+0	173.310000E+0	-1.875639E+0	3.000000E+0	87.018468E+3	4.307329E+42				
13.278735E+3	171.976580E+0	173.220000E+0	-2.034542E+0	4.000000E+0	89.350049E+3	4.416497E+42				
13.282513E+3	171.850539E+0	173.070000E+0	-2.193975E+0	3.000000E+0	87.232745E+3	4.316146E+42				
13.286298E+3	171.724598E+0	172.930000E+0	-2.062622E+0	3.000000E+0	81.973914E+3	4.116474E+42				
13.290100E+3	171.598425E+0	172.840000E+0	-1.928328E+0	3.000000E+0	88.011353E+3	4.294040E+42				
13.293879E+3	171.471684E+0	172.700000E+0	-2.033276E+0	3.000000E+0	88.664131E+3	4.398014E+42				
13.297661E+3	171.345710E+0	172.600000E+0	-2.008374E+0	4.000000E+0	93.465566E+3	4.626107E+42				
13.301447E+3	171.219670E+0	172.500000E+0	-1.984248E+0	4.000000E+0	89.350493E+3	4.447017E+42				
13.305224E+3	171.093462E+0	172.310000E+0	-1.853281E+0	2.000000E+0	86.778075E+3	4.300413E+42				
13.309003E+3	170.967555E+0	172.210000E+0	-1.739682E+0	4.000000E+0	85.158365E+3	4.199064E+42				
13.312780E+3	170.841581E+0	172.030000E+0	-1.849519E+0	3.000000E+0	88.877564E+3	4.410875E+42				
13.316552E+3	170.000000E+0	171.940000E+0	-1.981804E+0	3.000000E+0	81.131324E+3	4.069481E+42				
13.320328E+3	170.000000E+0	171.840000E+0	-2.223403E+0	1.000000E+0	91.605022E+3	4.547624E+42				
13.324107E+3	170.000000E+0	171.650000E+0	-2.215125E+0	0.000000E+0	89.282237E+3	4.425727E+42				
13.327881E+3	170.000000E+0	171.550000E+0	-1.949891E+0	0.000000E+0	91.076662E+3	4.502560E+42				
13.331660E+3	170.000000E+0	171.370000E+0	-1.979868E+0	0.000000E+0	90.339530E+3	4.512196E+42				
13.335461E+3	170.000000E+0	171.230000E+0	-2.037542E+0	1.000000E+0	91.506342E+3	4.511559E+42				
