Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,4e-06
Sample Interval,4e-08
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
1.544e-05,0.304
1.548e-05,0.304
1.552e-05,0.288
1.556e-05,0.32
1.560e-05,0.304
1.564e-05,0.312
1.568e-05,0.296
1.572e-05,0.296
1.576e-05,0.312
1.580e-05,0.304
1.584e-05,0.296
1.588e-05,0.312
1.592e-05,0.304
1.596e-05,0.312
1.600e-05,0.32
1.604e-05,0.296
1.608e-05,0.304
1.612e-05,0.312
1.616e-05,0.312
1.620e-05,0.312
1.624e-05,0.296
1.628e-05,0.32
1.632e-05,0.312
1.636e-05,0.312
1.640e-05,0.296
1.644e-05,0.304
1.648e-05,0.296
1.652e-05,0.32
1.656e-05,0.304
1.660e-05,0.312
1.664e-05,0.296
1.668e-05,0.296
1.672e-05,0.296
1.676e-05,0.312
1.680e-05,0.312
1.684e-05,0.296
1.688e-05,0.296
1.692e-05,0.304
1.696e-05,0.304
1.700e-05,0.312
1.704e-05,0.312
1.708e-05,0.304
1.712e-05,0.312
1.716e-05,0.304
1.720e-05,0.296
1.724e-05,0.304
1.728e-05,0.304
1.732e-05,0.312
1.736e-05,0.312
1.740e-05,0.304
1.744e-05,0.296
1.748e-05,0.304
1.752e-05,0.312
1.756e-05,0.304
1.760e-05,0.312
1.764e-05,0.304
1.768e-05,0.312
1.772e-05,0.304
1.776e-05,0.304
1.780e-05,0.304
1.784e-05,0.304
1.788e-05,0.304
1.792e-05,0.32
1.796e-05,0.304
1.800e-05,0.304
1.804e-05,0.288
1.808e-05,0.304
1.812e-05,0.304
1.816e-05,0.304
1.820e-05,0.296
1.824e-05,0.312
1.828e-05,0.312
1.832e-05,0.32
1.836e-05,0.296
1.840e-05,0.296
1.844e-05,0.296
1.848e-05,0.296
1.852e-05,0.304
1.856e-05,0.312
1.860e-05,0.304
1.864e-05,0.304
1.868e-05,0.328
1.872e-05,0.296
1.876e-05,0.304
1.880e-05,0.312
1.884e-05,0.312
1.888e-05,0.312
1.892e-05,0.328
1.896e-05,0.304
1.900e-05,0.304
1.904e-05,0.304
1.908e-05,0.304
1.912e-05,0.312
1.916e-05,0.288
1.920e-05,0.304
1.924e-05,0.304
1.928e-05,0.304
1.932e-05,0.312
1.936e-05,0.28
1.940e-05,0.32
1.944e-05,0.368
1.948e-05,0.336
1.952e-05,0.256
1.956e-05,0.28
1.960e-05,0.312
1.964e-05,0.312
1.968e-05,0.328
1.972e-05,0.296
1.976e-05,0.32
1.980e-05,0.312
1.984e-05,0.296
1.988e-05,0.296
1.992e-05,0.304
1.996e-05,0.32
2.000e-05,0.296
2.004e-05,0.32
2.008e-05,0.312
2.012e-05,0.312
2.016e-05,0.304
2.020e-05,0.296
2.024e-05,0.304
2.028e-05,0.32
2.032e-05,0.32
2.036e-05,0.304
2.040e-05,0.32
2.044e-05,0.304
2.048e-05,0.304
2.052e-05,0.296
2.056e-05,0.312
2.060e-05,0.328
2.064e-05,0.32
2.068e-05,0.312
2.072e-05,0.312
2.076e-05,0.312
2.080e-05,0.304
2.084e-05,0.304
2.088e-05,0.312
2.092e-05,0.312
2.096e-05,0.312
2.100e-05,0.304
2.104e-05,0.32
2.108e-05,0.304
2.112e-05,0.32
2.116e-05,0.312
2.120e-05,0.312
2.124e-05,0.32
2.128e-05,0.312
2.132e-05,0.32
2.136e-05,0.304
2.140e-05,0.304
2.144e-05,0.312
2.148e-05,0.304
2.152e-05,0.304

