Model,DPO3034
Firmware Version,2.16

Point Format,Y,,
1.1144000e-06,0.214,0.158,0.084
1.1148000e-06,0.214,0.162,0.086
1.1152000e-06,0.212,0.16,0.086
1.1156000e-06,0.208,0.158,0.088
1.1160000e-06,0.21,0.16,0.088
1.1164000e-06,0.21,0.162,0.088
1.1168000e-06,0.21,0.158,0.086
1.1172000e-06,0.212,0.154,0.092
1.1176000e-06,0.208,0.154,0.092
1.1180000e-06,0.21,0.154,0.092
1.1184000e-06,0.206,0.154,0.088
1.1188000e-06,0.204,0.154,0.09
1.1192000e-06,0.206,0.152,0.092
1.1196000e-06,0.208,0.152,0.088
1.1200000e-06,0.206,0.152,0.086
1.1204000e-06,0.206,0.152,0.086
1.1208000e-06,0.208,0.156,0.09
1.1212000e-06,0.204,0.16,0.09
1.1216000e-06,0.208,0.158,0.09
1.1220000e-06,0.21,0.158,0.09
1.1224000e-06,0.21,0.158,0.088
1.1228000e-06,0.212,0.156,0.086
1.1232000e-06,0.21,0.156,0.092
1.1236000e-06,0.212,0.154,0.09
1.1240000e-06,0.212,0.158,0.088
1.1244000e-06,0.216,0.158,0.084
1.1248000e-06,0.214,0.16,0.088
1.1252000e-06,0.212,0.16,0.09
1.1256000e-06,0.212,0.164,0.088
1.1260000e-06,0.208,0.16,0.09
1.1264000e-06,0.212,0.16,0.092
1.1268000e-06,0.212,0.154,0.092
1.1272000e-06,0.21,0.154,0.09
1.1276000e-06,0.206,0.152,0.09
1.1280000e-06,0.208,0.152,0.09
1.1284000e-06,0.206,0.148,0.092
1.1288000e-06,0.206,0.148,0.09
1.1292000e-06,0.204,0.148,0.088
1.1296000e-06,0.206,0.15,0.09
1.1300000e-06,0.206,0.152,0.086
1.1304000e-06,0.202,0.152,0.086
1.1308000e-06,0.206,0.154,0.088
1.1312000e-06,0.204,0.154,0.09
1.1316000e-06,0.206,0.154,0.09
1.1320000e-06,0.21,0.158,0.088
1.1324000e-06,0.21,0.154,0.086
1.1328000e-06,0.208,0.154,0.088
1.1332000e-06,0.21,0.158,0.088
1.1336000e-06,0.216,0.158,0.086
1.1340000e-06,0.216,0.164,0.086
1.1344000e-06,0.216,0.164,0.088
1.1348000e-06,0.216,0.164,0.09
1.1352000e-06,0.212,0.164,0.088
1.1356000e-06,0.212,0.164,0.088
1.1360000e-06,0.21,0.16,0.088
1.1364000e-06,0.216,0.156,0.09
1.1368000e-06,0.212,0.154,0.09
1.1372000e-06,0.208,0.154,0.086
1.1376000e-06,0.208,0.152,0.088
1.1380000e-06,0.206,0.15,0.09
1.1384000e-06,0.204,0.152,0.09
1.1388000e-06,0.202,0.152,0.088
1.1392000e-06,0.202,0.15,0.09
1.1396000e-06,0.202,0.15,0.088
1.1400000e-06,0.204,0.15,0.09
1.1404000e-06,0.206,0.152,0.092
1.1408000e-06,0.21,0.152,0.086
1.1412000e-06,0.206,0.152,0.088
1.1416000e-06,0.21,0.152,0.086
1.1420000e-06,0.206,0.156,0.088
1.1424000e-06,0.21,0.152,0.09
1.1428000e-06,0.21,0.158,0.088
1.1432000e-06,0.214,0.162,0.088
1.1436000e-06,0.212,0.16,0.088
1.1440000e-06,0.216,0.16,0.086
1.1444000e-06,0.216,0.16,0.086
1.1448000e-06,0.212,0.16,0.088
1.1452000e-06,0.212,0.164,0.09
1.1456000e-06,0.214,0.164,0.092
1.1460000e-06,0.214,0.16,0.088
1.1464000e-06,0.21,0.156,0.092
1.1468000e-06,0.208,0.158,0.094
1.1472000e-06,0.208,0.158,0.094
1.1476000e-06,0.208,0.154,0.09
1.1480000e-06,0.208,0.152,0.09
1.1484000e-06,0.206,0.152,0.088
1.1488000e-06,0.204,0.152,0.088
1.1492000e-06,0.204,0.152,0.088
1.1496000e-06,0.208,0.154,0.09
1.1500000e-06,0.204,0.152,0.09
1.1504000e-06,0.204,0.152,0.088
1.1508000e-06,0.208,0.15,0.088
1.1512000e-06,0.208,0.154,0.086
1.1516000e-06,0.21,0.152,0.088
1.1520000e-06,0.21,0.152,0.086
1.1524000e-06,0.21,0.16,0.09
1.1528000e-06,0.21,0.158,0.088
1.1532000e-06,0.208,0.158,0.082
1.1536000e-06,0.214,0.16,0.082
1.1540000e-06,0.214,0.16,0.088
1.1544000e-06,0.212,0.164,0.088
1.1548000e-06,0.214,0.162,0.09
1.1552000e-06,0.214,0.16,0.09
1.1556000e-06,0.212,0.16,0.09
1.1560000e-06,0.21,0.16,0.09
1.1564000e-06,0.208,0.16,0.086
1.1568000e-06,0.212,0.158,0.088
1.1572000e-06,0.206,0.158,0.09
1.1576000e-06,0.204,0.154,0.092
1.1580000e-06,0.202,0.152,0.09
1.1584000e-06,0.206,0.154,0.088
1.1588000e-06,0.202,0.156,0.09
1.1592000e-06,0.2,0.152,0.086
1.1596000e-06,0.2,0.154,0.09
1.1600000e-06,0.204,0.154,0.09
1.1604000e-06,0.204,0.152,0.092
1.1608000e-06,0.206,0.152,0.088
1.1612000e-06,0.206,0.152,0.088
1.1616000e-06,0.208,0.154,0.088
1.1620000e-06,0.212,0.154,0.09
1.1624000e-06,0.216,0.156,0.088
1.1628000e-06,0.212,0.156,0.09
1.1632000e-06,0.212,0.16,0.088
1.1636000e-06,0.214,0.16,0.088
1.1640000e-06,0.214,0.16,0.086
1.1644000e-06,0.212,0.158,0.09
1.1648000e-06,0.212,0.162,0.088
1.1652000e-06,0.212,0.164,0.09
1.1656000e-06,0.212,0.162,0.09
1.1660000e-06,0.208,0.162,0.088
1.1664000e-06,0.21,0.16,0.09
1.1668000e-06,0.208,0.156,0.092
1.1672000e-06,0.204,0.154,0.092
1.1676000e-06,0.202,0.156,0.092
1.1680000e-06,0.202,0.156,0.09
1.1684000e-06,0.202,0.154,0.092
1.1688000e-06,0.204,0.154,0.092
1.1692000e-06,0.204,0.152,0.088
1.1696000e-06,0.204,0.152,0.09
1.1700000e-06,0.204,0.152,0.09
1.1704000e-06,0.206,0.152,0.086
1.1708000e-06,0.208,0.15,0.084
1.1712000e-06,0.21,0.154,0.088
1.1716000e-06,0.208,0.154,0.088
1.1720000e-06,0.208,0.154,0.088
1.1724000e-06,0.214,0.154,0.084
1.1728000e-06,0.214,0.154,0.086
1.1732000e-06,0.214,0.16,0.09
1.1736000e-06,0.218,0.158,0.086
1.1740000e-06,0.218,0.158,0.09
1.1744000e-06,0.218,0.16,0.086
1.1748000e-06,0.214,0.156,0.088
1.1752000e-06,0.212,0.156,0.088
1.1756000e-06,0.212,0.158,0.09
1.1760000e-06,0.21,0.158,0.09
1.1764000e-06,0.208,0.158,0.086
1.1768000e-06,0.206,0.158,0.09
1.1772000e-06,0.202,0.156,0.09
1.1776000e-06,0.204,0.156,0.09
1.1780000e-06,0.204,0.156,0.09
1.1784000e-06,0.202,0.152,0.09
1.1788000e-06,0.2,0.154,0.09
1.1792000e-06,0.2,0.156,0.094
1.1796000e-06,0.202,0.154,0.09
1.1800000e-06,0.204,0.154,0.09
1.1804000e-06,0.208,0.156,0.09
1.1808000e-06,0.208,0.158,0.088
1.1812000e-06,0.208,0.156,0.086
1.1816000e-06,0.214,0.158,0.086
1.1820000e-06,0.212,0.154,0.086
1.1824000e-06,0.218,0.158,0.09
1.1828000e-06,0.218,0.16,0.088
1.1832000e-06,0.22,0.16,0.086
1.1836000e-06,0.22,0.158,0.09
1.1840000e-06,0.22,0.156,0.088
1.1844000e-06,0.22,0.156,0.088
1.1848000e-06,0.214,0.156,0.086
1.1852000e-06,0.214,0.154,0.086
1.1856000e-06,0.212,0.154,0.088
1.1860000e-06,0.208,0.154,0.09
1.1864000e-06,0.208,0.156,0.09
1.1868000e-06,0.204,0.154,0.092
1.1872000e-06,0.204,0.152,0.088
1.1876000e-06,0.204,0.152,0.09
1.1880000e-06,0.2,0.154,0.088
1.1884000e-06,0.2,0.154,0.088
1.1888000e-06,0.204,0.156,0.088
1.1892000e-06,0.202,0.156,0.09
1.1896000e-06,0.202,0.156,0.09
1.1900000e-06,0.202,0.154,0.086
1.1904000e-06,0.206,0.156,0.088
1.1908000e-06,0.202,0.158,0.09
1.1912000e-06,0.208,0.158,0.09
1.1916000e-06,0.212,0.158,0.088
1.1920000e-06,0.214,0.16,0.088
1.1924000e-06,0.216,0.158,0.09
1.1928000e-06,0.218,0.16,0.088
1.1932000e-06,0.218,0.16,0.086
1.1936000e-06,0.218,0.158,0.086
1.1940000e-06,0.218,0.156,0.09
1.1944000e-06,0.214,0.156,0.088
1.1948000e-06,0.218,0.156,0.084
1.1952000e-06,0.214,0.154,0.086
1.1956000e-06,0.212,0.156,0.088
1.1960000e-06,0.21,0.156,0.084
1.1964000e-06,0.204,0.154,0.09
1.1968000e-06,0.204,0.154,0.09
1.1972000e-06,0.204,0.15,0.09
1.1976000e-06,0.202,0.152,0.09
1.1980000e-06,0.198,0.15,0.088
1.1984000e-06,0.198,0.148,0.086
1.1988000e-06,0.2,0.148,0.088
1.1992000e-06,0.202,0.152,0.088
1.1996000e-06,0.202,0.156,0.084
1.2000000e-06,0.202,0.154,0.088
1.2004000e-06,0.204,0.154,0.09
1.2008000e-06,0.208,0.158,0.09
1.2012000e-06,0.208,0.16,0.086
1.2016000e-06,0.21,0.158,0.084
1.2020000e-06,0.216,0.162,0.086
1.2024000e-06,0.214,0.16,0.086
1.2028000e-06,0.218,0.162,0.088
1.2032000e-06,0.218,0.162,0.088
1.2036000e-06,0.22,0.16,0.088
1.2040000e-06,0.22,0.16,0.086
1.2044000e-06,0.218,0.158,0.084
1.2048000e-06,0.216,0.158,0.086
1.2052000e-06,0.212,0.154,0.086
1.2056000e-06,0.212,0.152,0.082
1.2060000e-06,0.208,0.152,0.084
1.2064000e-06,0.202,0.15,0.086
1.2068000e-06,0.204,0.144,0.088
1.2072000e-06,0.208,0.146,0.086
1.2076000e-06,0.2,0.146,0.084
1.2080000e-06,0.198,0.148,0.086
1.2084000e-06,0.2,0.148,0.086
1.2088000e-06,0.198,0.148,0.086
1.2092000e-06,0.198,0.146,0.088
1.2096000e-06,0.202,0.148,0.084
1.2100000e-06,0.204,0.152,0.086
1.2104000e-06,0.204,0.154,0.086
1.2108000e-06,0.206,0.154,0.088
1.2112000e-06,0.206,0.158,0.086
1.2116000e-06,0.212,0.162,0.084
1.2120000e-06,0.214,0.162,0.082
1.2124000e-06,0.216,0.162,0.086
1.2128000e-06,0.214,0.16,0.086
1.2132000e-06,0.218,0.162,0.086
1.2136000e-06,0.22,0.164,0.082
1.2140000e-06,0.22,0.16,0.086
1.2144000e-06,0.216,0.16,0.084
1.2148000e-06,0.216,0.16,0.086
1.2152000e-06,0.218,0.156,0.084
1.2156000e-06,0.212,0.154,0.086
1.2160000e-06,0.21,0.152,0.082
1.2164000e-06,0.208,0.148,0.084
1.2168000e-06,0.206,0.15,0.086
1.2172000e-06,0.206,0.148,0.086
1.2176000e-06,0.202,0.146,0.086
1.2180000e-06,0.198,0.144,0.088
1.2184000e-06,0.198,0.146,0.088
1.2188000e-06,0.202,0.146,0.084
1.2192000e-06,0.2,0.146,0.084
1.2196000e-06,0.2,0.146,0.084
1.2200000e-06,0.2,0.15,0.08
1.2204000e-06,0.202,0.15,0.084
1.2208000e-06,0.206,0.156,0.086
1.2212000e-06,0.206,0.158,0.084
1.2216000e-06,0.208,0.164,0.084
1.2220000e-06,0.212,0.16,0.086
1.2224000e-06,0.216,0.162,0.086
1.2228000e-06,0.214,0.164,0.082
1.2232000e-06,0.218,0.164,0.084
1.2236000e-06,0.218,0.162,0.086
1.2240000e-06,0.22,0.162,0.084
1.2244000e-06,0.216,0.16,0.084
1.2248000e-06,0.216,0.16,0.084
1.2252000e-06,0.216,0.158,0.084
1.2256000e-06,0.214,0.156,0.088
1.2260000e-06,0.21,0.15,0.088
1.2264000e-06,0.208,0.152,0.086
1.2268000e-06,0.206,0.146,0.084
1.2272000e-06,0.204,0.144,0.084
1.2276000e-06,0.202,0.144,0.086
1.2280000e-06,0.198,0.146,0.086
1.2284000e-06,0.2,0.142,0.084
1.2288000e-06,0.2,0.142,0.086
1.2292000e-06,0.202,0.146,0.086
1.2296000e-06,0.202,0.146,0.086
1.2300000e-06,0.198,0.148,0.086
1.2304000e-06,0.202,0.15,0.088
1.2308000e-06,0.208,0.152,0.086
1.2312000e-06,0.208,0.154,0.084
1.2316000e-06,0.208,0.154,0.084
1.2320000e-06,0.21,0.158,0.084
1.2324000e-06,0.212,0.16,0.088
1.2328000e-06,0.212,0.164,0.086
1.2332000e-06,0.212,0.162,0.084
1.2336000e-06,0.216,0.164,0.084
1.2340000e-06,0.216,0.164,0.086
1.2344000e-06,0.218,0.164,0.084
1.2348000e-06,0.218,0.164,0.084
1.2352000e-06,0.216,0.162,0.084
1.2356000e-06,0.212,0.16,0.082
1.2360000e-06,0.21,0.156,0.084
1.2364000e-06,0.21,0.152,0.088
1.2368000e-06,0.208,0.148,0.088
1.2372000e-06,0.206,0.146,0.084
1.2376000e-06,0.204,0.144,0.086
1.2380000e-06,0.202,0.146,0.086
1.2384000e-06,0.2,0.144,0.084
1.2388000e-06,0.202,0.144,0.084
1.2392000e-06,0.198,0.146,0.086
1.2396000e-06,0.198,0.146,0.086
1.2400000e-06,0.196,0.146,0.082
1.2404000e-06,0.196,0.148,0.086
1.2408000e-06,0.192,0.15,0.086
1.2412000e-06,0.192,0.152,0.084
1.2416000e-06,0.19,0.154,0.084
1.2420000e-06,0.184,0.154,0.084
1.2424000e-06,0.182,0.158,0.082
1.2428000e-06,0.174,0.158,0.08
1.2432000e-06,0.17,0.164,0.084
1.2436000e-06,0.164,0.162,0.084
1.2440000e-06,0.16,0.16,0.082
1.2444000e-06,0.156,0.158,0.088
1.2448000e-06,0.152,0.164,0.084
1.2452000e-06,0.146,0.162,0.084
1.2456000e-06,0.138,0.16,0.086
1.2460000e-06,0.136,0.154,0.088
1.2464000e-06,0.132,0.15,0.088
1.2468000e-06,0.124,0.146,0.088
1.2472000e-06,0.124,0.148,0.09
1.2476000e-06,0.122,0.146,0.086
1.2480000e-06,0.116,0.148,0.088
1.2484000e-06,0.116,0.144,0.086
1.2488000e-06,0.116,0.146,0.088
1.2492000e-06,0.118,0.146,0.084
1.2496000e-06,0.118,0.148,0.088
1.2500000e-06,0.12,0.148,0.086
1.2504000e-06,0.12,0.148,0.088
1.2508000e-06,0.12,0.148,0.084
1.2512000e-06,0.122,0.152,0.084
1.2516000e-06,0.126,0.154,0.086
1.2520000e-06,0.124,0.156,0.088
1.2524000e-06,0.126,0.156,0.088
1.2528000e-06,0.124,0.158,0.086
1.2532000e-06,0.126,0.16,0.084
1.2536000e-06,0.128,0.158,0.086
1.2540000e-06,0.128,0.16,0.09
1.2544000e-06,0.128,0.158,0.086
1.2548000e-06,0.122,0.156,0.088
1.2552000e-06,0.122,0.152,0.084
1.2556000e-06,0.122,0.15,0.086
1.2560000e-06,0.124,0.146,0.086
1.2564000e-06,0.126,0.142,0.088
1.2568000e-06,0.122,0.142,0.086
1.2572000e-06,0.122,0.142,0.086
1.2576000e-06,0.122,0.138,0.084
1.2580000e-06,0.12,0.134,0.086
1.2584000e-06,0.122,0.136,0.086
1.2588000e-06,0.122,0.134,0.086
1.2592000e-06,0.12,0.132,0.086
1.2596000e-06,0.124,0.13,0.086
1.2600000e-06,0.128,0.128,0.084
1.2604000e-06,0.13,0.13,0.084
1.2608000e-06,0.134,0.13,0.082
1.2612000e-06,0.14,0.132,0.084
1.2616000e-06,0.142,0.134,0.084
1.2620000e-06,0.138,0.138,0.084
1.2624000e-06,0.142,0.138,0.082
1.2628000e-06,0.14,0.138,0.084
1.2632000e-06,0.144,0.138,0.082
1.2636000e-06,0.144,0.138,0.086
1.2640000e-06,0.144,0.134,0.084
1.2644000e-06,0.144,0.134,0.082
1.2648000e-06,0.144,0.134,0.082
1.2652000e-06,0.146,0.134,0.084
1.2656000e-06,0.146,0.128,0.082
1.2660000e-06,0.144,0.126,0.084
1.2664000e-06,0.146,0.122,0.082
1.2668000e-06,0.14,0.118,0.084
1.2672000e-06,0.14,0.118,0.082
1.2676000e-06,0.138,0.118,0.084
1.2680000e-06,0.142,0.116,0.086
1.2684000e-06,0.144,0.114,0.084
1.2688000e-06,0.146,0.11,0.082
1.2692000e-06,0.146,0.11,0.084
1.2696000e-06,0.15,0.114,0.082
1.2700000e-06,0.15,0.108,0.084
1.2704000e-06,0.15,0.11,0.082
1.2708000e-06,0.15,0.112,0.086
1.2712000e-06,0.154,0.114,0.082
1.2716000e-06,0.154,0.114,0.084
1.2720000e-06,0.158,0.116,0.084
1.2724000e-06,0.156,0.118,0.084
1.2728000e-06,0.16,0.118,0.084
1.2732000e-06,0.158,0.116,0.086
1.2736000e-06,0.16,0.116,0.088
1.2740000e-06,0.158,0.114,0.084
1.2744000e-06,0.154,0.112,0.084
1.2748000e-06,0.148,0.11,0.084
1.2752000e-06,0.152,0.11,0.086
1.2756000e-06,0.144,0.104,0.086
1.2760000e-06,0.142,0.106,0.082
1.2764000e-06,0.142,0.102,0.086
1.2768000e-06,0.142,0.104,0.082
1.2772000e-06,0.142,0.1,0.086
1.2776000e-06,0.142,0.098,0.082
1.2780000e-06,0.138,0.094,0.082
1.2784000e-06,0.138,0.098,0.084
1.2788000e-06,0.138,0.096,0.082
1.2792000e-06,0.14,0.094,0.082
1.2796000e-06,0.144,0.096,0.08
1.2800000e-06,0.142,0.096,0.08
1.2804000e-06,0.144,0.096,0.084
1.2808000e-06,0.146,0.092,0.084
1.2812000e-06,0.146,0.094,0.084
1.2816000e-06,0.148,0.098,0.084
1.2820000e-06,0.148,0.1,0.084
1.2824000e-06,0.146,0.102,0.084
1.2828000e-06,0.144,0.1,0.082
1.2832000e-06,0.146,0.1,0.084
1.2836000e-06,0.146,0.098,0.082
1.2840000e-06,0.148,0.098,0.078
1.2844000e-06,0.144,0.096,0.078
1.2848000e-06,0.144,0.09,0.08
1.2852000e-06,0.14,0.094,0.08
1.2856000e-06,0.14,0.09,0.08
1.2860000e-06,0.136,0.092,0.08
1.2864000e-06,0.134,0.088,0.076
1.2868000e-06,0.13,0.088,0.08
1.2872000e-06,0.134,0.086,0.08
1.2876000e-06,0.134,0.086,0.08
1.2880000e-06,0.136,0.082,0.078
1.2884000e-06,0.138,0.082,0.078
1.2888000e-06,0.14,0.08,0.076
1.2892000e-06,0.14,0.078,0.078
1.2896000e-06,0.14,0.078,0.078
1.2900000e-06,0.142,0.082,0.078
1.2904000e-06,0.144,0.082,0.076
1.2908000e-06,0.146,0.084,0.08
1.2912000e-06,0.148,0.088,0.08
1.2916000e-06,0.15,0.09,0.078
1.2920000e-06,0.146,0.094,0.078
1.2924000e-06,0.148,0.094,0.08
1.2928000e-06,0.148,0.094,0.076
1.2932000e-06,0.148,0.094,0.076
1.2936000e-06,0.15,0.094,0.076
1.2940000e-06,0.148,0.094,0.076
1.2944000e-06,0.144,0.094,0.076
1.2948000e-06,0.138,0.09,0.076
1.2952000e-06,0.138,0.092,0.074
1.2956000e-06,0.136,0.088,0.076
1.2960000e-06,0.134,0.088,0.074
1.2964000e-06,0.136,0.084,0.074
1.2968000e-06,0.136,0.084,0.076
1.2972000e-06,0.138,0.082,0.074
1.2976000e-06,0.136,0.082,0.074
1.2980000e-06,0.136,0.078,0.07
1.2984000e-06,0.138,0.08,0.072
1.2988000e-06,0.142,0.082,0.074
1.2992000e-06,0.142,0.078,0.074
1.2996000e-06,0.142,0.082,0.068
1.3000000e-06,0.144,0.084,0.07
1.3004000e-06,0.148,0.082,0.074
1.3008000e-06,0.15,0.088,0.072
1.3012000e-06,0.148,0.09,0.072
1.3016000e-06,0.15,0.09,0.072
1.3020000e-06,0.148,0.09,0.074
1.3024000e-06,0.148,0.092,0.074
1.3028000e-06,0.15,0.096,0.072
1.3032000e-06,0.148,0.096,0.072
1.3036000e-06,0.144,0.09,0.072
1.3040000e-06,0.14,0.092,0.068
1.3044000e-06,0.142,0.096,0.07
1.3048000e-06,0.14,0.096,0.068
1.3052000e-06,0.134,0.092,0.068
1.3056000e-06,0.132,0.092,0.066
1.3060000e-06,0.132,0.092,0.068
1.3064000e-06,0.134,0.09,0.068
1.3068000e-06,0.132,0.086,0.07
1.3072000e-06,0.13,0.086,0.064
1.3076000e-06,0.126,0.086,0.068
1.3080000e-06,0.13,0.084,0.064
1.3084000e-06,0.134,0.084,0.066
1.3088000e-06,0.134,0.086,0.066
1.3092000e-06,0.132,0.084,0.064
1.3096000e-06,0.136,0.084,0.064
1.3100000e-06,0.142,0.084,0.066
1.3104000e-06,0.144,0.088,0.064
1.3108000e-06,0.142,0.092,0.064
1.3112000e-06,0.144,0.096,0.064
1.3116000e-06,0.146,0.096,0.062
1.3120000e-06,0.144,0.096,0.062
1.3124000e-06,0.144,0.1,0.06
1.3128000e-06,0.144,0.096,0.066
1.3132000e-06,0.14,0.1,0.068
1.3136000e-06,0.14,0.106,0.064
1.3140000e-06,0.136,0.104,0.062
1.3144000e-06,0.138,0.102,0.064
1.3148000e-06,0.136,0.102,0.062
1.3152000e-06,0.13,0.102,0.062
1.3156000e-06,0.134,0.102,0.062
1.3160000e-06,0.128,0.098,0.062
1.3164000e-06,0.13,0.096,0.058
1.3168000e-06,0.132,0.1,0.062
1.3172000e-06,0.13,0.096,0.062
1.3176000e-06,0.128,0.09,0.06
1.3180000e-06,0.128,0.094,0.06
1.3184000e-06,0.13,0.096,0.058
1.3188000e-06,0.138,0.092,0.056
1.3192000e-06,0.138,0.09,0.058
1.3196000e-06,0.142,0.092,0.058
1.3200000e-06,0.144,0.098,0.054
1.3204000e-06,0.144,0.098,0.058
1.3208000e-06,0.148,0.102,0.058
1.3212000e-06,0.148,0.102,0.054
1.3216000e-06,0.148,0.106,0.056
1.3220000e-06,0.148,0.104,0.056
1.3224000e-06,0.15,0.108,0.056
1.3228000e-06,0.152,0.106,0.054
1.3232000e-06,0.15,0.108,0.054
1.3236000e-06,0.144,0.11,0.054
1.3240000e-06,0.14,0.112,0.058
1.3244000e-06,0.142,0.11,0.058
1.3248000e-06,0.144,0.106,0.056
1.3252000e-06,0.138,0.11,0.054
1.3256000e-06,0.138,0.11,0.052
1.3260000e-06,0.138,0.108,0.05
1.3264000e-06,0.136,0.106,0.052
1.3268000e-06,0.132,0.106,0.052
1.3272000e-06,0.134,0.104,0.052
1.3276000e-06,0.136,0.104,0.054
1.3280000e-06,0.138,0.1,0.05
1.3284000e-06,0.14,0.102,0.05
1.3288000e-06,0.138,0.104,0.05
1.3292000e-06,0.14,0.104,0.05
1.3296000e-06,0.142,0.106,0.052
1.3300000e-06,0.146,0.104,0.05
1.3304000e-06,0.15,0.106,0.05
1.3308000e-06,0.148,0.106,0.048
1.3312000e-06,0.148,0.108,0.048
1.3316000e-06,0.146,0.11,0.046
1.3320000e-06,0.148,0.11,0.05
1.3324000e-06,0.148,0.11,0.048
1.3328000e-06,0.148,0.112,0.054
1.3332000e-06,0.144,0.114,0.05
1.3336000e-06,0.142,0.112,0.046
1.3340000e-06,0.138,0.112,0.046
1.3344000e-06,0.136,0.116,0.048
1.3348000e-06,0.136,0.112,0.052
1.3352000e-06,0.134,0.112,0.05
1.3356000e-06,0.13,0.106,0.05
1.3360000e-06,0.13,0.106,0.05
1.3364000e-06,0.128,0.106,0.048
1.3368000e-06,0.128,0.106,0.048
1.3372000e-06,0.134,0.1,0.048
1.3376000e-06,0.132,0.1,0.046
1.3380000e-06,0.132,0.102,0.046
1.3384000e-06,0.134,0.106,0.048
1.3388000e-06,0.134,0.102,0.048
1.3392000e-06,0.14,0.104,0.046
1.3396000e-06,0.144,0.102,0.048
1.3400000e-06,0.144,0.104,0.048
1.3404000e-06,0.144,0.106,0.046
1.3408000e-06,0.144,0.106,0.044
1.3412000e-06,0.146,0.102,0.048
1.3416000e-06,0.146,0.106,0.048
1.3420000e-06,0.144,0.11,0.046
1.3424000e-06,0.144,0.106,0.046
1.3428000e-06,0.144,0.108,0.048
1.3432000e-06,0.142,0.108,0.046
1.3436000e-06,0.14,0.106,0.048
1.3440000e-06,0.142,0.106,0.052
1.3444000e-06,0.138,0.108,0.048
1.3448000e-06,0.138,0.106,0.046
1.3452000e-06,0.136,0.106,0.046
1.3456000e-06,0.134,0.106,0.048
1.3460000e-06,0.13,0.104,0.046
1.3464000e-06,0.134,0.102,0.046
1.3468000e-06,0.134,0.104,0.046
1.3472000e-06,0.134,0.102,0.046
1.3476000e-06,0.138,0.1,0.046
1.3480000e-06,0.138,0.102,0.046
1.3484000e-06,0.138,0.104,0.044
1.3488000e-06,0.144,0.102,0.044
1.3492000e-06,0.146,0.102,0.044
1.3496000e-06,0.148,0.106,0.044
1.3500000e-06,0.148,0.102,0.044
1.3504000e-06,0.15,0.102,0.044
1.3508000e-06,0.15,0.106,0.042
1.3512000e-06,0.15,0.106,0.04
1.3516000e-06,0.148,0.106,0.044
1.3520000e-06,0.15,0.108,0.044
1.3524000e-06,0.15,0.106,0.044
1.3528000e-06,0.148,0.104,0.046
1.3532000e-06,0.148,0.102,0.042
1.3536000e-06,0.146,0.106,0.048
1.3540000e-06,0.142,0.104,0.046
1.3544000e-06,0.14,0.102,0.046
1.3548000e-06,0.138,0.1,0.046
1.3552000e-06,0.138,0.1,0.048
1.3556000e-06,0.138,0.096,0.048
1.3560000e-06,0.134,0.098,0.046
1.3564000e-06,0.136,0.098,0.042
1.3568000e-06,0.138,0.098,0.042
1.3572000e-06,0.14,0.098,0.046
1.3576000e-06,0.138,0.102,0.046
1.3580000e-06,0.142,0.1,0.046
1.3584000e-06,0.14,0.102,0.046
1.3588000e-06,0.148,0.1,0.048
1.3592000e-06,0.148,0.102,0.046
1.3596000e-06,0.148,0.102,0.042
1.3600000e-06,0.148,0.102,0.044
1.3604000e-06,0.148,0.1,0.044
1.3608000e-06,0.148,0.104,0.044
1.3612000e-06,0.148,0.106,0.048
1.3616000e-06,0.148,0.104,0.044
1.3620000e-06,0.146,0.104,0.044
1.3624000e-06,0.144,0.102,0.044
1.3628000e-06,0.142,0.102,0.044
1.3632000e-06,0.142,0.102,0.048
1.3636000e-06,0.144,0.102,0.046
1.3640000e-06,0.144,0.098,0.044
1.3644000e-06,0.138,0.098,0.048
1.3648000e-06,0.132,0.098,0.048
1.3652000e-06,0.136,0.1,0.048
1.3656000e-06,0.132,0.098,0.05
1.3660000e-06,0.134,0.098,0.048
1.3664000e-06,0.134,0.098,0.048
1.3668000e-06,0.134,0.096,0.046
1.3672000e-06,0.138,0.096,0.046
1.3676000e-06,0.138,0.096,0.046
1.3680000e-06,0.138,0.094,0.044
1.3684000e-06,0.142,0.096,0.046
1.3688000e-06,0.142,0.096,0.048
1.3692000e-06,0.144,0.094,0.048
1.3696000e-06,0.146,0.096,0.048
1.3700000e-06,0.144,0.1,0.046
1.3704000e-06,0.14,0.102,0.046
1.3708000e-06,0.142,0.1,0.048
1.3712000e-06,0.144,0.102,0.046
1.3716000e-06,0.144,0.102,0.044
1.3720000e-06,0.146,0.102,0.046
1.3724000e-06,0.14,0.096,0.046
1.3728000e-06,0.14,0.1,0.048
1.3732000e-06,0.138,0.098,0.044
1.3736000e-06,0.14,0.098,0.044
1.3740000e-06,0.136,0.098,0.048
1.3744000e-06,0.136,0.098,0.048
1.3748000e-06,0.136,0.098,0.044
1.3752000e-06,0.134,0.096,0.044
1.3756000e-06,0.132,0.094,0.046
1.3760000e-06,0.134,0.092,0.05
1.3764000e-06,0.134,0.094,0.048
1.3768000e-06,0.138,0.094,0.048
1.3772000e-06,0.138,0.094,0.046
1.3776000e-06,0.14,0.094,0.048
1.3780000e-06,0.142,0.096,0.046
1.3784000e-06,0.146,0.094,0.046
1.3788000e-06,0.146,0.096,0.05
1.3792000e-06,0.148,0.096,0.048
1.3796000e-06,0.146,0.096,0.046
1.3800000e-06,0.146,0.1,0.046
