Model,DPO3034
Firmware Version,2.16

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,0.0002,,
Sample Interval,4e-10,,
Record Length,5e+06,,
Gating,49.0% to 51.00%,49.0% to 51.00%,49.0% to 51.00%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.02,0.02,0.02
Label,,,
TIME,CH1,CH2,CH3
2.8233840e-04,0.0696,0.0552,0.032
2.8233880e-04,0.0704,0.0552,0.032
2.8233920e-04,0.0704,0.0552,0.032
2.8233960e-04,0.0696,0.0552,0.032
2.8234000e-04,0.0688,0.0552,0.032
2.8234040e-04,0.0712,0.0536,0.032
2.8234080e-04,0.0704,0.0536,0.032
2.8234120e-04,0.0696,0.0528,0.032
2.8234160e-04,0.0696,0.052,0.0304
2.8234200e-04,0.0688,0.0504,0.0304
2.8234240e-04,0.0672,0.0504,0.0304
2.8234280e-04,0.0656,0.0496,0.032
2.8234320e-04,0.0672,0.0504,0.032
2.8234360e-04,0.0688,0.052,0.032
2.8234400e-04,0.0688,0.0528,0.032
2.8234440e-04,0.068,0.0536,0.032
2.8234480e-04,0.0688,0.0528,0.032
2.8234520e-04,0.0704,0.0536,0.032
2.8234560e-04,0.0712,0.0544,0.032
2.8234600e-04,0.072,0.0544,0.0312
2.8234640e-04,0.0744,0.0552,0.0296
2.8234680e-04,0.0728,0.056,0.032
2.8234720e-04,0.0712,0.0576,0.032
2.8234760e-04,0.0712,0.0576,0.0312
2.8234800e-04,0.072,0.0584,0.0312
2.8234840e-04,0.0704,0.0592,0.0336
2.8234880e-04,0.0704,0.06,0.0328
2.8234920e-04,0.0696,0.0592,0.0328
2.8234960e-04,0.0704,0.0584,0.0328
2.8235000e-04,0.0704,0.0576,0.0328
2.8235040e-04,0.0696,0.0576,0.032
2.8235080e-04,0.068,0.0552,0.032
2.8235120e-04,0.0672,0.0544,0.0312
2.8235160e-04,0.0672,0.0544,0.0304
2.8235200e-04,0.068,0.052,0.0296
2.8235240e-04,0.0672,0.0512,0.0296
2.8235280e-04,0.0672,0.0512,0.0296
2.8235320e-04,0.0672,0.0528,0.0304
2.8235360e-04,0.068,0.0528,0.0296
2.8235400e-04,0.0688,0.0528,0.0288
2.8235440e-04,0.0696,0.0528,0.0288
2.8235480e-04,0.0704,0.0528,0.0296
2.8235520e-04,0.0712,0.0544,0.0288
2.8235560e-04,0.0712,0.0528,0.0296
2.8235600e-04,0.0712,0.0536,0.0304
2.8235640e-04,0.0712,0.0552,0.0288
2.8235680e-04,0.0712,0.0552,0.0288
2.8235720e-04,0.0712,0.0544,0.0296
2.8235760e-04,0.0688,0.0568,0.0296
2.8235800e-04,0.0688,0.0576,0.0296
2.8235840e-04,0.068,0.056,0.0288
2.8235880e-04,0.068,0.0584,0.0296
2.8235920e-04,0.068,0.0584,0.0288
2.8235960e-04,0.068,0.0568,0.0296
2.8236000e-04,0.068,0.056,0.0296
2.8236040e-04,0.0688,0.0568,0.0296
2.8236080e-04,0.068,0.0544,0.028
2.8236120e-04,0.0672,0.0536,0.0288
2.8236160e-04,0.0672,0.052,0.028
2.8236200e-04,0.0672,0.0512,0.028
2.8236240e-04,0.0672,0.0512,0.0272
2.8236280e-04,0.068,0.052,0.0272
2.8236320e-04,0.068,0.0528,0.0272
2.8236360e-04,0.0696,0.052,0.0256
2.8236400e-04,0.0704,0.0512,0.0264
2.8236440e-04,0.0704,0.052,0.0256
2.8236480e-04,0.0728,0.0504,0.024
2.8236520e-04,0.0736,0.0496,0.0248
2.8236560e-04,0.0744,0.0504,0.0256
2.8236600e-04,0.0728,0.0504,0.024
2.8236640e-04,0.0728,0.0504,0.0248
2.8236680e-04,0.0728,0.052,0.0248
2.8236720e-04,0.0712,0.0528,0.0256
2.8236760e-04,0.0696,0.0528,0.0248
2.8236800e-04,0.0688,0.0528,0.024
2.8236840e-04,0.0688,0.0536,0.0248
2.8236880e-04,0.068,0.0536,0.0248
2.8236920e-04,0.0688,0.0512,0.0248
2.8236960e-04,0.0672,0.0512,0.0248
2.8237000e-04,0.068,0.0496,0.024
2.8237040e-04,0.068,0.0496,0.024
2.8237080e-04,0.0696,0.048,0.024
2.8237120e-04,0.0696,0.0488,0.0248
2.8237160e-04,0.0696,0.0488,0.0256
2.8237200e-04,0.0704,0.048,0.0248
2.8237240e-04,0.0712,0.0488,0.0256
2.8237280e-04,0.0712,0.048,0.0256
2.8237320e-04,0.0728,0.048,0.024
2.8237360e-04,0.0736,0.0472,0.024
2.8237400e-04,0.0752,0.0472,0.0256
2.8237440e-04,0.0752,0.0472,0.024
2.8237480e-04,0.0752,0.0472,0.024
2.8237520e-04,0.0768,0.0464,0.0248
2.8237560e-04,0.076,0.0456,0.024
2.8237600e-04,0.0736,0.0472,0.024
2.8237640e-04,0.0728,0.0472,0.0232
2.8237680e-04,0.0704,0.0488,0.0232
2.8237720e-04,0.0696,0.0488,0.0256
2.8237760e-04,0.0672,0.0496,0.0248
2.8237800e-04,0.0664,0.0488,0.024
2.8237840e-04,0.064,0.048,0.0224
2.8237880e-04,0.064,0.048,0.0232
2.8237920e-04,0.064,0.0464,0.0224
2.8237960e-04,0.0624,0.0456,0.0232
2.8238000e-04,0.0624,0.0448,0.0248
2.8238040e-04,0.0616,0.044,0.0232
2.8238080e-04,0.0624,0.0432,0.0232
2.8238120e-04,0.0608,0.0424,0.024
2.8238160e-04,0.0624,0.044,0.0232
2.8238200e-04,0.064,0.0424,0.0232
2.8238240e-04,0.064,0.0448,0.0232
2.8238280e-04,0.0672,0.0448,0.024
2.8238320e-04,0.0672,0.0456,0.0232
2.8238360e-04,0.068,0.0448,0.0248
2.8238400e-04,0.0696,0.0432,0.0256
2.8238440e-04,0.0696,0.0432,0.0248
2.8238480e-04,0.0688,0.044,0.024
2.8238520e-04,0.0688,0.0448,0.0232
2.8238560e-04,0.0672,0.0448,0.0248
2.8238600e-04,0.0664,0.044,0.0256
2.8238640e-04,0.0672,0.0464,0.024
2.8238680e-04,0.0656,0.0464,0.024
2.8238720e-04,0.0648,0.0472,0.0232
2.8238760e-04,0.0624,0.0472,0.0256
2.8238800e-04,0.0616,0.0456,0.0248
2.8238840e-04,0.0592,0.0448,0.0248
2.8238880e-04,0.0584,0.044,0.0232
2.8238920e-04,0.0592,0.0432,0.0256
2.8238960e-04,0.0592,0.0416,0.0248
2.8239000e-04,0.0608,0.0408,0.024
2.8239040e-04,0.0608,0.0408,0.0248
2.8239080e-04,0.0608,0.0408,0.0248
2.8239120e-04,0.0624,0.0416,0.024
2.8239160e-04,0.064,0.0416,0.024
2.8239200e-04,0.0664,0.0416,0.0248
2.8239240e-04,0.0672,0.0416,0.0256
2.8239280e-04,0.0696,0.0408,0.0264
2.8239320e-04,0.0704,0.0424,0.0256
2.8239360e-04,0.0728,0.0424,0.0248
2.8239400e-04,0.0736,0.0416,0.0248
2.8239440e-04,0.076,0.0424,0.0256
2.8239480e-04,0.076,0.0424,0.0256
2.8239520e-04,0.0744,0.0432,0.0256
2.8239560e-04,0.0736,0.0448,0.0272
2.8239600e-04,0.0728,0.044,0.0272
2.8239640e-04,0.0704,0.044,0.0272
2.8239680e-04,0.0704,0.0448,0.0256
2.8239720e-04,0.0696,0.0464,0.0256
2.8239760e-04,0.0696,0.0456,0.0256
2.8239800e-04,0.0672,0.0448,0.0256
2.8239840e-04,0.0656,0.0432,0.0256
2.8239880e-04,0.0656,0.0432,0.0272
2.8239920e-04,0.0656,0.0408,0.0272
2.8239960e-04,0.0648,0.0408,0.0272
2.8240000e-04,0.0648,0.0416,0.0264
2.8240040e-04,0.0672,0.0416,0.0272
2.8240080e-04,0.068,0.0416,0.0256
2.8240120e-04,0.0704,0.0416,0.0272
2.8240160e-04,0.072,0.0416,0.0272
2.8240200e-04,0.0744,0.0408,0.0272
2.8240240e-04,0.0768,0.0408,0.0272
2.8240280e-04,0.076,0.0408,0.0272
2.8240320e-04,0.0768,0.0408,0.028
2.8240360e-04,0.0792,0.0408,0.0272
2.8240400e-04,0.0784,0.0424,0.0272
2.8240440e-04,0.0776,0.044,0.0272
2.8240480e-04,0.0776,0.044,0.028
2.8240520e-04,0.0768,0.0448,0.028
2.8240560e-04,0.076,0.0456,0.0296
2.8240600e-04,0.0744,0.0472,0.0296
2.8240640e-04,0.0712,0.0488,0.0296
2.8240680e-04,0.0712,0.0472,0.0296
2.8240720e-04,0.068,0.0456,0.028
2.8240760e-04,0.0656,0.0456,0.0296
2.8240800e-04,0.0656,0.0456,0.0296
2.8240840e-04,0.064,0.0456,0.0288
2.8240880e-04,0.0616,0.0448,0.0304
2.8240920e-04,0.0624,0.0448,0.0288
2.8240960e-04,0.0632,0.044,0.0288
2.8241000e-04,0.0624,0.0456,0.0296
2.8241040e-04,0.064,0.0448,0.0296
2.8241080e-04,0.0664,0.0448,0.0296
2.8241120e-04,0.0672,0.0432,0.0288
2.8241160e-04,0.0688,0.044,0.0296
2.8241200e-04,0.0704,0.0448,0.0296
2.8241240e-04,0.0712,0.0432,0.028
2.8241280e-04,0.0728,0.0416,0.028
2.8241320e-04,0.0736,0.0424,0.028
2.8241360e-04,0.0752,0.0448,0.0296
2.8241400e-04,0.0744,0.0456,0.0296
2.8241440e-04,0.0728,0.0464,0.0296
2.8241480e-04,0.0712,0.0472,0.028
2.8241520e-04,0.0704,0.048,0.0296
2.8241560e-04,0.0696,0.0496,0.032
2.8241600e-04,0.0672,0.0504,0.0304
2.8241640e-04,0.0648,0.0504,0.0304
2.8241680e-04,0.0632,0.0496,0.0296
2.8241720e-04,0.0624,0.0496,0.0312
2.8241760e-04,0.0608,0.0512,0.0312
2.8241800e-04,0.0592,0.0496,0.0304
2.8241840e-04,0.0576,0.0504,0.0296
2.8241880e-04,0.0592,0.0512,0.0304
2.8241920e-04,0.0584,0.0504,0.032
2.8241960e-04,0.06,0.0512,0.0312
2.8242000e-04,0.0616,0.0512,0.0304
2.8242040e-04,0.0624,0.0504,0.0296
2.8242080e-04,0.0664,0.0504,0.0296
2.8242120e-04,0.0688,0.0504,0.0304
2.8242160e-04,0.0712,0.0488,0.0296
2.8242200e-04,0.072,0.0488,0.0288
2.8242240e-04,0.0744,0.0488,0.028
2.8242280e-04,0.0744,0.0488,0.028
2.8242320e-04,0.0768,0.0496,0.0288
2.8242360e-04,0.0752,0.0488,0.0288
2.8242400e-04,0.0744,0.0504,0.0288
2.8242440e-04,0.0752,0.0504,0.028
2.8242480e-04,0.0744,0.0528,0.0288
2.8242520e-04,0.072,0.0544,0.028
2.8242560e-04,0.0704,0.0536,0.028
2.8242600e-04,0.0688,0.0536,0.028
2.8242640e-04,0.068,0.0536,0.028
2.8242680e-04,0.0648,0.0528,0.0296
2.8242720e-04,0.0632,0.0536,0.0296
2.8242760e-04,0.0608,0.0544,0.0296
2.8242800e-04,0.0608,0.0544,0.0296
2.8242840e-04,0.0592,0.0544,0.0304
2.8242880e-04,0.0608,0.0552,0.0304
2.8242920e-04,0.06,0.056,0.0304
2.8242960e-04,0.0624,0.056,0.0304
2.8243000e-04,0.0632,0.056,0.0312
2.8243040e-04,0.0672,0.056,0.0304
2.8243080e-04,0.0704,0.0552,0.0304
2.8243120e-04,0.0712,0.0544,0.0312
2.8243160e-04,0.0728,0.0536,0.0312
2.8243200e-04,0.0752,0.0528,0.0312
2.8243240e-04,0.0768,0.052,0.0304
2.8243280e-04,0.0776,0.052,0.0312
2.8243320e-04,0.0768,0.0528,0.0296
2.8243360e-04,0.0776,0.0528,0.0296
2.8243400e-04,0.0768,0.0528,0.0288
2.8243440e-04,0.0768,0.0536,0.0288
2.8243480e-04,0.0744,0.0536,0.0288
2.8243520e-04,0.0744,0.0528,0.0288
2.8243560e-04,0.0704,0.0536,0.0272
2.8243600e-04,0.0688,0.0528,0.0272
2.8243640e-04,0.0664,0.0528,0.0272
2.8243680e-04,0.0632,0.0528,0.0272
2.8243720e-04,0.0608,0.0528,0.0272
2.8243760e-04,0.0584,0.0536,0.028
2.8243800e-04,0.0576,0.0536,0.028
2.8243840e-04,0.0576,0.0552,0.028
2.8243880e-04,0.0568,0.0552,0.028
2.8243920e-04,0.06,0.0552,0.028
2.8243960e-04,0.0608,0.0552,0.0296
2.8244000e-04,0.0624,0.056,0.0296
2.8244040e-04,0.0656,0.056,0.0296
2.8244080e-04,0.0672,0.0552,0.0296
2.8244120e-04,0.0704,0.0544,0.0288
2.8244160e-04,0.0728,0.0544,0.028
2.8244200e-04,0.076,0.0536,0.0296
2.8244240e-04,0.0768,0.0528,0.028
2.8244280e-04,0.0776,0.0536,0.0272
2.8244320e-04,0.0784,0.0528,0.0272
2.8244360e-04,0.0768,0.0536,0.028
2.8244400e-04,0.0768,0.0544,0.0272
2.8244440e-04,0.0752,0.052,0.0256
2.8244480e-04,0.0744,0.0512,0.0256
2.8244520e-04,0.072,0.0504,0.024
2.8244560e-04,0.0704,0.0496,0.024
2.8244600e-04,0.068,0.0496,0.0248
2.8244640e-04,0.0648,0.0496,0.0248
2.8244680e-04,0.0616,0.048,0.0232
2.8244720e-04,0.0608,0.0488,0.0248
2.8244760e-04,0.06,0.0488,0.0248
2.8244800e-04,0.0584,0.0504,0.0232
2.8244840e-04,0.0592,0.0528,0.0248
2.8244880e-04,0.0616,0.0536,0.0256
2.8244920e-04,0.0624,0.0536,0.0256
2.8244960e-04,0.0648,0.0528,0.0256
2.8245000e-04,0.068,0.0512,0.0256
2.8245040e-04,0.0712,0.052,0.0272
2.8245080e-04,0.0744,0.0512,0.0272
2.8245120e-04,0.0768,0.0504,0.0256
2.8245160e-04,0.0776,0.0512,0.0248
2.8245200e-04,0.0792,0.052,0.0256
2.8245240e-04,0.0816,0.0512,0.0248
2.8245280e-04,0.0808,0.052,0.0248
2.8245320e-04,0.08,0.0504,0.0248
2.8245360e-04,0.0816,0.0488,0.0232
2.8245400e-04,0.0808,0.0488,0.0224
2.8245440e-04,0.08,0.0488,0.0224
2.8245480e-04,0.0792,0.048,0.0232
2.8245520e-04,0.076,0.0464,0.0208
2.8245560e-04,0.072,0.0456,0.0208
2.8245600e-04,0.0704,0.0456,0.0208
2.8245640e-04,0.068,0.0464,0.0208
2.8245680e-04,0.0656,0.0464,0.0216
2.8245720e-04,0.0632,0.048,0.0208
2.8245760e-04,0.0616,0.0488,0.0216
2.8245800e-04,0.0616,0.0488,0.0216
2.8245840e-04,0.0608,0.0496,0.0216
2.8245880e-04,0.0608,0.0504,0.0216
2.8245920e-04,0.0616,0.0488,0.0232
2.8245960e-04,0.0632,0.048,0.0232
2.8246000e-04,0.0656,0.0496,0.0224
2.8246040e-04,0.068,0.0496,0.0232
2.8246080e-04,0.0704,0.0488,0.024
2.8246120e-04,0.0712,0.0496,0.024
2.8246160e-04,0.072,0.0496,0.0224
2.8246200e-04,0.076,0.0504,0.0232
2.8246240e-04,0.0768,0.0496,0.0224
2.8246280e-04,0.0752,0.0496,0.0232
2.8246320e-04,0.0744,0.0488,0.0232
2.8246360e-04,0.0744,0.0464,0.0224
2.8246400e-04,0.0728,0.0456,0.0224
2.8246440e-04,0.0704,0.0456,0.0208
2.8246480e-04,0.0696,0.0448,0.02
2.8246520e-04,0.0664,0.0448,0.02
2.8246560e-04,0.0632,0.0448,0.0192
2.8246600e-04,0.0608,0.0456,0.0208
2.8246640e-04,0.0592,0.0448,0.0208
2.8246680e-04,0.0576,0.0448,0.0208
2.8246720e-04,0.0552,0.0464,0.02
2.8246760e-04,0.0544,0.0456,0.0208
2.8246800e-04,0.0544,0.0464,0.0208
2.8246840e-04,0.0544,0.0472,0.02
2.8246880e-04,0.0552,0.0472,0.0208
2.8246920e-04,0.0592,0.0472,0.0232
2.8246960e-04,0.06,0.0472,0.0232
2.8247000e-04,0.0616,0.0464,0.0216
2.8247040e-04,0.064,0.0472,0.0216
2.8247080e-04,0.0648,0.0472,0.024
2.8247120e-04,0.068,0.048,0.024
2.8247160e-04,0.0704,0.0488,0.0232
2.8247200e-04,0.072,0.0472,0.0232
2.8247240e-04,0.072,0.0464,0.024
2.8247280e-04,0.0728,0.0464,0.024
2.8247320e-04,0.072,0.044,0.0232
2.8247360e-04,0.072,0.0424,0.0232
2.8247400e-04,0.072,0.0408,0.0224
2.8247440e-04,0.0704,0.0424,0.0216
2.8247480e-04,0.0688,0.0416,0.0216
2.8247520e-04,0.0664,0.0408,0.0208
2.8247560e-04,0.064,0.0424,0.0216
2.8247600e-04,0.0624,0.0424,0.0224
2.8247640e-04,0.0616,0.0416,0.0216
2.8247680e-04,0.06,0.044,0.02
2.8247720e-04,0.0592,0.0456,0.0208
2.8247760e-04,0.0592,0.0448,0.0224
2.8247800e-04,0.06,0.0432,0.0216
2.8247840e-04,0.0616,0.0432,0.0224
2.8247880e-04,0.0616,0.044,0.0224
2.8247920e-04,0.0648,0.044,0.0216
2.8247960e-04,0.0664,0.0448,0.0224
2.8248000e-04,0.0688,0.0464,0.0248
2.8248040e-04,0.0712,0.0472,0.0248
2.8248080e-04,0.0744,0.044,0.024
2.8248120e-04,0.0752,0.0448,0.024
2.8248160e-04,0.0784,0.0448,0.0256
2.8248200e-04,0.0776,0.044,0.0256
2.8248240e-04,0.0784,0.0424,0.0248
2.8248280e-04,0.08,0.0416,0.0248
2.8248320e-04,0.0792,0.04,0.024
2.8248360e-04,0.0776,0.0384,0.0256
2.8248400e-04,0.0768,0.0384,0.024
2.8248440e-04,0.0744,0.0384,0.0232
2.8248480e-04,0.0736,0.04,0.024
2.8248520e-04,0.0696,0.0408,0.0248
2.8248560e-04,0.0688,0.0408,0.024
2.8248600e-04,0.0664,0.0424,0.0232
2.8248640e-04,0.0656,0.0432,0.0232
2.8248680e-04,0.064,0.0424,0.0248
2.8248720e-04,0.064,0.0424,0.0248
2.8248760e-04,0.064,0.0432,0.0248
2.8248800e-04,0.064,0.0448,0.024
2.8248840e-04,0.064,0.044,0.024
2.8248880e-04,0.0648,0.0448,0.0248
2.8248920e-04,0.0656,0.0464,0.0248
2.8248960e-04,0.068,0.0472,0.0248
2.8249000e-04,0.0704,0.048,0.0272
2.8249040e-04,0.0712,0.048,0.0256
2.8249080e-04,0.0744,0.0472,0.0256
2.8249120e-04,0.076,0.0464,0.0264
2.8249160e-04,0.0768,0.0448,0.0272
2.8249200e-04,0.076,0.0432,0.0272
2.8249240e-04,0.076,0.04,0.0272
2.8249280e-04,0.0768,0.04,0.0272
2.8249320e-04,0.0728,0.0408,0.0272
2.8249360e-04,0.0704,0.0392,0.0272
2.8249400e-04,0.0688,0.0392,0.0272
2.8249440e-04,0.068,0.0408,0.0256
2.8249480e-04,0.0664,0.04,0.0264
2.8249520e-04,0.064,0.0408,0.0256
2.8249560e-04,0.0624,0.0432,0.0256
2.8249600e-04,0.0608,0.0424,0.0256
2.8249640e-04,0.06,0.0432,0.0264
2.8249680e-04,0.0592,0.0456,0.0272
2.8249720e-04,0.0592,0.0456,0.0272
2.8249760e-04,0.0592,0.0472,0.0272
2.8249800e-04,0.06,0.0472,0.0272
2.8249840e-04,0.0608,0.048,0.0272
2.8249880e-04,0.0624,0.0488,0.028
2.8249920e-04,0.0632,0.052,0.028
2.8249960e-04,0.0648,0.052,0.028
2.8250000e-04,0.0664,0.0528,0.0296
2.8250040e-04,0.068,0.0512,0.0288
2.8250080e-04,0.0704,0.0504,0.028
2.8250120e-04,0.072,0.0504,0.0296
2.8250160e-04,0.072,0.0488,0.0296
2.8250200e-04,0.0736,0.0472,0.0296
2.8250240e-04,0.0736,0.0448,0.0288
2.8250280e-04,0.072,0.0448,0.0288
2.8250320e-04,0.0712,0.0424,0.0288
2.8250360e-04,0.0688,0.0416,0.028
2.8250400e-04,0.0664,0.0432,0.0272
2.8250440e-04,0.0656,0.044,0.028
2.8250480e-04,0.064,0.0448,0.0296
2.8250520e-04,0.0624,0.0448,0.028
2.8250560e-04,0.0616,0.044,0.0272
2.8250600e-04,0.0616,0.0456,0.0272
2.8250640e-04,0.0616,0.0464,0.028
2.8250680e-04,0.06,0.0472,0.0288
2.8250720e-04,0.0592,0.0496,0.028
2.8250760e-04,0.0592,0.0504,0.0272
2.8250800e-04,0.06,0.052,0.0272
2.8250840e-04,0.0624,0.0536,0.0264
2.8250880e-04,0.064,0.0552,0.0296
2.8250920e-04,0.0664,0.0552,0.0296
2.8250960e-04,0.0688,0.056,0.0288
2.8251000e-04,0.0712,0.056,0.0288
2.8251040e-04,0.0728,0.056,0.0304
2.8251080e-04,0.0736,0.0536,0.0304
2.8251120e-04,0.0752,0.0544,0.0304
2.8251160e-04,0.0768,0.0528,0.0304
2.8251200e-04,0.0768,0.0496,0.0296
2.8251240e-04,0.0752,0.048,0.0296
2.8251280e-04,0.0752,0.0472,0.0304
2.8251320e-04,0.0744,0.0464,0.0288
2.8251360e-04,0.072,0.0464,0.0296
2.8251400e-04,0.0712,0.0448,0.0288
2.8251440e-04,0.0688,0.0456,0.0272
2.8251480e-04,0.068,0.0448,0.0288
2.8251520e-04,0.0672,0.0472,0.0296
2.8251560e-04,0.0648,0.0488,0.0296
2.8251600e-04,0.064,0.0488,0.028
2.8251640e-04,0.064,0.0496,0.0288
2.8251680e-04,0.0632,0.0504,0.028
2.8251720e-04,0.064,0.0496,0.028
2.8251760e-04,0.064,0.0528,0.028
2.8251800e-04,0.064,0.0528,0.0272
2.8251840e-04,0.0664,0.0544,0.028
2.8251880e-04,0.0664,0.0552,0.0272
2.8251920e-04,0.068,0.0552,0.028
2.8251960e-04,0.0704,0.056,0.0288
2.8252000e-04,0.072,0.0568,0.0288
2.8252040e-04,0.0736,0.0568,0.0288
2.8252080e-04,0.0752,0.0544,0.028
2.8252120e-04,0.0752,0.0536,0.0296
2.8252160e-04,0.0768,0.0528,0.028
2.8252200e-04,0.076,0.0504,0.0272
2.8252240e-04,0.0752,0.0496,0.028
2.8252280e-04,0.0728,0.0488,0.028
2.8252320e-04,0.072,0.0472,0.028
2.8252360e-04,0.0704,0.0464,0.0288
2.8252400e-04,0.0696,0.0472,0.028
2.8252440e-04,0.0688,0.0464,0.0272
2.8252480e-04,0.0672,0.0464,0.0272
2.8252520e-04,0.0656,0.0472,0.0272
2.8252560e-04,0.0648,0.0464,0.028
2.8252600e-04,0.064,0.0464,0.0256
2.8252640e-04,0.0624,0.048,0.0256
2.8252680e-04,0.0624,0.0496,0.0264
2.8252720e-04,0.0624,0.0512,0.0264
2.8252760e-04,0.0624,0.0512,0.0272
2.8252800e-04,0.0632,0.0536,0.0272
2.8252840e-04,0.0664,0.0544,0.0272
2.8252880e-04,0.0664,0.0552,0.0256
2.8252920e-04,0.0664,0.056,0.0256
2.8252960e-04,0.0688,0.0552,0.0272
2.8253000e-04,0.0704,0.0552,0.0272
2.8253040e-04,0.0728,0.0552,0.0272
2.8253080e-04,0.072,0.0536,0.0272
2.8253120e-04,0.0728,0.052,0.028
2.8253160e-04,0.0744,0.0496,0.0272
2.8253200e-04,0.0736,0.0496,0.0256
2.8253240e-04,0.0728,0.0488,0.0272
2.8253280e-04,0.0728,0.048,0.0272
2.8253320e-04,0.072,0.048,0.0264
2.8253360e-04,0.0704,0.048,0.0256
2.8253400e-04,0.0704,0.0464,0.0264
2.8253440e-04,0.0696,0.0464,0.0272
2.8253480e-04,0.0672,0.0464,0.0264
2.8253520e-04,0.0688,0.0472,0.0256
2.8253560e-04,0.0672,0.0448,0.0248
2.8253600e-04,0.0648,0.0472,0.024
2.8253640e-04,0.0656,0.0464,0.0256
2.8253680e-04,0.0664,0.0488,0.0264
2.8253720e-04,0.0664,0.0504,0.0248
2.8253760e-04,0.0664,0.0504,0.0248
2.8253800e-04,0.0664,0.0512,0.024
2.8253840e-04,0.0664,0.0512,0.0232
2.8253880e-04,0.068,0.052,0.024
2.8253920e-04,0.0704,0.0528,0.0248
2.8253960e-04,0.0704,0.052,0.0256
2.8254000e-04,0.0712,0.0504,0.0256
2.8254040e-04,0.072,0.0496,0.0248
2.8254080e-04,0.072,0.048,0.0256
2.8254120e-04,0.0728,0.0472,0.0256
2.8254160e-04,0.0728,0.0464,0.024
2.8254200e-04,0.0728,0.0464,0.024
2.8254240e-04,0.072,0.048,0.0248
2.8254280e-04,0.0696,0.0456,0.0248
2.8254320e-04,0.0688,0.0464,0.0264
2.8254360e-04,0.0688,0.0456,0.0272
2.8254400e-04,0.0688,0.0456,0.0264
2.8254440e-04,0.0688,0.044,0.0256
2.8254480e-04,0.0664,0.0456,0.0264
2.8254520e-04,0.0656,0.0456,0.0264
2.8254560e-04,0.0648,0.0456,0.0264
2.8254600e-04,0.0648,0.0464,0.0248
2.8254640e-04,0.064,0.048,0.0256
2.8254680e-04,0.0632,0.0488,0.0248
2.8254720e-04,0.0632,0.0496,0.0248
2.8254760e-04,0.0632,0.048,0.0248
2.8254800e-04,0.0648,0.0504,0.0256
2.8254840e-04,0.0664,0.0512,0.0248
2.8254880e-04,0.0664,0.0504,0.0248
2.8254920e-04,0.0664,0.0504,0.024
2.8254960e-04,0.0664,0.0488,0.0232
2.8255000e-04,0.0664,0.0472,0.0232
2.8255040e-04,0.0688,0.0464,0.0248
2.8255080e-04,0.068,0.0456,0.0232
2.8255120e-04,0.068,0.0432,0.024
2.8255160e-04,0.0664,0.044,0.0248
2.8255200e-04,0.0672,0.044,0.024
2.8255240e-04,0.068,0.0424,0.0248
2.8255280e-04,0.068,0.0424,0.0248
2.8255320e-04,0.0664,0.0416,0.024
2.8255360e-04,0.0664,0.0424,0.024
2.8255400e-04,0.0664,0.044,0.0232
2.8255440e-04,0.0664,0.044,0.0224
2.8255480e-04,0.0664,0.044,0.0232
2.8255520e-04,0.0656,0.044,0.0248
2.8255560e-04,0.0632,0.0448,0.0248
2.8255600e-04,0.064,0.0456,0.0232
2.8255640e-04,0.064,0.0464,0.024
2.8255680e-04,0.0648,0.048,0.024
2.8255720e-04,0.0648,0.0512,0.0232
2.8255760e-04,0.0656,0.0504,0.0232
2.8255800e-04,0.0656,0.0488,0.0232
2.8255840e-04,0.0664,0.0488,0.0232
2.8255880e-04,0.0688,0.0488,0.0232
2.8255920e-04,0.0696,0.048,0.0232
2.8255960e-04,0.0688,0.0464,0.0232
2.8256000e-04,0.0704,0.0464,0.0208
2.8256040e-04,0.0712,0.0456,0.0208
2.8256080e-04,0.0704,0.044,0.0216
2.8256120e-04,0.0704,0.0424,0.0216
2.8256160e-04,0.072,0.0424,0.0224
2.8256200e-04,0.0712,0.0408,0.0216
2.8256240e-04,0.0704,0.04,0.0216
2.8256280e-04,0.0696,0.0416,0.0224
2.8256320e-04,0.0688,0.0416,0.0232
2.8256360e-04,0.0688,0.0424,0.0232
2.8256400e-04,0.0688,0.044,0.0232
2.8256440e-04,0.0688,0.0424,0.0224
2.8256480e-04,0.0688,0.044,0.0224
2.8256520e-04,0.068,0.0448,0.0224
2.8256560e-04,0.0688,0.0464,0.0216
2.8256600e-04,0.0688,0.0488,0.0224
2.8256640e-04,0.068,0.0504,0.0216
2.8256680e-04,0.068,0.0512,0.0208
2.8256720e-04,0.0696,0.0512,0.0216
2.8256760e-04,0.0688,0.0496,0.0224
2.8256800e-04,0.0688,0.0512,0.0216
2.8256840e-04,0.0696,0.0504,0.0216
2.8256880e-04,0.0688,0.0504,0.0224
2.8256920e-04,0.0704,0.048,0.0224
2.8256960e-04,0.072,0.0472,0.0216
2.8257000e-04,0.0712,0.0472,0.0224
2.8257040e-04,0.0712,0.0464,0.0216
2.8257080e-04,0.0704,0.0464,0.0208
2.8257120e-04,0.072,0.0432,0.0216
2.8257160e-04,0.0704,0.0432,0.0208
2.8257200e-04,0.0696,0.0424,0.0224
2.8257240e-04,0.0704,0.0416,0.0224
2.8257280e-04,0.0704,0.0408,0.0232
2.8257320e-04,0.0688,0.0416,0.0232
2.8257360e-04,0.0688,0.04,0.0224
