Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,Vac (mV),Vdc (mV),V_Arduino (V),P,I,D
12.551139E+3,210.000000E+0,210.460000E+0,-44.632041E-3,30.000000E+0,17.285820E+0,569.803000E-3,17.336960E+0,6.310412E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.595981E+3,210.000000E+0,210.460000E+0,507.923114E-3,30.000000E+0,17.275860E+0,592.379800E-3,17.342080E+0,6.325212E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.640868E+3,210.000000E+0,210.460000E+0,551.995602E-3,29.000000E+0,17.292760E+0,575.179600E-3,17.352940E+0,6.322930E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.686266E+3,210.000000E+0,210.460000E+0,313.563842E-3,30.000000E+0,17.292180E+0,507.221600E-3,17.345200E+0,6.337204E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.731111E+3,210.000000E+0,210.540000E+0,101.928663E-3,30.000000E+0,17.293460E+0,566.412600E-3,17.347340E+0,6.314164E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.629687E+3,209.105148E+0,210.600000E+0,13.299912E-3,33.000000E+0,17.375760E+0,558.020000E-3,17.428240E+0,6.281732E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.674633E+3,209.105148E+0,210.600000E+0,17.729875E-3,18.000000E+0,17.368840E+0,578.676000E-3,17.441980E+0,6.283092E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.719518E+3,207.606929E+0,210.260000E+0,15.237218E-3,28.000000E+0,17.427540E+0,603.036800E-3,17.510440E+0,6.287614E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.764405E+3,206.110777E+0,209.590000E+0,14.168840E-3,12.000000E+0,17.485020E+0,545.431800E-3,17.582740E+0,6.276270E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.809290E+3,204.614524E+0,208.930000E+0,-79.258618E-3,5.000000E+0,17.592340E+0,588.471800E-3,17.689940E+0,6.243938E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.854186E+3,203.118372E+0,207.650000E+0,-301.780104E-3,1.000000E+0,17.736900E+0,583.267200E-3,17.853460E+0,6.245924E+0,2.355250E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.899076E+3,201.621853E+0,206.140000E+0,-597.017479E-3,0.000000E+0,17.914960E+0,572.904600E-3,18.027160E+0,6.226976E+0,1.714500E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.943963E+3,200.125501E+0,204.580000E+0,-953.486766E-3,0.000000E+0,18.101800E+0,622.571200E-3,18.200360E+0,6.167172E+0,1.423250E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
14.988889E+3,198.629282E+0,203.170000E+0,-1.349949E+0,0.000000E+0,18.280080E+0,503.895000E-3,18.387760E+0,6.151476E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.033733E+3,197.131730E+0,201.780000E+0,-1.737559E+0,0.000000E+0,18.480400E+0,565.931200E-3,18.609620E+0,6.125322E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.078664E+3,195.636944E+0,200.460000E+0,-1.966766E+0,0.000000E+0,18.688140E+0,578.825600E-3,18.837400E+0,6.126086E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.123524E+3,194.139225E+0,199.160000E+0,-1.969104E+0,0.000000E+0,18.964620E+0,587.417400E-3,19.093920E+0,6.090932E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.168447E+3,192.643906E+0,197.820000E+0,-1.888919E+0,0.000000E+0,19.236580E+0,620.471800E-3,19.385720E+0,6.024086E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.213325E+3,191.146487E+0,196.480000E+0,-1.811123E+0,0.000000E+0,19.535620E+0,558.249600E-3,19.679280E+0,6.021626E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.258220E+3,190.000000E+0,195.100000E+0,-1.775397E+0,0.000000E+0,19.857060E+0,573.775800E-3,20.017020E+0,5.975262E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.303115E+3,190.000000E+0,193.690000E+0,-1.768541E+0,0.000000E+0,20.199920E+0,546.605000E-3,20.377360E+0,5.972540E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.348004E+3,190.000000E+0,192.180000E+0,-1.790937E+0,0.000000E+0,20.578680E+0,531.808400E-3,20.764780E+0,5.919136E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.392889E+3,190.000000E+0,190.620000E+0,-1.824295E+0,16.000000E+0,20.985620E+0,556.385400E-3,21.185080E+0,5.936434E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.437783E+3,190.000000E+0,188.990000E+0,-1.877870E+0,54.000000E+0,21.389540E+0,507.218600E-3,21.542080E+0,5.918170E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.482675E+3,190.000000E+0,187.970000E+0,-1.955837E+0,54.000000E+0,21.630820E+0,498.065200E-3,21.681100E+0,5.948388E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.527593E+3,190.000000E+0,188.700000E+0,-2.045020E+0,39.000000E+0,21.656520E+0,548.772200E-3,21.691700E+0,5.953290E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.572463E+3,190.000000E+0,189.710000E+0,-1.984870E+0,42.000000E+0,21.686100E+0,556.770200E-3,21.791920E+0,5.924392E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.617355E+3,190.000000E+0,189.950000E+0,-1.365512E+0,49.000000E+0,21.792700E+0,564.511400E-3,21.887200E+0,5.921042E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.662782E+3,190.000000E+0,189.890000E+0,-267.299795E-3,50.000000E+0,21.892800E+0,520.333600E-3,21.977000E+0,5.954180E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.707701E+3,190.000000E+0,190.060000E+0,601.512241E-3,50.000000E+0,22.001140E+0,519.397800E-3,22.044200E+0,5.922472E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.752602E+3,190.000000E+0,190.170000E+0,705.951574E-3,53.000000E+0,22.057160E+0,550.135600E-3,22.135320E+0,5.935616E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.798018E+3,190.000000E+0,190.220000E+0,342.723311E-3,55.000000E+0,22.138480E+0,527.943200E-3,22.179340E+0,5.923846E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
15.842938E+3,190.000000E+0,190.220000E+0,126.556254E-3,57.000000E+0,22.213320E+0,526.069200E-3,22.252340E+0,5.942362E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
17.739664E+3,188.952648E+0,190.450000E+0,122.128692E-3,76.000000E+0,23.396200E+0,553.490600E-3,23.396000E+0,5.911908E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
17.784593E+3,188.952648E+0,190.450000E+0,108.847672E-3,60.000000E+0,23.393220E+0,494.883800E-3,23.516060E+0,5.928224E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
17.829482E+3,187.454995E+0,189.890000E+0,42.563610E-3,90.000000E+0,23.591260E+0,535.725800E-3,23.698240E+0,5.933100E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
17.874367E+3,185.958710E+0,188.920000E+0,3.195251E-3,57.000000E+0,23.694260E+0,553.989800E-3,23.731520E+0,5.943970E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
17.920842E+3,184.462524E+0,188.370000E+0,-132.570931E-3,62.000000E+0,23.887400E+0,585.079600E-3,24.057700E+0,5.929144E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
17.965727E+3,182.913369E+0,186.430000E+0,-469.489104E-3,72.000000E+0,24.261660E+0,564.877400E-3,24.472720E+0,5.961676E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.010998E+3,181.417217E+0,184.530000E+0,-798.300573E-3,63.000000E+0,24.777100E+0,552.120600E-3,25.000320E+0,5.937384E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.055896E+3,179.908164E+0,183.090000E+0,-1.218705E+0,58.000000E+0,25.035120E+0,523.697600E-3,25.248940E+0,5.947832E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.100791E+3,178.411578E+0,181.680000E+0,-1.729705E+0,61.000000E+0,25.391420E+0,476.981800E-3,25.611440E+0,5.958500E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.145678E+3,176.915059E+0,179.970000E+0,-2.137786E+0,60.000000E+0,25.776660E+0,519.383200E-3,26.003040E+0,5.971400E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.190661E+3,175.418840E+0,178.490000E+0,-2.227478E+0,53.000000E+0,26.106340E+0,541.494600E-3,26.329400E+0,5.983052E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.235601E+3,173.919388E+0,177.080000E+0,-2.070638E+0,55.000000E+0,26.432760E+0,530.111600E-3,26.627600E+0,6.014224E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.280463E+3,172.421402E+0,175.490000E+0,-2.039721E+0,53.000000E+0,26.848960E+0,509.857800E-3,27.076360E+0,6.054578E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.325343E+3,170.926017E+0,174.030000E+0,-2.047700E+0,51.000000E+0,27.166160E+0,570.486800E-3,27.385260E+0,6.092702E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.370232E+3,170.000000E+0,172.500000E+0,-2.020827E+0,51.000000E+0,27.574060E+0,502.025200E-3,27.824100E+0,6.113534E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.415123E+3,170.000000E+0,170.940000E+0,-1.990639E+0,60.000000E+0,27.965680E+0,492.724400E-3,28.278740E+0,6.151446E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.460030E+3,170.000000E+0,169.780000E+0,-2.014022E+0,63.000000E+0,28.215180E+0,539.668000E-3,28.407060E+0,6.180196E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.504924E+3,170.000000E+0,169.780000E+0,-2.034227E+0,49.000000E+0,28.182060E+0,530.096800E-3,28.265560E+0,6.126340E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.549844E+3,170.000000E+0,170.380000E+0,-1.960305E+0,55.000000E+0,28.139880E+0,544.191200E-3,28.264500E+0,6.148256E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.594718E+3,170.000000E+0,170.290000E+0,-1.552500E+0,58.000000E+0,28.207980E+0,515.231200E-3,28.309220E+0,6.156680E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.639612E+3,170.000000E+0,170.200000E+0,-730.542588E-3,54.000000E+0,28.233120E+0,561.381600E-3,28.305340E+0,6.133492E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.684509E+3,170.000000E+0,170.340000E+0,-11.144940E-3,55.000000E+0,28.183380E+0,526.907000E-3,28.321820E+0,6.128414E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.729909E+3,170.000000E+0,170.380000E+0,207.100367E-3,57.000000E+0,28.189240E+0,498.138000E-3,28.344220E+0,6.138708E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
18.774786E+3,170.000000E+0,170.340000E+0,84.628068E-3,55.000000E+0,28.215060E+0,503.914000E-3,28.300940E+0,6.133362E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.670817E+3,168.884114E+0,170.380000E+0,10.902000E-3,59.000000E+0,28.337380E+0,493.544600E-3,28.447240E+0,6.207254E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.715718E+3,168.884114E+0,170.340000E+0,51.005318E-3,40.000000E+0,28.384020E+0,560.057000E-3,28.588200E+0,6.205274E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.760621E+3,167.387429E+0,169.730000E+0,39.868361E-3,74.000000E+0,28.653220E+0,533.009200E-3,28.886740E+0,6.229804E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.805510E+3,165.890643E+0,168.680000E+0,0.000000E+0,33.000000E+0,28.718980E+0,511.209400E-3,28.972480E+0,6.245446E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.850409E+3,164.394358E+0,168.320000E+0,-144.759478E-3,41.000000E+0,28.974600E+0,569.949000E-3,29.385840E+0,6.276018E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.895309E+3,162.897739E+0,166.370000E+0,-514.502327E-3,54.000000E+0,29.534740E+0,569.487400E-3,29.988300E+0,6.377430E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.940214E+3,161.401053E+0,164.340000E+0,-828.578500E-3,49.000000E+0,30.038320E+0,522.180800E-3,30.440120E+0,6.431812E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
20.985109E+3,159.904234E+0,162.910000E+0,-1.198301E+0,39.000000E+0,30.408820E+0,507.739200E-3,30.801020E+0,6.495390E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.029998E+3,158.407715E+0,161.580000E+0,-1.714921E+0,40.000000E+0,30.816580E+0,522.104800E-3,31.256980E+0,6.547216E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.074899E+3,156.911430E+0,159.980000E+0,-2.171445E+0,42.000000E+0,31.318960E+0,517.563400E-3,31.752760E+0,6.633228E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.119798E+3,155.414711E+0,158.450000E+0,-2.271772E+0,36.000000E+0,31.790480E+0,534.969600E-3,32.311900E+0,6.722114E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.164684E+3,153.918092E+0,156.970000E+0,-2.038041E+0,36.000000E+0,32.276700E+0,550.412800E-3,32.853280E+0,6.786714E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.209572E+3,152.421906E+0,155.490000E+0,-1.964545E+0,33.000000E+0,32.766080E+0,507.678000E-3,33.393720E+0,6.875684E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.254464E+3,150.925621E+0,153.970000E+0,-2.020234E+0,32.000000E+0,33.284840E+0,544.755600E-3,33.890980E+0,7.041456E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.299350E+3,150.000000E+0,152.500000E+0,-2.027033E+0,31.000000E+0,33.810980E+0,487.363200E-3,34.467280E+0,7.159000E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.344239E+3,150.000000E+0,150.990000E+0,-1.998229E+0,42.000000E+0,34.600820E+0,551.666800E-3,35.769060E+0,7.030084E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.389135E+3,150.000000E+0,149.710000E+0,-1.993818E+0,47.000000E+0,36.572460E+0,547.744600E-3,37.123400E+0,6.803126E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.434072E+3,150.000000E+0,149.630000E+0,-1.998267E+0,30.000000E+0,36.530280E+0,532.331600E-3,36.939400E+0,6.766570E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.478920E+3,150.000000E+0,150.280000E+0,-1.951451E+0,37.000000E+0,36.511620E+0,518.699400E-3,36.948740E+0,6.784464E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.523805E+3,150.000000E+0,150.160000E+0,-1.588148E+0,41.000000E+0,36.530040E+0,537.246600E-3,37.068700E+0,6.777498E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.568696E+3,150.000000E+0,150.120000E+0,-797.296105E-3,36.000000E+0,36.525300E+0,490.420200E-3,36.958880E+0,6.788736E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.614080E+3,150.000000E+0,150.280000E+0,-57.684333E-3,38.000000E+0,36.537120E+0,542.947800E-3,37.035480E+0,6.766462E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
21.658977E+3,150.000000E+0,150.280000E+0,209.455041E-3,39.000000E+0,36.607020E+0,530.087200E-3,37.087600E+0,6.775428E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.554886E+3,148.813448E+0,150.310000E+0,109.069219E-3,40.000000E+0,36.818220E+0,479.046000E-3,37.247700E+0,6.789396E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.599712E+3,148.813448E+0,150.310000E+0,26.385993E-3,19.000000E+0,36.875440E+0,499.080000E-3,37.467340E+0,6.818040E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.644607E+3,147.319262E+0,149.710000E+0,61.394120E-3,58.000000E+0,37.282320E+0,498.254200E-3,37.999960E+0,6.895420E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.689487E+3,145.822743E+0,148.510000E+0,34.172693E-3,17.000000E+0,37.501860E+0,524.327600E-3,38.167220E+0,6.924946E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.734417E+3,144.326758E+0,148.140000E+0,-135.019888E-3,16.000000E+0,37.938640E+0,521.902200E-3,38.835800E+0,7.025296E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.779323E+3,142.829105E+0,146.380000E+0,-535.385703E-3,22.000000E+0,38.661940E+0,514.821200E-3,39.643480E+0,7.150370E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.824205E+3,141.332220E+0,144.440000E+0,-884.380012E-3,27.000000E+0,39.440720E+0,495.979600E-3,40.492660E+0,7.286638E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.869100E+3,139.836168E+0,142.750000E+0,-1.224829E+0,23.000000E+0,40.140360E+0,496.713800E-3,41.223720E+0,7.390964E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.913976E+3,138.339649E+0,141.330000E+0,-1.647989E+0,20.000000E+0,40.779680E+0,460.337000E-3,41.949500E+0,7.486896E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
23.958865E+3,136.843796E+0,139.940000E+0,-2.107028E+0,15.000000E+0,41.420640E+0,486.710600E-3,42.709600E+0,7.590454E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.003766E+3,135.347478E+0,138.460000E+0,-2.325705E+0,11.000000E+0,42.162120E+0,483.104000E-3,43.526680E+0,7.738056E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.048649E+3,133.850792E+0,136.950000E+0,-2.127620E+0,8.000000E+0,42.875320E+0,508.771600E-3,44.376000E+0,7.884566E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.093553E+3,132.354706E+0,135.500000E+0,-1.958220E+0,5.000000E+0,43.627600E+0,518.322800E-3,45.228220E+0,8.018988E+0,2.471750E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.138439E+3,130.857887E+0,134.050000E+0,-1.931396E+0,1.000000E+0,44.372460E+0,502.329800E-3,46.110300E+0,8.174962E+0,2.122250E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.183322E+3,130.000000E+0,132.630000E+0,-1.964655E+0,0.000000E+0,45.122500E+0,514.027000E-3,47.050200E+0,8.353812E+0,1.714500E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.228312E+3,130.000000E+0,131.250000E+0,-1.971337E+0,5.000000E+0,45.896560E+0,542.979400E-3,47.934620E+0,8.514832E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.273196E+3,130.000000E+0,129.900000E+0,-1.944706E+0,41.000000E+0,46.646480E+0,542.959200E-3,48.858200E+0,8.682448E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.318108E+3,130.000000E+0,129.000000E+0,-1.908469E+0,19.000000E+0,46.908720E+0,537.086200E-3,48.653480E+0,8.650758E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.362977E+3,130.000000E+0,129.780000E+0,-1.870035E+0,18.000000E+0,46.519800E+0,524.175800E-3,48.378260E+0,8.593916E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.407880E+3,130.000000E+0,130.070000E+0,-1.731752E+0,27.000000E+0,46.635400E+0,542.600200E-3,48.513160E+0,8.623300E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.452761E+3,130.000000E+0,129.870000E+0,-1.135383E+0,22.000000E+0,46.673420E+0,465.985800E-3,48.549800E+0,8.604894E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.498143E+3,130.000000E+0,130.100000E+0,-289.485503E-3,22.000000E+0,46.672980E+0,520.367600E-3,48.539840E+0,8.612678E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.543012E+3,130.000000E+0,130.190000E+0,231.697955E-3,24.000000E+0,46.701140E+0,517.073000E-3,48.589100E+0,8.611472E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.588372E+3,130.000000E+0,130.130000E+0,265.076859E-3,23.000000E+0,46.852040E+0,470.360200E-3,48.742100E+0,8.608670E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
24.633241E+3,130.000000E+0,130.190000E+0,97.608753E-3,24.000000E+0,46.935180E+0,511.628600E-3,48.827400E+0,8.600624E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.529036E+3,128.744381E+0,130.240000E+0,84.210179E-3,27.000000E+0,47.722980E+0,497.897800E-3,49.778420E+0,8.720932E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.573864E+3,128.744381E+0,130.240000E+0,77.562949E-3,3.000000E+0,47.789460E+0,497.784800E-3,49.988380E+0,8.760942E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.618761E+3,127.250129E+0,129.730000E+0,4.521017E-3,41.000000E+0,48.391420E+0,506.877800E-3,50.893760E+0,8.911082E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.663653E+3,125.753577E+0,128.430000E+0,-3.096278E-3,6.000000E+0,48.906420E+0,513.400200E-3,51.345660E+0,8.985496E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.708539E+3,124.257158E+0,127.870000E+0,-116.778069E-3,0.000000E+0,49.480720E+0,511.382600E-3,52.211000E+0,9.139010E+0,2.650000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.753425E+3,122.760972E+0,126.480000E+0,-517.816169E-3,0.000000E+0,50.346240E+0,511.754000E-3,53.405100E+0,9.330342E+0,1.714500E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.798311E+3,121.264753E+0,125.010000E+0,-931.203394E-3,0.000000E+0,51.266360E+0,522.363000E-3,54.659080E+0,9.536372E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.843231E+3,119.768568E+0,123.600000E+0,-1.251955E+0,0.000000E+0,52.188040E+0,495.685400E-3,55.771740E+0,9.717176E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.888085E+3,118.271215E+0,122.300000E+0,-1.485957E+0,0.000000E+0,53.070500E+0,550.813000E-3,56.997840E+0,9.935550E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
26.932988E+3,116.776097E+0,121.070000E+0,-1.712984E+0,0.000000E+0,53.983300E+0,474.488800E-3,58.181660E+0,10.114400E+0,1.365000E+0,100.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
