Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.02,0.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
4.60330068e-02,0.298641,0.247469,0.121509,0.120572
4.60330072e-02,0.299172,0.250141,0.121141,0.120791
4.60330076e-02,0.299781,0.249047,0.120641,0.120775
4.60330080e-02,0.299906,0.250016,0.120463,0.120697
4.60330084e-02,0.298781,0.249906,0.120375,0.120384
4.60330088e-02,0.299219,0.249234,0.120141,0.119575
4.60330092e-02,0.300672,0.249891,0.120428,0.119231
4.60330096e-02,0.300781,0.251297,0.120456,0.11885
4.60330100e-02,0.299766,0.249984,0.120475,0.118272
4.60330104e-02,0.299953,0.250172,0.120663,0.117741
4.60330108e-02,0.300875,0.249437,0.120588,0.117316
4.60330112e-02,0.301703,0.249266,0.120925,0.117019
4.60330116e-02,0.300641,0.25025,0.121278,0.117141
4.60330120e-02,0.301719,0.249781,0.121344,0.117006
4.60330124e-02,0.300453,0.249312,0.121606,0.117069
4.60330128e-02,0.300484,0.248906,0.121881,0.116934
4.60330132e-02,0.301219,0.248734,0.122297,0.117444
4.60330136e-02,0.301719,0.249109,0.122278,0.117834
4.60330140e-02,0.30175,0.248047,0.122325,0.118328
4.60330144e-02,0.301625,0.248234,0.122319,0.118966
4.60330148e-02,0.300625,0.247781,0.122438,0.119113
4.60330152e-02,0.301,0.246672,0.122178,0.119766
4.60330156e-02,0.300187,0.246937,0.122166,0.120225
4.60330160e-02,0.300344,0.247937,0.121916,0.120566
4.60330164e-02,0.301812,0.248734,0.121922,0.120803
4.60330168e-02,0.301453,0.248797,0.121613,0.120922
4.60330172e-02,0.301469,0.249219,0.121394,0.121084
4.60330176e-02,0.300953,0.250484,0.120909,0.120844
4.60330180e-02,0.301797,0.249828,0.120722,0.120713
4.60330184e-02,0.30025,0.251484,0.120894,0.120519
4.60330188e-02,0.300625,0.251547,0.120625,0.119909
4.60330192e-02,0.301312,0.250297,0.120559,0.119319
4.60330196e-02,0.301094,0.249578,0.120784,0.119097
4.60330200e-02,0.301984,0.251688,0.120953,0.118281
4.60330204e-02,0.301,0.251609,0.121138,0.11795
4.60330208e-02,0.302094,0.250906,0.121306,0.117462
4.60330212e-02,0.301687,0.250641,0.121522,0.1173
4.60330216e-02,0.301516,0.250359,0.121659,0.117169
4.60330220e-02,0.300922,0.250391,0.122294,0.117334
4.60330224e-02,0.301844,0.250922,0.122484,0.117309
4.60330228e-02,0.30175,0.251672,0.122784,0.117688
4.60330232e-02,0.303359,0.249312,0.12265,0.117875
4.60330236e-02,0.301453,0.250062,0.123078,0.118584
4.60330240e-02,0.302031,0.24825,0.123188,0.118922
4.60330244e-02,0.302375,0.247734,0.122991,0.119319
4.60330248e-02,0.302672,0.248078,0.122934,0.120013
4.60330252e-02,0.3015,0.248875,0.123294,0.120509
4.60330256e-02,0.301187,0.249516,0.1228,0.121103
4.60330260e-02,0.302109,0.249672,0.122791,0.121244
4.60330264e-02,0.302531,0.248844,0.122347,0.121516
4.60330268e-02,0.30225,0.2495,0.122244,0.121441
4.60330272e-02,0.302172,0.250703,0.121925,0.121409
4.60330276e-02,0.302969,0.250922,0.121844,0.121472
4.60330280e-02,0.302172,0.250609,0.121663,0.121419
4.60330284e-02,0.302641,0.249875,0.121491,0.120841
4.60330288e-02,0.301734,0.250641,0.121453,0.120291
4.60330292e-02,0.302187,0.251844,0.1214,0.119744
4.60330296e-02,0.302063,0.251812,0.121581,0.119381
4.60330300e-02,0.30225,0.251219,0.121744,0.119013
4.60330304e-02,0.302484,0.251469,0.121888,0.118472
4.60330308e-02,0.302328,0.251172,0.122372,0.118088
4.60330312e-02,0.302719,0.251078,0.122578,0.117906
4.60330316e-02,0.302437,0.251437,0.122788,0.117838
4.60330320e-02,0.303281,0.252391,0.122919,0.117922
4.60330324e-02,0.302453,0.252188,0.12315,0.118066
4.60330328e-02,0.302734,0.251516,0.123506,0.118234
4.60330332e-02,0.302687,0.250719,0.123425,0.118969
4.60330336e-02,0.302687,0.249937,0.123459,0.119197
4.60330340e-02,0.301828,0.250859,0.123703,0.119706
4.60330344e-02,0.302609,0.250812,0.123531,0.120453
4.60330348e-02,0.302578,0.249062,0.123456,0.121022
4.60330352e-02,0.302781,0.249391,0.123225,0.121456
4.60330356e-02,0.302469,0.249047,0.123084,0.121781
4.60330360e-02,0.301094,0.250078,0.122972,0.122256
4.60330364e-02,0.302484,0.249953,0.122841,0.122456
4.60330368e-02,0.302484,0.250672,0.122244,0.122322
4.60330372e-02,0.302531,0.251188,0.122338,0.122244
4.60330376e-02,0.302672,0.251047,0.122606,0.121981
4.60330380e-02,0.302203,0.251844,0.122078,0.121616
4.60330384e-02,0.303203,0.252484,0.121956,0.121316
4.60330388e-02,0.302969,0.251969,0.122194,0.12075
4.60330392e-02,0.302953,0.252359,0.122431,0.120003
4.60330396e-02,0.303078,0.252172,0.122519,0.119769
4.60330400e-02,0.302937,0.253141,0.122703,0.119478
4.60330404e-02,0.302625,0.253688,0.122994,0.118997
4.60330408e-02,0.303828,0.252672,0.123269,0.118619
4.60330412e-02,0.302984,0.253141,0.123278,0.118288
4.60330416e-02,0.303172,0.253719,0.123416,0.118531
4.60330420e-02,0.302281,0.251484,0.123616,0.118609
4.60330424e-02,0.303531,0.251266,0.123828,0.118753
4.60330428e-02,0.303844,0.250578,0.123853,0.118941
4.60330432e-02,0.302875,0.251484,0.123956,0.119222
4.60330436e-02,0.303469,0.250625,0.124134,0.120084
4.60330440e-02,0.303859,0.251594,0.124169,0.120428
4.60330444e-02,0.304266,0.251203,0.123847,0.121022
4.60330448e-02,0.304047,0.251703,0.124,0.121491
4.60330452e-02,0.304109,0.250812,0.123597,0.121706
4.60330456e-02,0.303734,0.250703,0.123463,0.122225
4.60330460e-02,0.303141,0.251281,0.123081,0.122422
4.60330464e-02,0.303891,0.251984,0.122591,0.122456
4.60330468e-02,0.304453,0.252688,0.122472,0.122713
4.60330472e-02,0.302453,0.253641,0.122184,0.122494
4.60330476e-02,0.303469,0.253766,0.12245,0.121925
4.60330480e-02,0.30375,0.253516,0.122344,0.121422
4.60330484e-02,0.304437,0.252969,0.122394,0.121044
4.60330488e-02,0.304453,0.251734,0.122478,0.120634
4.60330492e-02,0.303094,0.253734,0.122706,0.120141
4.60330496e-02,0.304406,0.254203,0.122809,0.119666
4.60330500e-02,0.303984,0.254016,0.123128,0.119281
4.60330504e-02,0.304828,0.253047,0.123503,0.119128
4.60330508e-02,0.305328,0.253391,0.123525,0.119178
4.60330512e-02,0.304359,0.254531,0.123741,0.118734
4.60330516e-02,0.304234,0.253172,0.123869,0.118709
4.60330520e-02,0.304328,0.253016,0.123941,0.1192
4.60330524e-02,0.303937,0.253531,0.124444,0.119597
4.60330528e-02,0.303219,0.252172,0.124375,0.119791
4.60330532e-02,0.303844,0.252625,0.124506,0.120225
4.60330536e-02,0.30525,0.252641,0.124422,0.120691
4.60330540e-02,0.303453,0.251406,0.124397,0.121309
4.60330544e-02,0.305016,0.252641,0.124194,0.121494
4.60330548e-02,0.304375,0.252375,0.123959,0.122113
4.60330552e-02,0.303875,0.252719,0.123997,0.1226
4.60330556e-02,0.304656,0.25425,0.123794,0.122694
4.60330560e-02,0.304187,0.254078,0.123247,0.12285
4.60330564e-02,0.304516,0.253781,0.122934,0.122838
4.60330568e-02,0.3045,0.253547,0.123084,0.122525
4.60330572e-02,0.305656,0.254109,0.122866,0.122381
4.60330576e-02,0.304703,0.254703,0.122831,0.121875
4.60330580e-02,0.304953,0.254328,0.122841,0.121184
4.60330584e-02,0.304797,0.254266,0.122809,0.120847
4.60330588e-02,0.305047,0.253828,0.122978,0.120297
4.60330592e-02,0.304641,0.253328,0.123066,0.120153
4.60330596e-02,0.305266,0.253672,0.123063,0.120009
4.60330600e-02,0.305875,0.253828,0.123341,0.119788
4.60330604e-02,0.306109,0.254703,0.123897,0.119413
4.60330608e-02,0.305984,0.254656,0.124344,0.119369
4.60330612e-02,0.305391,0.254797,0.124416,0.119681
4.60330616e-02,0.304781,0.253391,0.124603,0.119931
4.60330620e-02,0.305094,0.252344,0.124541,0.120125
4.60330624e-02,0.305437,0.252359,0.124584,0.120122
4.60330628e-02,0.305563,0.253156,0.124584,0.120481
4.60330632e-02,0.304906,0.254062,0.124538,0.121178
4.60330636e-02,0.304719,0.253437,0.124731,0.121588
4.60330640e-02,0.305484,0.252625,0.124512,0.122172
4.60330644e-02,0.304437,0.252328,0.1242,0.122497
4.60330648e-02,0.306,0.254109,0.123781,0.122478
4.60330652e-02,0.304859,0.253563,0.123619,0.123116
4.60330656e-02,0.304406,0.252688,0.123641,0.123147
4.60330660e-02,0.305094,0.252797,0.123588,0.123097
4.60330664e-02,0.306453,0.255172,0.123494,0.122831
4.60330668e-02,0.305734,0.255547,0.123175,0.122563
4.60330672e-02,0.306578,0.254797,0.122978,0.1221
4.60330676e-02,0.305703,0.255234,0.122909,0.121756
4.60330680e-02,0.306578,0.255688,0.123003,0.121234
4.60330684e-02,0.305516,0.254688,0.123225,0.121031
4.60330688e-02,0.305891,0.256234,0.123347,0.120594
4.60330692e-02,0.307312,0.255594,0.123428,0.120084
4.60330696e-02,0.306109,0.255266,0.123666,0.119781
4.60330700e-02,0.304969,0.255188,0.124197,0.119441
4.60330704e-02,0.305469,0.255969,0.124303,0.119506
4.60330708e-02,0.305391,0.256953,0.124294,0.119628
4.60330712e-02,0.307375,0.256016,0.12455,0.119744
4.60330716e-02,0.308547,0.253047,0.124813,0.119994
4.60330720e-02,0.3065,0.254719,0.124797,0.120334
4.60330724e-02,0.305172,0.2555,0.125156,0.120894
4.60330728e-02,0.30575,0.254016,0.125122,0.1212
4.60330732e-02,0.306391,0.253563,0.125031,0.121819
4.60330736e-02,0.306078,0.253922,0.124928,0.122206
4.60330740e-02,0.306281,0.254375,0.124597,0.122509
4.60330744e-02,0.307109,0.254406,0.124544,0.122797
4.60330748e-02,0.306828,0.254016,0.124184,0.122906
4.60330752e-02,0.306781,0.254516,0.124184,0.123191
4.60330756e-02,0.306656,0.254312,0.124072,0.123194
4.60330760e-02,0.306406,0.255594,0.123619,0.123388
4.60330764e-02,0.306172,0.256156,0.123613,0.123028
4.60330768e-02,0.306922,0.256188,0.123366,0.122553
4.60330772e-02,0.307609,0.255969,0.123284,0.122031
4.60330776e-02,0.307563,0.257562,0.123306,0.121741
4.60330780e-02,0.306797,0.257156,0.123675,0.121166
4.60330784e-02,0.308484,0.257047,0.123581,0.120853
4.60330788e-02,0.307031,0.257109,0.123753,0.120459
4.60330792e-02,0.307422,0.257547,0.123978,0.120106
4.60330796e-02,0.307891,0.256469,0.123966,0.119966
4.60330800e-02,0.306891,0.256797,0.124216,0.119756
4.60330804e-02,0.306281,0.256469,0.124531,0.119709
4.60330808e-02,0.307141,0.255172,0.124806,0.119825
4.60330812e-02,0.308437,0.255562,0.124959,0.12005
4.60330816e-02,0.306844,0.255594,0.124981,0.120378
4.60330820e-02,0.308016,0.255984,0.124966,0.120759
4.60330824e-02,0.306391,0.254719,0.125125,0.121247
4.60330828e-02,0.306984,0.255359,0.125084,0.121731
4.60330832e-02,0.307453,0.254641,0.125006,0.122078
4.60330836e-02,0.305609,0.254156,0.124919,0.122544
4.60330840e-02,0.306969,0.255453,0.124628,0.1231
4.60330844e-02,0.307063,0.255859,0.124469,0.123347
4.60330848e-02,0.307391,0.255875,0.124331,0.123291
4.60330852e-02,0.308281,0.254375,0.124053,0.123422
4.60330856e-02,0.307984,0.255859,0.124066,0.123259
4.60330860e-02,0.308063,0.256219,0.123872,0.122994
4.60330864e-02,0.307953,0.255703,0.123694,0.122575
4.60330868e-02,0.308469,0.2565,0.123616,0.12245
4.60330872e-02,0.307672,0.25675,0.123766,0.121956
4.60330876e-02,0.307484,0.257125,0.123878,0.121553
4.60330880e-02,0.307828,0.257609,0.123938,0.121397
4.60330884e-02,0.30875,0.258156,0.123803,0.120772
4.60330888e-02,0.308641,0.2565,0.123966,0.120703
4.60330892e-02,0.308328,0.255578,0.124141,0.120297
4.60330896e-02,0.307859,0.256484,0.124309,0.120319
4.60330900e-02,0.308703,0.256391,0.124928,0.120294
4.60330904e-02,0.307969,0.25675,0.124928,0.120209
4.60330908e-02,0.307875,0.255531,0.12515,0.120419
4.60330912e-02,0.308016,0.255375,0.125081,0.120647
4.60330916e-02,0.308391,0.255188,0.124888,0.12105
4.60330920e-02,0.308141,0.255141,0.125122,0.121403
4.60330924e-02,0.308859,0.254969,0.125056,0.121431
4.60330928e-02,0.309141,0.255516,0.125069,0.122141
4.60330932e-02,0.308359,0.255281,0.125056,0.122672
4.60330936e-02,0.307,0.255844,0.124916,0.123006
4.60330940e-02,0.308156,0.254906,0.124688,0.123222
4.60330944e-02,0.308297,0.254953,0.124428,0.123303
4.60330948e-02,0.308344,0.254344,0.124275,0.123144
4.60330952e-02,0.308812,0.25525,0.124288,0.123116
4.60330956e-02,0.308422,0.256234,0.124122,0.122981
4.60330960e-02,0.307891,0.257156,0.124091,0.122919
4.60330964e-02,0.308641,0.257562,0.123872,0.122588
4.60330968e-02,0.3095,0.257328,0.123894,0.122253
4.60330972e-02,0.309422,0.257266,0.124072,0.121944
4.60330976e-02,0.309078,0.256625,0.124003,0.121241
4.60330980e-02,0.308188,0.257469,0.123997,0.121034
4.60330984e-02,0.308422,0.257859,0.124194,0.120853
4.60330988e-02,0.309469,0.258016,0.124375,0.120653
4.60330992e-02,0.309969,0.256875,0.12435,0.120597
4.60330996e-02,0.308953,0.258094,0.124716,0.1206
4.60331000e-02,0.309016,0.256875,0.125138,0.120431
4.60331004e-02,0.309625,0.255844,0.125075,0.120788
4.60331008e-02,0.309156,0.256234,0.125131,0.120853
4.60331012e-02,0.309625,0.255859,0.125241,0.120875
4.60331016e-02,0.308844,0.256234,0.125191,0.121237
4.60331020e-02,0.308766,0.256125,0.125194,0.121828
4.60331024e-02,0.309859,0.254797,0.125147,0.1219
4.60331028e-02,0.309781,0.256891,0.125113,0.12235
4.60331032e-02,0.310969,0.256656,0.125197,0.122831
4.60331036e-02,0.309766,0.255969,0.124947,0.122947
4.60331040e-02,0.310031,0.257078,0.124838,0.122831
4.60331044e-02,0.310844,0.256047,0.124684,0.123288
4.60331048e-02,0.310781,0.256406,0.124791,0.123444
4.60331052e-02,0.310375,0.255453,0.124838,0.123222
4.60331056e-02,0.309797,0.257875,0.124725,0.123063
4.60331060e-02,0.310609,0.257797,0.124806,0.122934
4.60331064e-02,0.309953,0.258578,0.124713,0.122584
4.60331068e-02,0.311266,0.259016,0.124666,0.122309
4.60331072e-02,0.310844,0.258828,0.124875,0.122272
4.60331076e-02,0.310859,0.258266,0.125044,0.122069
4.60331080e-02,0.311297,0.257297,0.125103,0.121825
4.60331084e-02,0.311172,0.259094,0.125066,0.121431
4.60331088e-02,0.310375,0.258719,0.125003,0.121237
4.60331092e-02,0.310437,0.258437,0.125547,0.121113
4.60331096e-02,0.309781,0.259141,0.125631,0.121156
4.60331100e-02,0.309437,0.257859,0.125613,0.121194
4.60331104e-02,0.310375,0.257344,0.125831,0.121322
4.60331108e-02,0.308969,0.257422,0.125688,0.121819
4.60331112e-02,0.310297,0.25675,0.125519,0.122125
4.60331116e-02,0.309937,0.257062,0.12565,0.122241
4.60331120e-02,0.310312,0.259047,0.125881,0.122578
4.60331124e-02,0.309891,0.258813,0.1256,0.123075
4.60331128e-02,0.309547,0.258422,0.125541,0.123056
4.60331132e-02,0.310734,0.257766,0.125503,0.123516
4.60331136e-02,0.310344,0.257734,0.125419,0.123453
4.60331140e-02,0.311406,0.257531,0.125291,0.123569
4.60331144e-02,0.310234,0.25775,0.125434,0.123456
4.60331148e-02,0.310734,0.257516,0.125122,0.123591
4.60331152e-02,0.310797,0.258266,0.124956,0.123497
4.60331156e-02,0.309641,0.25825,0.125225,0.123241
4.60331160e-02,0.310578,0.260281,0.125356,0.122753
4.60331164e-02,0.310937,0.259297,0.125403,0.123078
4.60331168e-02,0.311891,0.258875,0.125503,0.122909
4.60331172e-02,0.310734,0.259453,0.125647,0.122672
4.60331176e-02,0.311047,0.259719,0.125456,0.122275
4.60331180e-02,0.310359,0.258797,0.125475,0.121969
4.60331184e-02,0.310766,0.258328,0.125672,0.121841
4.60331188e-02,0.311844,0.25725,0.125713,0.121878
4.60331192e-02,0.311375,0.257594,0.12595,0.121781
4.60331196e-02,0.310172,0.259172,0.126278,0.121956
4.60331200e-02,0.310969,0.258859,0.126056,0.121916
4.60331204e-02,0.310094,0.258891,0.125869,0.122122
4.60331208e-02,0.310547,0.259281,0.125878,0.122219
4.60331212e-02,0.31125,0.258562,0.125931,0.1227
4.60331216e-02,0.311719,0.259453,0.125884,0.122831
4.60331220e-02,0.310359,0.258531,0.125803,0.123044
4.60331224e-02,0.311,0.2595,0.125609,0.123309
4.60331228e-02,0.311422,0.260703,0.1255,0.123203
4.60331232e-02,0.311406,0.259891,0.125656,0.123375
4.60331236e-02,0.311141,0.258703,0.125688,0.123363
4.60331240e-02,0.311703,0.259328,0.125825,0.123469
4.60331244e-02,0.312219,0.259609,0.125353,0.123275
4.60331248e-02,0.312469,0.259234,0.125547,0.122909
4.60331252e-02,0.311578,0.259531,0.125556,0.123213
4.60331256e-02,0.311797,0.259313,0.125647,0.123134
4.60331260e-02,0.311766,0.259703,0.125459,0.123134
4.60331264e-02,0.312828,0.259422,0.125644,0.122897
4.60331268e-02,0.312063,0.259781,0.125588,0.122631
4.60331272e-02,0.312797,0.259047,0.125597,0.122309
4.60331276e-02,0.313125,0.259375,0.125666,0.122328
4.60331280e-02,0.313766,0.259781,0.125972,0.122216
4.60331284e-02,0.313875,0.258891,0.125881,0.122113
4.60331288e-02,0.312906,0.259844,0.125956,0.122131
4.60331292e-02,0.312688,0.26,0.126388,0.122222
4.60331296e-02,0.312656,0.260375,0.126222,0.122169
4.60331300e-02,0.311969,0.260516,0.126153,0.122425
4.60331304e-02,0.311,0.259328,0.126031,0.122369
4.60331308e-02,0.312266,0.25875,0.126044,0.122475
4.60331312e-02,0.311359,0.2585,0.125984,0.122838
4.60331316e-02,0.310953,0.259672,0.125747,0.123053
4.60331320e-02,0.312141,0.259609,0.125778,0.123134
4.60331324e-02,0.312641,0.260094,0.125866,0.123216
4.60331328e-02,0.312328,0.259906,0.125941,0.123181
4.60331332e-02,0.312953,0.259125,0.126106,0.123547
4.60331336e-02,0.3125,0.259047,0.126059,0.123653
4.60331340e-02,0.311766,0.260188,0.126022,0.123306
4.60331344e-02,0.312953,0.261188,0.12605,0.123481
4.60331348e-02,0.312359,0.262672,0.126044,0.123438
4.60331352e-02,0.312891,0.261344,0.126225,0.123303
4.60331356e-02,0.312078,0.260875,0.126372,0.123372
4.60331360e-02,0.313,0.260859,0.126428,0.123363
4.60331364e-02,0.313297,0.262,0.126303,0.122931
4.60331368e-02,0.31375,0.262562,0.126472,0.122728
4.60331372e-02,0.314656,0.260828,0.126469,0.122913
4.60331376e-02,0.314625,0.261188,0.126378,0.122969
4.60331380e-02,0.312812,0.260609,0.126447,0.122984
4.60331384e-02,0.313984,0.259937,0.12665,0.123066
4.60331388e-02,0.31275,0.260203,0.126638,0.122822
4.60331392e-02,0.312734,0.260969,0.126903,0.122844
4.60331396e-02,0.312828,0.261016,0.126947,0.123075
4.60331400e-02,0.312328,0.261094,0.126681,0.123209
4.60331404e-02,0.312828,0.260266,0.126834,0.123191
4.60331408e-02,0.312516,0.260672,0.126534,0.123569
4.60331412e-02,0.312625,0.261203,0.126534,0.123791
4.60331416e-02,0.313328,0.261625,0.126444,0.123622
4.60331420e-02,0.313672,0.262453,0.126344,0.123669
4.60331424e-02,0.313078,0.262609,0.126416,0.123831
4.60331428e-02,0.31375,0.261859,0.126203,0.123863
4.60331432e-02,0.313906,0.262609,0.126469,0.123766
4.60331436e-02,0.314234,0.26275,0.126856,0.123684
4.60331440e-02,0.314172,0.260766,0.126938,0.123938
4.60331444e-02,0.313672,0.261203,0.126641,0.123834
4.60331448e-02,0.314281,0.260906,0.126875,0.123653
4.60331452e-02,0.314031,0.262094,0.126828,0.1237
4.60331456e-02,0.314437,0.261922,0.126841,0.123681
4.60331460e-02,0.314625,0.262328,0.126941,0.123828
4.60331464e-02,0.31575,0.261891,0.127125,0.123781
4.60331468e-02,0.314484,0.26075,0.126744,0.123741
4.60331472e-02,0.314281,0.259797,0.126963,0.123828
4.60331476e-02,0.314641,0.260219,0.126884,0.123394
4.60331480e-02,0.314234,0.262094,0.126897,0.123638
4.60331484e-02,0.313766,0.260922,0.126947,0.123556
4.60331488e-02,0.313141,0.2615,0.1267,0.123819
4.60331492e-02,0.313406,0.261625,0.126719,0.124119
4.60331496e-02,0.313,0.2605,0.126903,0.124194
4.60331500e-02,0.313375,0.261422,0.126819,0.124022
4.60331504e-02,0.315359,0.261969,0.126603,0.123781
4.60331508e-02,0.314734,0.261562,0.126322,0.123866
4.60331512e-02,0.315453,0.261984,0.126347,0.124066
4.60331516e-02,0.313063,0.2625,0.126438,0.123956
4.60331520e-02,0.312844,0.263781,0.126588,0.123963
4.60331524e-02,0.313563,0.262156,0.126559,0.123725
4.60331528e-02,0.313875,0.262297,0.126394,0.123772
4.60331532e-02,0.314266,0.261688,0.126731,0.1236
4.60331536e-02,0.314609,0.262156,0.126991,0.123613
4.60331540e-02,0.315188,0.262719,0.127006,0.123459
4.60331544e-02,0.314797,0.262766,0.127175,0.123806
4.60331548e-02,0.314953,0.26275,0.127366,0.123884
4.60331552e-02,0.315453,0.264594,0.127222,0.123975
4.60331556e-02,0.316047,0.263516,0.127341,0.124025
4.60331560e-02,0.316031,0.263,0.127641,0.124016
4.60331564e-02,0.315766,0.262578,0.127738,0.124
4.60331568e-02,0.315344,0.262141,0.127669,0.124278
4.60331572e-02,0.316141,0.26175,0.127428,0.124244
4.60331576e-02,0.316063,0.262641,0.127541,0.124791
4.60331580e-02,0.314437,0.261156,0.127256,0.124831
4.60331584e-02,0.314281,0.261906,0.127391,0.124841
4.60331588e-02,0.315125,0.261344,0.127291,0.124897
4.60331592e-02,0.315172,0.261344,0.127278,0.124788
4.60331596e-02,0.316297,0.262859,0.127069,0.124809
4.60331600e-02,0.315609,0.261047,0.127069,0.124931
4.60331604e-02,0.314609,0.262687,0.127016,0.124894
4.60331608e-02,0.314953,0.263625,0.126941,0.124747
4.60331612e-02,0.314781,0.262016,0.127122,0.124809
4.60331616e-02,0.314891,0.262125,0.127231,0.124516
4.60331620e-02,0.316328,0.262813,0.127438,0.124653
4.60331624e-02,0.316391,0.262781,0.127409,0.124497
4.60331628e-02,0.316453,0.262891,0.1276,0.124163
4.60331632e-02,0.316281,0.263594,0.127766,0.124094
4.60331636e-02,0.316,0.264188,0.127831,0.123859
4.60331640e-02,0.315844,0.263719,0.128072,0.1242
4.60331644e-02,0.31625,0.262875,0.128362,0.124303
4.60331648e-02,0.317,0.263406,0.128613,0.124503
4.60331652e-02,0.316375,0.263813,0.128634,0.124753
4.60331656e-02,0.316141,0.263516,0.128631,0.124994
4.60331660e-02,0.316406,0.263359,0.128747,0.125094
4.60331664e-02,0.316344,0.262984,0.128744,0.125272
4.60331668e-02,0.316703,0.262125,0.128741,0.125384
4.60331672e-02,0.317078,0.262797,0.128719,0.125694
4.60331676e-02,0.315484,0.263641,0.128581,0.125866
4.60331680e-02,0.317312,0.264234,0.128537,0.125991
4.60331684e-02,0.317781,0.26275,0.128181,0.126306
4.60331688e-02,0.315969,0.263062,0.128138,0.126
4.60331692e-02,0.317016,0.264281,0.127891,0.126213
4.60331696e-02,0.316422,0.263281,0.127622,0.125881
4.60331700e-02,0.315312,0.264266,0.1276,0.125828
4.60331704e-02,0.317328,0.264469,0.127659,0.125869
4.60331708e-02,0.317578,0.263875,0.127556,0.125353
4.60331712e-02,0.316984,0.263875,0.127428,0.125334
4.60331716e-02,0.316812,0.264531,0.127641,0.124853
4.60331720e-02,0.316016,0.264562,0.127794,0.124903
4.60331724e-02,0.315203,0.26425,0.128103,0.124631
4.60331728e-02,0.316188,0.264297,0.128206,0.124578
4.60331732e-02,0.316516,0.264844,0.128266,0.124688
4.60331736e-02,0.316859,0.264359,0.128619,0.124697
4.60331740e-02,0.316656,0.263234,0.128581,0.124622
4.60331744e-02,0.316984,0.263531,0.128891,0.124597
4.60331748e-02,0.318781,0.264125,0.129153,0.125134
4.60331752e-02,0.318203,0.264234,0.129272,0.124928
4.60331756e-02,0.31625,0.263937,0.129219,0.125078
4.60331760e-02,0.317469,0.264266,0.129266,0.1253
4.60331764e-02,0.317062,0.263594,0.129222,0.125644
4.60331768e-02,0.315906,0.263813,0.129066,0.126044
4.60331772e-02,0.317594,0.265813,0.1289,0.126378
4.60331776e-02,0.318062,0.264797,0.128772,0.126419
4.60331780e-02,0.317484,0.263844,0.128575,0.12665
4.60331784e-02,0.317437,0.263906,0.128597,0.126653
4.60331788e-02,0.316859,0.264609,0.128394,0.126884
4.60331792e-02,0.317766,0.264844,0.128175,0.126572
4.60331796e-02,0.317281,0.264937,0.127706,0.1262
4.60331800e-02,0.317953,0.264641,0.1278,0.126144
4.60331804e-02,0.31875,0.265188,0.127875,0.125753
4.60331808e-02,0.317812,0.266172,0.127938,0.125644
4.60331812e-02,0.318516,0.266906,0.128172,0.125322
4.60331816e-02,0.318844,0.265984,0.128263,0.124988
4.60331820e-02,0.317844,0.266188,0.1281,0.124916
4.60331824e-02,0.317641,0.266422,0.128547,0.124631
4.60331828e-02,0.318984,0.265781,0.128525,0.124241
4.60331832e-02,0.319484,0.265719,0.128484,0.124306
4.60331836e-02,0.318203,0.26575,0.128822,0.124522
4.60331840e-02,0.31875,0.266313,0.129284,0.12445
4.60331844e-02,0.318281,0.265484,0.129116,0.1248
4.60331848e-02,0.317875,0.264313,0.129447,0.125088
4.60331852e-02,0.317188,0.264266,0.129419,0.125188
4.60331856e-02,0.317953,0.263906,0.129256,0.125869
4.60331860e-02,0.318641,0.264219,0.129425,0.126047
4.60331864e-02,0.318844,0.263953,0.129419,0.126456
4.60331868e-02,0.319203,0.264344,0.129347,0.126675
4.60331872e-02,0.318844,0.2665,0.1291,0.126922
4.60331876e-02,0.319172,0.265984,0.12885,0.126781
4.60331880e-02,0.319328,0.265344,0.128622,0.127178
4.60331884e-02,0.317891,0.265516,0.128312,0.127053
4.60331888e-02,0.318,0.265594,0.128144,0.127147
4.60331892e-02,0.317344,0.265844,0.128131,0.127138
4.60331896e-02,0.317172,0.266656,0.127834,0.126891
4.60331900e-02,0.317969,0.266984,0.127666,0.126581
4.60331904e-02,0.319625,0.268344,0.127944,0.126037
4.60331908e-02,0.319609,0.268156,0.128084,0.125781
4.60331912e-02,0.318891,0.267031,0.127947,0.125603
4.60331916e-02,0.318453,0.265641,0.128228,0.125141
4.60331920e-02,0.319359,0.266797,0.128403,0.124725
4.60331924e-02,0.319359,0.267094,0.128453,0.1245
4.60331928e-02,0.318359,0.268453,0.128894,0.124375
4.60331932e-02,0.319969,0.267047,0.129078,0.124491
4.60331936e-02,0.319641,0.267797,0.129341,0.124681
4.60331940e-02,0.319609,0.266641,0.129425,0.125037
4.60331944e-02,0.319188,0.266078,0.129747,0.125056
4.60331948e-02,0.320141,0.265703,0.129709,0.125528
4.60331952e-02,0.319516,0.266313,0.129738,0.125897
4.60331956e-02,0.318531,0.265547,0.1296,0.126094
4.60331960e-02,0.319688,0.264484,0.1296,0.126319
