Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,Vac (mV),Vdc (mV),V_Arduino (V),P,I,D
5.259693E+3,255.677332E+0,264.460000E+0,-2.964439E+0,0.000000E+0,2.175944E+0,3.153666E+0,2.246092E+0,-13.818980E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.304578E+3,253.433204E+0,261.780000E+0,-2.925558E+0,0.000000E+0,2.218926E+0,3.312308E+0,2.281090E+0,-13.898360E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.349460E+3,251.188926E+0,258.880000E+0,-3.037052E+0,0.000000E+0,2.250708E+0,3.396884E+0,2.319832E+0,-14.062280E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.394340E+3,248.944847E+0,255.820000E+0,-3.278674E+0,0.000000E+0,2.287674E+0,3.421710E+0,2.363726E+0,-14.242620E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.439221E+3,246.700869E+0,252.640000E+0,-3.531408E+0,1.000000E+0,2.325306E+0,3.215812E+0,2.406274E+0,-14.456460E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.484107E+3,244.456791E+0,249.450000E+0,-3.749778E+0,6.000000E+0,2.364958E+0,3.374956E+0,2.448082E+0,-14.655220E+0,1.423250E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.529022E+3,242.212512E+0,246.050000E+0,-3.961542E+0,20.000000E+0,2.400756E+0,3.450498E+0,2.490458E+0,-14.889740E+0,1.772750E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.573978E+3,239.966734E+0,242.800000E+0,-4.137553E+0,45.000000E+0,2.438620E+0,3.338182E+0,2.535042E+0,-15.122100E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.618867E+3,237.718955E+0,239.770000E+0,-4.277272E+0,66.000000E+0,2.483334E+0,3.239034E+0,2.573280E+0,-15.358560E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.663762E+3,235.474477E+0,237.300000E+0,-4.366812E+0,70.000000E+0,2.508094E+0,3.224250E+0,2.605576E+0,-15.545780E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.708644E+3,233.229748E+0,235.760000E+0,-4.345545E+0,61.000000E+0,2.541930E+0,3.185676E+0,2.631416E+0,-15.731740E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.753536E+3,230.985670E+0,234.390000E+0,-4.103018E+0,60.000000E+0,2.559236E+0,3.026176E+0,2.656186E+0,-15.888760E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.798400E+3,228.741042E+0,232.720000E+0,-3.516455E+0,62.000000E+0,2.582806E+0,3.295970E+0,2.685670E+0,-16.093140E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.843306E+3,226.497863E+0,230.660000E+0,-2.766788E+0,61.000000E+0,2.613296E+0,3.000024E+0,2.714458E+0,-16.294380E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.888188E+3,224.252535E+0,228.490000E+0,-2.219018E+0,66.000000E+0,2.650612E+0,3.396588E+0,2.744802E+0,-16.497120E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.933071E+3,222.008457E+0,226.180000E+0,-2.156696E+0,67.000000E+0,2.669858E+0,3.058046E+0,2.779866E+0,-16.776380E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.978011E+3,219.764278E+0,224.000000E+0,-2.450620E+0,66.000000E+0,2.695250E+0,3.312400E+0,2.810164E+0,-17.023560E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.022866E+3,217.517300E+0,221.770000E+0,-2.771390E+0,67.000000E+0,2.718448E+0,3.329190E+0,2.842114E+0,-17.325460E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.067750E+3,215.274521E+0,219.580000E+0,-2.940121E+0,66.000000E+0,2.758686E+0,3.315578E+0,2.872422E+0,-17.635000E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.112638E+3,213.030343E+0,217.420000E+0,-2.980139E+0,61.000000E+0,2.772948E+0,3.239032E+0,2.902440E+0,-17.941560E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.157519E+3,210.785965E+0,215.270000E+0,-2.967056E+0,67.000000E+0,2.805678E+0,3.452440E+0,2.935700E+0,-18.291280E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.202405E+3,208.541886E+0,212.930000E+0,-2.936444E+0,66.000000E+0,2.838504E+0,3.130162E+0,2.964470E+0,-18.603260E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.247287E+3,206.297608E+0,210.600000E+0,-2.914450E+0,66.000000E+0,2.858228E+0,3.551686E+0,2.996020E+0,-18.994460E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.292175E+3,204.053480E+0,208.450000E+0,-2.929738E+0,65.000000E+0,2.878472E+0,3.550418E+0,3.025684E+0,-19.352240E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.337055E+3,201.809101E+0,206.340000E+0,-3.001065E+0,63.000000E+0,2.906690E+0,3.300294E+0,3.057352E+0,-19.765020E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.381970E+3,199.565073E+0,204.070000E+0,-3.038929E+0,64.000000E+0,2.932072E+0,3.464758E+0,3.090192E+0,-20.202900E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.426828E+3,197.319344E+0,201.780000E+0,-2.987675E+0,65.000000E+0,2.953500E+0,3.560608E+0,3.126676E+0,-20.739340E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.471713E+3,195.076466E+0,199.470000E+0,-2.922771E+0,61.000000E+0,2.983104E+0,3.484814E+0,3.157256E+0,-21.195160E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.516610E+3,192.832188E+0,197.330000E+0,-2.940571E+0,61.000000E+0,2.999758E+0,3.499434E+0,3.188786E+0,-21.656600E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.561486E+3,190.587359E+0,195.040000E+0,-3.016607E+0,59.000000E+0,3.036378E+0,3.679178E+0,3.224186E+0,-22.232760E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.606387E+3,188.343531E+0,192.810000E+0,-3.032342E+0,58.000000E+0,3.050022E+0,3.610662E+0,3.258570E+0,-22.768060E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.651258E+3,186.098503E+0,190.510000E+0,-3.003369E+0,55.000000E+0,3.078074E+0,3.565176E+0,3.292786E+0,-23.373560E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.696168E+3,183.854924E+0,188.370000E+0,-2.985159E+0,51.000000E+0,3.105886E+0,3.644410E+0,3.330282E+0,-24.031180E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.741073E+3,181.609446E+0,186.110000E+0,-3.003092E+0,54.000000E+0,3.137606E+0,3.759772E+0,3.371406E+0,-24.746280E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.785954E+3,179.364217E+0,183.780000E+0,-3.005232E+0,53.000000E+0,3.166822E+0,3.526632E+0,3.418984E+0,-25.451540E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.830858E+3,177.120139E+0,181.520000E+0,-2.978095E+0,51.000000E+0,3.183220E+0,3.663780E+0,3.461774E+0,-26.325660E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.875738E+3,174.874961E+0,179.300000E+0,-2.991303E+0,47.000000E+0,3.211720E+0,3.946274E+0,3.500128E+0,-27.114200E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.920632E+3,172.630932E+0,177.080000E+0,-3.024672E+0,49.000000E+0,3.225732E+0,3.755450E+0,3.544124E+0,-28.019020E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
6.965525E+3,170.386254E+0,174.770000E+0,-3.042820E+0,44.000000E+0,3.257930E+0,3.974426E+0,3.587314E+0,-28.939380E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.010421E+3,168.141576E+0,172.600000E+0,-3.009539E+0,45.000000E+0,3.288368E+0,3.751412E+0,3.638520E+0,-29.999420E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.055319E+3,165.896797E+0,170.290000E+0,-2.996151E+0,40.000000E+0,3.313388E+0,4.069794E+0,3.689152E+0,-31.024860E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.100208E+3,163.651919E+0,168.080000E+0,-2.996096E+0,39.000000E+0,3.333832E+0,3.911548E+0,3.744776E+0,-31.999400E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.145094E+3,161.407440E+0,165.880000E+0,-3.004796E+0,36.000000E+0,3.361246E+0,3.997812E+0,3.801958E+0,-33.243120E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.189998E+3,159.163162E+0,163.600000E+0,-3.002568E+0,35.000000E+0,3.372080E+0,4.245964E+0,3.869658E+0,-34.693820E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.234886E+3,156.917934E+0,161.330000E+0,-2.987130E+0,30.000000E+0,3.413944E+0,4.298426E+0,3.932120E+0,-35.964540E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.279785E+3,154.673555E+0,159.110000E+0,-2.987163E+0,28.000000E+0,3.419184E+0,4.228202E+0,4.003158E+0,-37.437780E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.324667E+3,152.428577E+0,156.900000E+0,-2.993789E+0,25.000000E+0,3.442208E+0,4.306574E+0,4.095834E+0,-39.547660E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.369564E+3,150.184498E+0,154.650000E+0,-3.011478E+0,22.000000E+0,3.464900E+0,4.804468E+0,4.183740E+0,-41.215680E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.414461E+3,147.939670E+0,152.410000E+0,-3.000439E+0,18.000000E+0,3.486990E+0,4.805440E+0,4.278036E+0,-42.866180E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.459350E+3,145.694792E+0,150.200000E+0,-2.980548E+0,14.000000E+0,3.514284E+0,4.890608E+0,4.373048E+0,-44.702440E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.504226E+3,143.450363E+0,148.030000E+0,-2.980470E+0,8.000000E+0,3.527094E+0,5.101738E+0,4.496530E+0,-46.839500E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.549177E+3,141.206535E+0,145.800000E+0,-2.984870E+0,6.000000E+0,3.560446E+0,5.039644E+0,4.609244E+0,-48.691820E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.594011E+3,138.959006E+0,143.620000E+0,-2.967190E+0,2.000000E+0,3.563332E+0,5.231066E+0,4.733978E+0,-50.625380E+0,2.180500E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.638903E+3,136.717278E+0,141.500000E+0,-2.946784E+0,0.000000E+0,3.575728E+0,5.213216E+0,4.870372E+0,-52.644880E+0,1.831000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.683803E+3,134.472700E+0,139.390000E+0,-2.937885E+0,0.000000E+0,3.605232E+0,5.137520E+0,5.018652E+0,-54.714340E+0,1.481500E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.728691E+3,132.227671E+0,137.370000E+0,-2.920477E+0,0.000000E+0,3.616626E+0,5.319584E+0,5.147608E+0,-56.388040E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.773583E+3,129.983293E+0,135.440000E+0,-2.882993E+0,0.000000E+0,3.627678E+0,5.538650E+0,5.320866E+0,-58.498040E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.818471E+3,127.738715E+0,133.550000E+0,-2.820592E+0,0.000000E+0,3.648700E+0,5.474332E+0,5.475082E+0,-60.332600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.863362E+3,125.494286E+0,131.810000E+0,-2.742057E+0,0.000000E+0,3.666582E+0,5.749918E+0,5.658668E+0,-62.280460E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.908252E+3,123.249758E+0,130.130000E+0,-2.650848E+0,0.000000E+0,3.691218E+0,5.785692E+0,5.840134E+0,-64.053760E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.953107E+3,121.005229E+0,128.520000E+0,-2.539556E+0,0.000000E+0,3.710912E+0,5.781552E+0,6.048224E+0,-65.802540E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
7.997896E+3,118.762501E+0,126.950000E+0,-2.421472E+0,0.000000E+0,3.773278E+0,6.160096E+0,6.244042E+0,-67.297320E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.042698E+3,116.523023E+0,125.440000E+0,-2.303691E+0,0.000000E+0,3.779238E+0,6.136780E+0,6.469700E+0,-69.256420E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.087523E+3,114.282945E+0,123.910000E+0,-2.204512E+0,0.000000E+0,3.799608E+0,6.233028E+0,6.685122E+0,-71.052340E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.132375E+3,112.041717E+0,122.500000E+0,-2.130228E+0,0.000000E+0,3.809198E+0,6.115808E+0,6.932660E+0,-72.998440E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.177203E+3,109.799089E+0,121.090000E+0,-2.075414E+0,0.000000E+0,3.826902E+0,6.402694E+0,7.194602E+0,-74.881600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.221998E+3,107.557710E+0,119.710000E+0,-2.021627E+0,0.000000E+0,3.835024E+0,6.829608E+0,7.474276E+0,-76.803620E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.266792E+3,105.317932E+0,118.390000E+0,-1.962961E+0,0.000000E+0,3.858070E+0,6.853284E+0,7.745308E+0,-78.531820E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.311623E+3,103.078254E+0,117.060000E+0,-1.907195E+0,0.000000E+0,3.868260E+0,6.911732E+0,8.029532E+0,-80.281760E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.356520E+3,100.836676E+0,115.750000E+0,-1.854261E+0,0.000000E+0,3.865058E+0,7.208236E+0,8.316712E+0,-81.899140E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.401404E+3,98.591848E+0,114.470000E+0,-1.816711E+0,0.000000E+0,3.883618E+0,7.087840E+0,8.645356E+0,-83.694460E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.446259E+3,96.347669E+0,113.270000E+0,-1.782548E+0,0.000000E+0,3.875344E+0,7.076374E+0,8.972234E+0,-85.284240E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.491045E+3,94.104891E+0,112.060000E+0,-1.756761E+0,0.000000E+0,3.897422E+0,7.128032E+0,9.321604E+0,-86.985040E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.535844E+3,91.865613E+0,110.900000E+0,-1.718122E+0,0.000000E+0,3.895784E+0,7.577312E+0,9.712668E+0,-88.788520E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.580640E+3,89.625635E+0,109.760000E+0,-1.667378E+0,0.000000E+0,3.927338E+0,7.383734E+0,10.144400E+0,-90.655920E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.625442E+3,87.385857E+0,108.620000E+0,-1.619518E+0,0.000000E+0,3.939242E+0,7.702174E+0,10.575260E+0,-92.399160E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.669882E+3,85.145728E+0,107.520000E+0,-1.580226E+0,0.000000E+0,3.921110E+0,7.663758E+0,11.046460E+0,-94.176980E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.714315E+3,85.000000E+0,106.420000E+0,-1.551466E+0,0.000000E+0,3.934208E+0,8.292686E+0,11.487800E+0,-95.795180E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.758760E+3,85.000000E+0,105.370000E+0,-1.524365E+0,0.000000E+0,3.951102E+0,8.450168E+0,11.970180E+0,-97.368320E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.803238E+3,85.000000E+0,104.310000E+0,-1.506032E+0,0.000000E+0,3.969810E+0,8.363952E+0,12.463620E+0,-98.967700E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.847774E+3,85.000000E+0,103.270000E+0,-1.480902E+0,0.000000E+0,3.964146E+0,8.692310E+0,12.978240E+0,-100.509400E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.892310E+3,85.000000E+0,102.280000E+0,-1.453470E+0,0.000000E+0,3.964748E+0,8.669270E+0,13.518200E+0,-102.132200E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.936846E+3,85.000000E+0,101.280000E+0,-1.430217E+0,0.000000E+0,3.959118E+0,8.670352E+0,14.077160E+0,-103.626600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
8.981374E+3,85.000000E+0,100.310000E+0,-1.402219E+0,0.000000E+0,3.970940E+0,8.804570E+0,14.681420E+0,-105.249600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.025906E+3,85.000000E+0,99.350000E+0,-1.374475E+0,0.000000E+0,3.997184E+0,9.032544E+0,15.302740E+0,-106.766000E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.070430E+3,85.000000E+0,98.390000E+0,-1.345018E+0,0.000000E+0,3.975240E+0,9.111104E+0,15.945700E+0,-108.320400E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.114964E+3,85.000000E+0,97.450000E+0,-1.322622E+0,0.000000E+0,3.993208E+0,9.769378E+0,16.560180E+0,-109.741000E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.159496E+3,85.000000E+0,96.510000E+0,-1.306982E+0,0.000000E+0,4.012000E+0,9.455354E+0,17.163620E+0,-111.055600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.204051E+3,85.000000E+0,95.610000E+0,-1.291292E+0,0.000000E+0,3.985464E+0,9.904276E+0,17.736340E+0,-112.215400E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.248587E+3,85.000000E+0,94.710000E+0,-1.280035E+0,0.000000E+0,3.990066E+0,10.044592E+0,18.238340E+0,-113.306000E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.293094E+3,85.000000E+0,93.830000E+0,-1.261925E+0,0.000000E+0,3.985176E+0,9.829598E+0,18.789640E+0,-114.355600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.337638E+3,85.000000E+0,92.990000E+0,-1.239318E+0,0.000000E+0,3.998736E+0,10.078430E+0,19.251620E+0,-115.318000E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.382155E+3,85.000000E+0,92.180000E+0,-1.216971E+0,0.000000E+0,4.004654E+0,9.904882E+0,19.767020E+0,-116.233600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.426695E+3,85.000000E+0,91.390000E+0,-1.190187E+0,0.000000E+0,4.017248E+0,10.036124E+0,20.237520E+0,-117.133000E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.471224E+3,85.000000E+0,90.650000E+0,-1.156638E+0,0.000000E+0,4.017118E+0,10.334880E+0,20.684460E+0,-117.939000E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.515673E+3,85.000000E+0,89.950000E+0,-1.116147E+0,0.000000E+0,4.016962E+0,10.473440E+0,21.096520E+0,-118.672800E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.560211E+3,85.000000E+0,89.280000E+0,-1.073406E+0,0.000000E+0,4.024272E+0,10.492740E+0,21.513660E+0,-119.366600E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.604749E+3,85.000000E+0,88.630000E+0,-1.026549E+0,0.000000E+0,4.011394E+0,10.866480E+0,21.848160E+0,-120.001200E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.649299E+3,85.000000E+0,88.000000E+0,-975.138533E-3,0.000000E+0,4.002506E+0,10.954400E+0,22.947980E+0,-121.835800E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.693812E+3,85.000000E+0,86.640000E+0,-927.960838E-3,1.000000E+0,4.001412E+0,11.220300E+0,24.066720E+0,-123.577800E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.738378E+3,85.000000E+0,85.060000E+0,-891.641661E-3,48.000000E+0,4.018964E+0,11.489700E+0,24.905900E+0,-124.827800E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.782878E+3,85.000000E+0,83.880000E+0,-1.030606E+0,31.000000E+0,4.017504E+0,11.758780E+0,24.912140E+0,-124.822000E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.827419E+3,85.000000E+0,84.360000E+0,-1.394318E+0,70.000000E+0,3.999450E+0,11.325760E+0,24.668480E+0,-124.500400E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.871944E+3,85.000000E+0,84.280000E+0,-1.726733E+0,31.000000E+0,4.028530E+0,11.203160E+0,24.458960E+0,-124.196800E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.916465E+3,85.000000E+0,85.020000E+0,-1.437090E+0,88.000000E+0,4.021188E+0,11.019120E+0,24.680940E+0,-124.510600E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
9.961006E+3,85.000000E+0,84.360000E+0,-687.181257E-3,100.000000E+0,4.037120E+0,12.526920E+0,30.050460E+0,-131.938000E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
10.006093E+3,85.000000E+0,79.340000E+0,80.827996E-3,100.000000E+0,4.030280E+0,12.391480E+0,30.005340E+0,-131.890200E+0,3.152000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
10.050697E+3,85.000000E+0,79.060000E+0,256.023765E-3,100.000000E+0,4.034304E+0,12.473880E+0,30.017640E+0,-131.888400E+0,3.845000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
10.095313E+3,85.000000E+0,79.190000E+0,-1.101256E+0,100.000000E+0,4.038138E+0,12.743520E+0,30.091060E+0,-131.993800E+0,3.845000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
10.139830E+3,85.000000E+0,79.350000E+0,-2.431328E+0,100.000000E+0,4.031690E+0,12.711420E+0,30.038700E+0,-131.886800E+0,3.845000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
10.184741E+3,85.000000E+0,79.530000E+0,-2.482918E+0,100.000000E+0,4.014080E+0,12.807200E+0,30.088740E+0,-132.004000E+0,3.845000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
10.229322E+3,85.000000E+0,78.600000E+0,-1.150387E+0,100.000000E+0,4.035376E+0,13.004760E+0,30.101460E+0,-132.003600E+0,3.845000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
10.273862E+3,85.000000E+0,78.180000E+0,107.486094E-3,100.000000E+0,4.014450E+0,12.941580E+0,30.117680E+0,-132.007400E+0,3.845000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
