Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
14 12 34,297.41,293.08,0.0,0.0018360456666666662,0.001,1.8360456666666662,0.0018360456666666662,0.001,1.8360456666666662
14 12 39,297.3,292.91,0.0,0.0018256499,0.001,1.8256499,0.0018256499,0.001,1.8256499
14 12 43,297.3,292.91,0.0,0.0018238072166666666,0.001,1.8238072166666666,0.0018238072166666666,0.001,1.8238072166666666
14 12 48,297.3,292.75,0.0,0.0018367031833333334,0.001,1.8367031833333334,0.0018367031833333334,0.001,1.8367031833333334
14 12 53,297.18,292.75,0.0,0.0018140290499999998,0.001,1.8140290499999998,0.0018140290499999998,0.001,1.8140290499999998
14 12 57,297.18,292.58,0.0,0.0018110371166666667,0.001,1.8110371166666668,0.0018110371166666667,0.001,1.8110371166666668
14 13 02,297.18,292.58,0.0,0.0018087639666666665,0.001,1.8087639666666666,0.0018087639666666665,0.001,1.8087639666666666
14 13 07,297.07,292.41,0.0,0.0018201043166666665,0.001,1.8201043166666664,0.0018201043166666665,0.001,1.8201043166666664
14 13 11,297.07,292.41,0.0,0.00186075835,0.001,1.86075835,0.00186075835,0.001,1.86075835
14 13 16,297.07,292.25,0.0,0.0018604946,0.001,1.8604946,0.0018604946,0.001,1.8604946
14 13 21,296.95,292.25,0.0,0.00184524145,0.001,1.84524145,0.00184524145,0.001,1.84524145
14 13 26,296.95,292.08,0.0,0.0018363478666666667,0.001,1.8363478666666666,0.0018363478666666667,0.001,1.8363478666666666
14 13 30,296.95,292.08,0.0,0.001839753283333333,0.001,1.839753283333333,0.001839753283333333,0.001,1.839753283333333
14 13 35,296.84,291.91,0.0,0.0018323969333333334,0.001,1.8323969333333334,0.0018323969333333334,0.001,1.8323969333333334
14 13 40,296.84,291.91,0.0,0.0018507906999999997,0.001,1.8507906999999997,0.0018507906999999997,0.001,1.8507906999999997
14 13 44,296.84,291.75,0.0,0.0018372461333333332,0.001,1.8372461333333332,0.0018372461333333332,0.001,1.8372461333333332
14 13 49,296.72,291.75,0.0,0.0018248412,0.001,1.8248412,0.0018248412,0.001,1.8248412
14 13 54,296.72,291.58,0.0,0.0018412978,0.001,1.8412978,0.0018412978,0.001,1.8412978
14 13 59,296.59,291.58,0.0,0.0018303472333333333,0.001,1.8303472333333333,0.0018303472333333333,0.001,1.8303472333333333
14 14 03,296.59,291.41,0.0,0.0018095103333333334,0.001,1.8095103333333333,0.0018095103333333334,0.001,1.8095103333333333
14 14 08,296.59,291.41,0.0,0.0018205134166666666,0.001,1.8205134166666666,0.0018205134166666666,0.001,1.8205134166666666
14 14 13,296.48,291.25,0.0,0.0018435948166666664,0.001,1.8435948166666665,0.0018435948166666664,0.001,1.8435948166666665
14 14 17,296.48,291.25,0.0,0.0018360491166666667,0.001,1.8360491166666668,0.0018360491166666667,0.001,1.8360491166666668
14 14 22,296.48,291.08,0.0,0.00184370025,0.001,1.84370025,0.00184370025,0.001,1.84370025
14 14 27,296.36,291.08,0.0,0.0018529035166666666,0.001,1.8529035166666665,0.0018529035166666666,0.001,1.8529035166666665
14 14 32,296.36,290.91,0.0,0.0018486629166666664,0.001,1.8486629166666664,0.0018486629166666664,0.001,1.8486629166666664
14 14 36,296.25,290.91,0.0,0.0018381343833333336,0.001,1.8381343833333335,0.0018381343833333336,0.001,1.8381343833333335
14 14 41,296.25,290.75,0.0,0.0018715123166666667,0.001,1.8715123166666667,0.0018715123166666667,0.001,1.8715123166666667
14 14 46,296.25,290.75,0.0,0.0018548673166666667,0.001,1.8548673166666667,0.0018548673166666667,0.001,1.8548673166666667
14 14 50,296.13,290.58,0.0,0.0018301236000000003,0.001,1.8301236000000003,0.0018301236000000003,0.001,1.8301236000000003
14 14 55,296.13,290.58,0.0,0.0018447418833333333,0.001,1.8447418833333333,0.0018447418833333333,0.001,1.8447418833333333
14 15 00,296.02,290.41,0.0,0.0018495495333333333,0.001,1.8495495333333332,0.0018495495333333333,0.001,1.8495495333333332
14 15 04,296.02,290.41,0.0,0.0018642847333333334,0.001,1.8642847333333334,0.0018642847333333334,0.001,1.8642847333333334
14 15 09,296.02,290.25,0.0,0.0018929757166666668,0.001,1.8929757166666668,0.0018929757166666668,0.001,1.8929757166666668
14 15 14,295.91,290.25,0.0,0.0019101177166666664,0.001,1.9101177166666663,0.0019101177166666664,0.001,1.9101177166666663
14 15 18,295.91,290.08,0.0,0.0019210263500000003,0.001,1.9210263500000002,0.0019210263500000003,0.001,1.9210263500000002
14 15 23,295.79,290.08,0.0,0.0018822755666666666,0.001,1.8822755666666666,0.0018822755666666666,0.001,1.8822755666666666
14 15 28,295.79,289.91,0.0,0.0018783339333333334,0.001,1.8783339333333333,0.0018783339333333334,0.001,1.8783339333333333
14 15 33,295.68,289.91,0.0,0.0018869688666666665,0.001,1.8869688666666664,0.0018869688666666665,0.001,1.8869688666666664
14 15 37,295.68,289.75,0.0,0.0019076550833333334,0.001,1.9076550833333332,0.0019076550833333334,0.001,1.9076550833333332
14 15 42,295.56,289.75,0.0,0.00188502675,0.001,1.88502675,0.00188502675,0.001,1.88502675
14 15 47,295.56,289.58,0.0,0.0018914315833333335,0.001,1.8914315833333335,0.0018914315833333335,0.001,1.8914315833333335
14 15 52,295.56,289.58,0.0,0.0018984751666666667,0.001,1.8984751666666666,0.0018984751666666667,0.001,1.8984751666666666
14 15 56,295.45,289.41,0.0,0.0018884500500000003,0.001,1.8884500500000003,0.0018884500500000003,0.001,1.8884500500000003
14 16 01,295.45,289.41,0.0,0.0019031783166666668,0.001,1.9031783166666667,0.0019031783166666668,0.001,1.9031783166666667
14 16 06,295.34,289.25,0.0,0.0018685053999999998,0.001,1.8685053999999999,0.0018685053999999998,0.001,1.8685053999999999
14 16 11,295.34,289.25,0.0,0.0018732269833333334,0.001,1.8732269833333333,0.0018732269833333334,0.001,1.8732269833333333
14 16 15,295.34,289.08,0.0,0.0018934171,0.001,1.8934171,0.0018934171,0.001,1.8934171
14 16 20,295.22,289.08,0.0,0.0019128503166666666,0.001,1.9128503166666666,0.0019128503166666666,0.001,1.9128503166666666
14 16 25,295.22,288.91,0.0,0.0018913646499999998,0.001,1.8913646499999996,0.0018913646499999998,0.001,1.8913646499999996
14 16 30,295.11,288.91,0.0,0.0018551691666666666,0.001,1.8551691666666665,0.0018551691666666666,0.001,1.8551691666666665
