Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
1.091931E+3	259.655310E+0	261.980000E+0	-2.996785E+0	2.000000E+0	33.486523E+0	2.029131E+0				
1.095742E+3	259.465899E+0	261.680000E+0	-2.718257E+0	1.000000E+0	33.445318E+0	1.960423E+0				
1.099528E+3	259.275388E+0	261.500000E+0	-2.457319E+0	1.000000E+0	33.535659E+0	1.870461E+0				
1.103359E+3	259.086077E+0	261.310000E+0	-2.745668E+0	2.000000E+0	33.550141E+0	2.033520E+0				
1.107142E+3	258.894516E+0	261.110000E+0	-2.978802E+0	1.000000E+0	33.477959E+0	2.149277E+0				
1.110924E+3	258.705355E+0	260.930000E+0	-3.210585E+0	2.000000E+0	33.507577E+0	2.106842E+0				
1.114724E+3	258.516295E+0	260.740000E+0	-3.236632E+0	2.000000E+0	33.552951E+0	1.934651E+0				
1.118507E+3	258.326284E+0	260.560000E+0	-2.984164E+0	2.000000E+0	33.634270E+0	2.042669E+0				
1.122294E+3	258.137123E+0	260.270000E+0	-2.989339E+0	2.000000E+0	33.599712E+0	1.977292E+0				
1.126077E+3	257.947762E+0	260.090000E+0	-2.937747E+0	2.000000E+0	33.815317E+0	1.981643E+0				
1.129880E+3	257.758601E+0	259.900000E+0	-3.175916E+0	2.000000E+0	33.885677E+0	2.038447E+0				
1.133676E+3	257.568490E+0	259.620000E+0	-3.442186E+0	2.000000E+0	33.744221E+0	1.927036E+0				
1.137480E+3	257.378680E+0	259.430000E+0	-3.445882E+0	3.000000E+0	33.839685E+0	1.994444E+0				
1.141269E+3	257.188469E+0	259.250000E+0	-3.447351E+0	3.000000E+0	33.853042E+0	2.022972E+0				
1.145056E+3	256.999008E+0	258.960000E+0	-3.451423E+0	2.000000E+0	33.941485E+0	1.937798E+0				
1.148885E+3	256.809647E+0	258.780000E+0	-3.452704E+0	2.000000E+0	33.855534E+0	1.908714E+0				
1.152682E+3	256.618236E+0	258.490000E+0	-3.450421E+0	2.000000E+0	33.882335E+0	1.908219E+0				
1.156464E+3	256.428375E+0	258.310000E+0	-3.441015E+0	3.000000E+0	33.911201E+0	1.898831E+0				
1.160252E+3	256.239264E+0	258.120000E+0	-3.696559E+0	3.000000E+0	34.067430E+0	2.065286E+0				
1.164033E+3	256.049854E+0	257.850000E+0	-3.695746E+0	2.000000E+0	34.135871E+0	2.022702E+0				
